Compound	SMILES
glucosyl-(heptosyl)<sub>3</sub>-glucosyluronate-Kdo<sub>2</sub>-lipid A-phosphate	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]8([C@H]([C@@H](O[C@H](CO[C@@]7(C(=O)[O-])(O[C@H]([C@H](O)CO)[C@H](O[C@H]5(O[C@H]([C@@H](O)CO)[C@@H](OP([O-])([O-])=O)[C@H](O[C@@H]4(O[C@H]([C@@H](CO[C@H]2(O[C@H]([C@@H](O)CO[C@H]1(O[C@H](C([O-])=O)[C@@H](O)[C@H](O)[C@@H](O)1))[C@@H](O)[C@H](O)[C@H](O)2))O)[C@@H](O)[C@H](O[C@H]3(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)3))[C@H](O)4))[C@H](O)5))[C@H](O[C@]6(O[C@H]([C@@H](CO)O)[C@H](O)[C@H](O)C6)C(=O)[O-])C7))[C@H]8OP([O-])([O-])=O)OC[C@@H]9([C@@H](O)[C@H](OC(C[C@H](O)CCCCCCCCCCC)=O)[C@@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OP([O-])([O-])=O)O9))NC(C[C@H](OC(CCCCCCCCCCC)=O)CCCCCCCCCCC)=O)
3-deoxy-&alpha;-D-<i>manno</i>-2-octulosonate	C(O)[C@@H](O)[C@H]1(O[C@@](O)(C([O-])=O)C[C@H]([C@H]1O)O)
(R)-&beta;-lysine	C([NH3+])CC[C@@H]([NH3+])CC(=O)[O-]
phosphatidylglycerol (1-<i>cis</i>-vaccenoyl, 2-palmitoleoyl)	CCCCCC\C=C/CCCCCCCCCC(OC[C@@H](OC(=O)CCCCCCC\C=C/CCCCCC)COP([O-])(=O)OC[C@@H](O)CO)=O
<i>N</i>-acetylanthranilate	CC(=O)NC1(/C=C\C=C/C(/C(=O)[O-])=1)
phosphatidylethanolamine (1-<i>cis</i>-vaccenoyl, 2-palmitoleoyl)	CCCCCC\C=C/CCCCCCCCCC(OC[C@@H](OC(=O)CCCCCCC\C=C/CCCCCC)COP([O-])(=O)OCC[NH3+])=O
4-phosphooxy-L-threonine	C(=O)([O-])[C@@H]([NH3+])[C@H](O)COP([O-])(=O)[O-]
GlcNAc-1,6-anhMurNAc-L-Ala-&gamma;-D-Glu-<i>meso</i>-DAP-D-Ala	C[C@H](NC([C@H](O[C@@H]2([C@@H](NC(=O)C)C3(OCC([C@@H](O[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](NC(=O)C)1))2)O3)))C)=O)C(N[C@H](CCC(=O)N[C@@H](CCC[C@H](C([O-])=O)[NH3+])C(N[C@H](C)C(=O)[O-])=O)C(=O)[O-])=O
adenosylcobalamin	CC%15(\C=C%12(C(/N%13([C@H]%14(O[C@H](CO)[C@@H](OP([O-])(=O)O[C@H](C)CNC(=O)CC[C@]1([C@@H](CC(N)=O)[C@@H]2([C@@]3(C)([C@@](C)(CC(N)=O)[C@H](CCC(=O)N)C4(\C(/C)=C5([C@@](CC(=O)N)([C@H](CCC(N)=O)C6(\C=C7(C(C)(C)[C@H](CCC(N)=O)C8(\C(/C)=C1/N2[Co-3]([N+]\3=4)([N+]5=6)([N+]\7=8)(C[C@@H]9([C@H]([C@@H](O)[C@@H](O9)N%10(\C=N/C%11(\C/%10=N/C=N\C(/N)=%11)))O))[N+]/%12=C/%13))))C)))))(C))[C@@H](O)%14)))=C\C(/C)=%15))
phosphatidylserine (1-<i>cis</i>-vaccenoyl, 2-palmitoleoyl)	CCCCCC\C=C/CCCCCCCCCC(OC[C@@H](OC(=O)CCCCCCC\C=C/CCCCCC)COP([O-])(=O)OC[C@@H](C(=O)[O-])[NH3+])=O
sulindac	CC1(\C(C2(C(C(/CC(=O)[O-])=1)=CC(/F)=C\C=2))=CC3(\C=C/C(/S(C)=O)=C\C=3))
guanine	C1(\NC2(/N=C(N)\NC(=O)C(/N=1)=2))
N-amino DAP	C(CC([NH3+])C(=O)[O-])CC(NN)C(=O)[O-]
1,2-bis-<i>cis</i>-vaccenoyl-phosphatidate	CCCCCC\C=C/CCCCCCCCCC(OC[C@@H](OC(=O)CCCCCCCCC\C=C/CCCCCC)COP([O-])(=O)[O-])=O
L-arginino-succinate	C(NC(NC(CC(=O)[O-])C(=O)[O-])=[NH2+])CC[C@@H](C(=O)[O-])[NH3+]
4-amino-4-deoxy-L-arabinose modified core oligosaccharide lipid A	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]%11([C@H]([C@@H](O[C@H](CO[C@@]%10(C(=O)[O-])(O[C@H]([C@H](O)CO)[C@H](O[C@H]8(O[C@H]([C@@H](O)CO)[C@@H](OP([O-])([O-])=O)[C@H](O[C@@H]7(O[C@H]([C@@H](CO[C@H]1(O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@H](O)1))O)[C@@H](OP([O-])(=O)[O-])[C@H](O[C@H]6(O[C@H](CO[C@H]2(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)2))[C@@H](O)[C@H](O[C@H]5(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O[C@H]4(O[C@H](CO[C@H]3(OC([C@@H](O)CO)[C@@H](O)[C@H](O)[C@H](O)3))[C@@H](O)[C@H](O)[C@@H](O)4))5))[C@@H](O)6))[C@H](O)7))[C@H](O)8))[C@H](O[C@]9(O[C@H]([C@@H](CO)O)[C@H](O)[C@H](O)C9)C(=O)[O-])C%10))[C@H]%11OP(O[C@@H]%12([C@@H]([C@H]([C@H](CO%12)[NH3+])O)O))([O-])=O)OC[C@@H]%13([C@@H](O)[C@H](OC(C[C@H](O)CCCCCCCCCCC)=O)[C@@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OP([O-])([O-])=O)O%13))NC(C[C@H](OC(=O)CCCCCCCCCCC)CCCCCCCCCCC)=O)
D-glyceraldehyde 3-phosphate	C(=O)[C@H](O)COP(=O)([O-])[O-]
&beta;-alanine	C(C[NH3+])C([O-])=O
phosphatidylethanolamine (1-palmitoyl, 2-<i>cis</i>-vaccenoyl)	CCCCCC\C=C/CCCCCCCCCC(O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP([O-])(=O)OCC[NH3+])=O
3-deoxy-D-arabino-heptulosonate 7-phosphate	C(=O)([O-])C(=O)C[C@@H](O)[C@H](O)[C@H](O)COP([O-])(=O)[O-]
phosphatidylglycerol (1,2-bis-<i>cis</i>-vaccenoyl)	CCCCCC\C=C/CCCCCCCCCC(OC[C@@H](OC(=O)CCCCCCCCC\C=C/CCCCCC)COP([O-])(=O)OC[C@@H](O)CO)=O
gabaculine	C([O-])(=O)C1(\CC([NH3+])\C=C/C=1)
L-glyceraldehyde 3-phosphate	C(OP(=O)([O-])[O-])[C@H](O)C=O
iron(III) dicitrate	C1(C(O[Fe]234(OC(C(O)1CC(O2)[O-])[O-])(OC(C(O)(CC(O3)[O-])CC(O4)[O-])[O-]))[O-])
L-leucyl-glycine	CC(C)C[C@H]([NH3+])C(NCC([O-])=O)=O
quercetin	C3(/C=C(C(/O)=C\C(\C1(\OC2(/C=C(/C=C(C(\C(=O)C(/O)=1)=2)/O)/[O-])))=3)/O)
adenine	C2(N)(\N=C/N=C1(C(/N=C\N1)=2))
H<SUB>2</SUB>	[H]
(<i>S</i>)-2-hydroxyglutarate	C(=O)([O-])[C@@H](O)CCC(=O)[O-]
prenyl diphosphate	CC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]
(2<i>R</i>,3<i>S</i>)-3-isopropylmalate	CC(C)[C@H](C([O-])=O)[C@H](C([O-])=O)O
7-O-[2-aminoethoxy(hydroxy)phosphoryl]-&alpha;-D-Kdo-(2&rarr;4)-&alpha;-D-Kdo-(2&rarr;6)-lipid IV<sub>A</sub>	CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1([C@@H](OP([O-])([O-])=O)O[C@@H]([C@@H](O)[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)1)CO[C@@H]4(O[C@H](CO[C@@]3(C(=O)[O-])(O[C@H]([C@H](O)CO)[C@H](O)[C@H](O[C@]2(O[C@H]([C@@H](CO)OP([O-])(=O)OCC[NH3+])[C@H](O)[C@H](O)C2)C(=O)[O-])C3))[C@H]([C@@H]([C@H]4NC(=O)C[C@H](O)CCCCCCCCCCC)OC(=O)C[C@H](O)CCCCCCCCCCC)OP([O-])([O-])=O))
cephalothin	CC(=O)OCC1(\CS[C@@H]2([C@@H](C(N(C(/C(=O)[O-])=1)2)=O)NC(CC3(\S\C=C/C=3))=O))
&beta;-D-glucopyranose 1-phosphate	C(O)[C@H]1(O[C@H]([C@@H]([C@H]([C@@H]1O)O)O)OP([O-])([O-])=O)
isoniazid-NADP	C2(\N(/C=C(C(C(=O)C1(\C=C/N=C\C=1))\C=2)/C(=O)N)[C@@H]3(O[C@@H]([C@H]([C@H]3O)O)COP(OP(OC[C@H]6(O[C@@H](N4(C5(\C(\N=C/4)=C(N)/N=C\N=5)))[C@H](OP([O-])(=O)[O-])[C@H](O)6))(=O)[O-])(=O)[O-]))
ethylacetimidate	CCOC(C)=[NH2+]
2-deoxy-&alpha;-D-ribose 1-phosphate	C(O)[C@H]1(O[C@H](OP([O-])(=O)[O-])C[C@H](O)1)
L-cysteinylglycine	C(C([O-])=O)NC([C@H](CS)[NH3+])=O
(S)-2-hydroxybutanoate	CC[C@H](O)C(=O)[O-]
tetraphosphate	OP(OP(=O)(OP([O-])(=O)OP(=O)([O-])[O-])[O-])([O-])=O
fluoropyruvate	C(=O)([O-])C(=O)CF
(<i>R</i>)-2-hydroxybutanoate	CC[C@@H](O)C(=O)[O-]
1-deoxy-L-glycero-tetrulose 4-phosphate	CC(=O)[C@H](O)COP(=O)([O-])[O-]
glucosyl-glucosyl-galactosyl-glucosyl-inner core oligosaccharide lipid A	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]%12([C@H]([C@@H](O[C@H](CO[C@@]%11(C(=O)[O-])(O[C@H]([C@H](O)CO)[C@H](O[C@H]7(O[C@H]([C@H](O)CO)[C@@H](OP([O-])([O-])=O)[C@H](O[C@@H]6(O[C@H]([C@@H](CO[C@H]1(O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@H](O)1))O)[C@@H](OP([O-])(=O)[O-])[C@H](O[C@@H]5(O[C@H](CO[C@@H]2(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)2))[C@@H](O)[C@H](O[C@@H]4(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O[C@@H]3(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)3))4))[C@@H](O)5))[C@H](O)6))[C@H](O)7))[C@H](O[C@]%10(O[C@H]([C@@H](CO)O)[C@H](O)[C@H](O[C@@]9(C([O-])=O)(O[C@H]([C@@H](CO)O)[C@H](O[C@H]8([C@@H]([C@@H]([C@H]([C@@H](O8)C)O)O)O))[C@H](O)C9))C%10)C(=O)[O-])C%11))[C@H]%12OP([O-])([O-])=O)OC[C@@H]%13([C@@H](O)[C@H](OC(C[C@H](O)CCCCCCCCCCC)=O)[C@@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OP(=O)([O-])[O-])O%13))NC(C[C@H](OC(CCCCCCCCCCC)=O)CCCCCCCCCCC)=O)
ceftriaxone	CN4(C(/SCC1(CS[C@@H]2([C@@H](C(N(C(C(=O)[O-])=1)2)=O)NC(C(/C3(/N=C(N)\S\C=3))=N/OC)=O)))=N\C(C([N-]4)=O)=O)
&beta;-gentiobiose	C(O[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))[C@H]2(O[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)2)
2-octaprenylphenol	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(\O)=C/C=C\C=1)
4,5-dihydroxyisophthalate	C(=O)([O-])C1(\C=C(C(\O)=C(/C=1)\O)\C(=O)[O-])
oxidized DCPIP	C2(/C=C(\C=C/C(/N=C1(/C=C(C(=O)C(/Cl)=C\1)/Cl))=2)/O)
diferric dicitrate	
&alpha;-D-ribose-1-phosphate	C(O)[C@H]1(O[C@H](OP([O-])(=O)[O-])[C@H](O)[C@H](O)1)
diphosphate	O=P(O)(OP([O-])([O-])=O)[O-]
puromycin	C1(\N=C(C2(\N=C/N(C(\N=1)=2)[C@H]4(O[C@@H](CO)[C@H](NC(=O)C([NH3+])CC3(\C=C/C(/OC)=C\C=3))[C@H](O)4)))\N(C)C)
&alpha;-xylosyl fluoride	C1(C(O)C(O)C(O)C(F)O1)
L-histidine hydroxamate	C1(\N=C(C[C@@H](C(=O)NO)[NH3+])/C=N\1)
heptosyl-Kdo<sub>2</sub>-lipid IV<sub>A</sub>	CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1([C@@H](OP([O-])([O-])=O)O[C@@H]([C@@H](O)[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)1)CO[C@@H]5(O[C@H](CO[C@@]4(C(=O)[O-])(O[C@H]([C@H](O)CO)[C@H](O[C@H]2(O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@H](O)2))[C@H](O[C@]3(O[C@H]([C@@H](CO)O)[C@H](O)[C@H](O)C3)C(=O)[O-])C4))[C@H]([C@@H]([C@H]5NC(=O)C[C@H](O)CCCCCCCCCCC)OC(=O)C[C@H](O)CCCCCCCCCCC)OP([O-])([O-])=O))
cephradine	CC3(\CS[C@@H]2([C@H](NC(=O)[C@H]([NH3+])C1(\C\C=C/C/C=1))C(=O)N2C(/C(=O)[O-])=3))
L-xylulose 1-phosphate	C(O)[C@H](O)[C@@H](O)C(=O)COP([O-])(=O)[O-]
phosphoglycolohydroxamate	C(C(NO)=O)OP([O-])(=O)[O-]
2-hydroxy-3-methyl-1,4-naphthoquinone	
D-ribulose 1-phosphate	C(OP([O-])(=O)[O-])C(=O)[C@H](O)[C@H](O)CO
precorrin-2	C[C@]1(CC(=O)[O-])([C@@H](C3(\[NH2+]C\1=C/C2([C@@H](CCC(=O)[O-])[C@](C(\N=2)=C\C5(\NC(/CC4(\NC(/C=3)=C(CC(=O)[O-])/C(\CCC(=O)[O-])=4))=C(CCC(=O)[O-])/C(\CC(=O)[O-])=5))(C)CC(=O)[O-])))CCC(=O)[O-])
dimethyl sulfoxide	CS(=O)C
triphosphate	OP(OP(=O)(OP([O-])(=O)[O-])[O-])([O-])=O
<i>N</i><sup>2</sup>-hydroxyguanosine 5'-monophosphate	C(OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(/N=C(NC(=O)C(\N=C/1)=2)/NO)))[C@H](O)[C@H](O)3)
L-3-hydroxy-4-trans-decenoyl-CoA	
galactosyl-inner core polysaccharide-lipid A	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]9([C@H]([C@@H](O[C@H](CO[C@@]8(C(=O)[O-])(O[C@H]([C@H](O)CO)[C@H](O[C@H]4(O[C@H]([C@H](O)CO)[C@@H](OP([O-])([O-])=O)[C@H](O[C@@H]3(O[C@H]([C@@H](CO[C@H]1(O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@H](O)1))O)[C@@H](OP([O-])(=O)[O-])[C@H](O[C@@H]2(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)2))[C@H](O)3))[C@H](O)4))[C@H](O[C@]7(O[C@H]([C@@H](CO)O)[C@H](O)[C@H](O[C@@]6(C([O-])=O)(O[C@H]([C@@H](CO)O)[C@H](O[C@H]5([C@@H]([C@@H]([C@H]([C@@H](O5)C)O)O)O))[C@H](O)C6))C7)C(=O)[O-])C8))[C@H]9OP([O-])([O-])=O)OC[C@@H]%10([C@@H](O)[C@H](OC(C[C@H](O)CCCCCCCCCCC)=O)[C@@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OP(=O)([O-])[O-])O%10))NC(C[C@H](OC(CCCCCCCCCCC)=O)CCCCCCCCCCC)=O)
cephalexin	CC2(\CS[C@@H]3([C@H](NC([C@H]([NH3+])C1(\C=C/C=C\C=1))=O)C(=O)N(C(/C([O-])=O)=2)3))
D-<i>myo</i>-inositol (2,4,5) trisphosphate	[C@@H]1(O)([C@H](O)[C@@H](OP([O-])(=O)[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](OP([O-])([O-])=O)1)
2-deoxy-2-amino glucitol-6-phosphate	C(O)[C@H]([NH3+])[C@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O
syringaldazine	C(/C1(\C=C(C(\O)=C(/C=1)\OC)\OC))=N\N=C\C2(/C=C(C(\O)=C(/C=2)\OC)/OC)
pentaerythritol tetranitrate	C(ON(=O)=O)C(CON(=O)=O)(CON(=O)=O)CON(=O)=O
iron(III)-enterobactin complex	C7(OC([C@H]6(NC(C8(\C9(\O[Fe-3]135(OC2(\C(\O1)=C(\C=C/C=2)\C(N[C@H](C(=O)OC[C@H](NC(=O)C4(\C(\O3)=C(\C=C/C=4)\O5))C(=O)OC6)7)=O))OC(/C=C\C=8)=9)))=O))=O)
precorrin-1	C[C@]5(C1(\N=C(CC4(\NC(/CC3(\NC(/CC2(\NC(/C=1)=C(CC([O-])=O)/C(\CCC([O-])=O)=2))=C(CCC([O-])=O)/C(\CC(=O)[O-])=3))=C(CCC([O-])=O)/C(\CC([O-])=O)=4))/[C@H]5CCC(=O)[O-]))(CC([O-])=O)
4-deoxy-L-<i>threo</i>-hex-4-enopyranuronate	C(C1(\OC([C@@H]([C@H](\C=1)O)O)O))([O-])=O
<I>d</I>-biotin <I>d</I>-sulfoxide	C1(S(=O)[C@@H](CCCCC(=O)[O-])[C@H]2(NC(=O)N[C@@H]12))
tetramethylammonium	C[N+](C)(C)C
FADH<SUB>2</SUB>	CC6(\C=C1(C(/N(C2(/NC(NC(=O)C(\N1)=2)=O))C[C@H](O)[C@H](O)[C@H](O)COP(OP([O-])(OC[C@@H]5([C@@H](O)[C@@H](O)[C@H](N3(\C=N/C4(C(/N)=N\C=N/C3=4)))O5))=O)([O-])=O)=C\C(/C)=6))
3-hydroxy-2,4-dioxopentyl phosphate	CC(C(C(COP([O-])(=O)[O-])=O)O)=O
galactosyl-(1&rarr;6)-glucosyl-(1&rarr;3)-(heptosyl)<sub>3</sub>-Kdo<sub>2</sub>-lipid A-bisphosphate (<i>E. coli</i>)	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]8([C@H]([C@@H](O[C@H](CO[C@@]7(C(=O)[O-])(O[C@H]([C@H](O)CO)[C@H](O[C@H]5(O[C@H]([C@@H](O)CO)[C@@H](OP([O-])([O-])=O)[C@H](O[C@H]4(O[C@H]([C@@H](CO[C@H]1(O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@H](O)1))O)[C@@H](OP([O-])(=O)[O-])[C@H](O[C@H]3(O[C@H](CO[C@H]2(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)2))[C@@H](O)[C@H](O)[C@@H](O)3))[C@H](O)4))[C@H](O)5))[C@H](O[C@]6(O[C@H]([C@@H](CO)O)[C@H](O)[C@H](O)C6)C(=O)[O-])C7))[C@H]8OP([O-])([O-])=O)OC[C@@H]9([C@@H](O)[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OP([O-])([O-])=O)O9))NC(C[C@H](OC(=O)CCCCCCCCCCC)CCCCCCCCCCC)=O)
cephaloridine	C4(\C=C/[N+](\CC1(\CS[C@@H]2([C@@H](C(N(C(/C(=O)[O-])=1)2)=O)NC(CC3(\S\C=C/C=3))=O)))=C\C=4)
L-<i>threo</i>-3-phenylserine	C([O-])(=O)[C@H]([C@H](C1(\C=C/C=C\C=1))O)[NH3+]
FMN-<i>N</i><sup>5</sup>-peroxide	CC3(\C=C1(C(/N(O[O-])C2(/C(=O)NC(=O)[N-]C(\N(C[C@H](O)[C@H](O)[C@H](O)COP([O-])(=O)[O-])1)=2))=C\C(/C)=3))
thiamine triphosphate	CC2(\[N+](/CC1(\C=N/C(\C)=N\C(/N)=1))=C/SC(/CCOP([O-])(=O)OP([O-])(=O)OP([O-])(=O)[O-])=2)
guaiacol	COC1(/C=C\C=C/C(/O)=1)
FMN	CC2(\C(/C)=C/C3(/N(C[C@H](O)[C@H](O)[C@H](O)COP([O-])(=O)[O-])C1(\C(\C(=O)[N-]C(=O)/N=1)=N/C(\C=2)=3)))
dioctylamine	CCCCCCCC[NH2+]CCCCCCCC
&alpha;-D-fructofuranose 1-phosphate	C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@](COP([O-])([O-])=O)(O)O1)
tetrahydrothiophene 1-oxide	C1(CCS(C1)=O)
FAD	CC6(\C=C5(C(/N(C[C@@H]([C@H](O)[C@H](O)COP(OP([O-])(OC[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(\C=N/C2(C(/N)=N\C=N/C1=2)))O3))=O)([O-])=O)O)C4(\C(\C(=O)[N-]C(=O)/N=4)=N/5))=C\C(/C)=6))
trimetaphosphate	O=P1(OP(=O)(OP(O1)(=O)[O-])[O-])[O-]
p-chloromercuriphenylsulfonate	C1(\C=C/C(/S(=O)([O-])=O)=C\C=1)[Hg]Cl
FAD-N5-oxide	CC6(\C=C4(C(/[N+](=O)C5(/C(=O)NC(=O)NC(\N(C[C@@H]([C@H](O)[C@H](O)COP(OP([O-])(OC[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(\C=N/C2(C(/N)=N\C=N/C1=2)))O3))=O)([O-])=O)O)4)=5))=C\C(/C)=6))
two disacharide linked murein units, tetrapeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain)	CC2(C(=O)NC(CCC(=O)[O-])C(=O)NC(CCCC(NC(=O)C(C)NC(=O)C(CCCC(N)C(=O)[O-])NC(=O)C(CCC(=O)[O-])NC(=O)C(C)NC(=O)C(C)OC5(C(NC(=O)C)C(OC1(C(CO)OC(C(NC(=O)C)C(O)1)OC3(C(CO)O/C=C(C(OC(C)C(=O)N2)3)/NC(=O)C)))OC(CO)C(OC4(OC(C(O)C(O)C(NC(=O)C)4)CO))5))C(=O)[O-])C(=O)NC(C)C([O-])=O)
inner core oligosaccharide-lipid A	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]6([C@H]([C@@H](O[C@H](CO[C@@]5(C(=O)[O-])(O[C@H]([C@H](O)CO)[C@H](O[C@H]3(O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O[C@@H]2(O[C@H]([C@@H](CO[C@H]1(O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@H](O)1))O)[C@@H](OP([O-])(=O)[O-])[C@H](O)[C@H](O)2))[C@H](O)3))[C@H](O[C@]4(O[C@H]([C@@H](CO)O)[C@H](O)[C@H](O)C4)C(=O)[O-])C5))[C@H]6OP([O-])([O-])=O)OC[C@@H]7([C@@H](O)[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OP([O-])([O-])=O)O7))NC(C[C@H](OC(=O)CCCCCCCCCCC)CCCCCCCCCCC)=O)
D-glucono-1,5-lactone	C([C@H]1(OC([C@@H]([C@H]([C@@H]1O)O)O)=O))O
&beta;-D-fructofuranose 1-phosphate	C(O)[C@@H]1([C@@H](O)[C@H](O)[C@](COP([O-])([O-])=O)(O)O1)
L-<i>erythro</i>-3-phenylserine	C(=O)([O-])[C@H]([C@@H](C1(\C=C/C=C\C=1))O)[NH3+]
FMNH<SUB>2</SUB>	CC1(\C(/C)=C/C2(/N(C[C@H](O)[C@H](O)[C@H](O)COP([O-])(=O)[O-])C3(/NC(=O)NC(=O)C(\NC(/C=1)=2)=3)))
4,5-dioxopentanoate	C(=O)C(CCC([O-])=O)=O
2,6-dimethoxyphenol	COC1(/C=C\C=C(C(\O)=1)\OC)
FADH	CC6(\C=C4(C(/N(C[C@@H]([C@H](O)[C@H](O)COP(OP([O-])(OC[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(\C=N/C2(C(/N)=N\C=N/C1=2)))O3))=O)([O-])=O)O)C5(/NC(NC(=O)C(\N4)=5)=O))=C\C(/C)=6))
acyl phosphatidylglycerol (n-C14:0)	CCCCCCCCCCCCCC(=O)OC[C@@H](COP([O-])(=O)OC[C@@H](COC(CCCCCCCCCCCCC)=O)OC(CCCCCCCCCCCCC)=O)O
phenyl sulfoxide	C2(\C=C/C(/S(C1(\C=C/C=C\C=1))=O)=C\C=2)
iron(III)-[(2,3-dihydroxybenzoylserine)<sub>2</sub>] complex	C2(\C=C1(C3(\O[Fe-]4(O1)(OC5(/C(/C(=O)N[C@H](COC(=O)[C@H](CO)NC(=O)C(/C=2)=3)C([O-])=O)=C\C=C/C(/O4)=5)))))
microcin C	C[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC=O)CCSC)CCCNC(N)=[NH2+])[C@@H](C)O)CC(N)=O)C(=O)N[C@@H](CC(=O)[O-])C(=O)NP(OC[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3))(=O)OCCC[NH3+]
&beta;-D-mannuronate	C([O-])(=O)[C@H]1(O[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O)1)
FMN-<i>N</i><sup>5</sup>-oxide	CC1(\C(/C)=C/C2(/[N+](/[O-])=C3(C(/N(C[C@H](O)[C@H](O)[C@H](O)COP([O-])(=O)[O-])C(/C=1)=2)=N\C(=O)[N-]C(=O)3)))
phosphate	[O-]P(=O)(O)[O-]
L-proline	C1([NH2+][C@H](C(=O)[O-])CC1)
sedoheptulose anhydride	C1(O[C@@]2(CO)([C@@H](O)[C@H](O)[C@H](O)[C@@H]1O2))
6,7-dimethyl-8-(1-D-ribityl)lumazine	CC1(\N=C2(C(/N(C[C@H](O)[C@H](O)[C@H](O)CO)C(/C)=1)=N\C(=O)[N-]C(=O)2))
picolinic acid-N-oxide	C(=O)([O-])C1(/C=C\C=C/[N+](/[O-])=1)
glucosyl-(heptosyl)<sub>2</sub>-Kdo<sub>2</sub>-lipid A-phosphate	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]6([C@H]([C@@H](O[C@H](CO[C@@]5(C(=O)[O-])(O[C@H]([C@H](O)CO)[C@H](O[C@H]3(O[C@H]([C@@H](O)CO)[C@@H](OP([O-])([O-])=O)[C@H](O[C@H]2(O[C@H]([C@@H](CO)O)[C@@H](O)[C@H](O[C@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))[C@H](O)2))[C@H](O)3))[C@H](O[C@]4(O[C@H]([C@@H](CO)O)[C@H](O)[C@H](O)C4)C(=O)[O-])C5))[C@H]6OP([O-])([O-])=O)OC[C@@H]7([C@@H](O)[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OP([O-])([O-])=O)O7))NC(C[C@H](OC(=O)CCCCCCCCCCC)CCCCCCCCCCC)=O)
L-galactono-1,5-lactone	C(O)[C@H]1([C@@H](O)[C@@H](O)[C@H](O)C(=O)O1)
&alpha;-ribazole	CC1(\C(/C)=C/C2(/N(\C=N/C(\C=1)=2)[C@@H]3([C@H](O)[C@H](O)[C@@H](CO)O3)))
