Reaction	EC-Number	In-Pathway	Substrates
a malonyl-[acp] + an acetyl-[acp] + H+  ->  acyl-carrier protein + an acetoacetyl-[acp] + CO2	EC-2.3.1.41 // EC-2.3.1.179	fatty acid biosynthesis initiation III	H<SUP>+</SUP> // an acetyl-[acp] // a malonyl-[acp] // a soluble [acyl-carrier protein] // an acetoacetyl-[acp] // CO<SUB>2</SUB>
(2R,3S)-3-isopropylmalate  <-->  (2S)-2-isopropylmalate	EC-4.2.1.33		(2<i>R</i>,3<i>S</i>)-3-isopropylmalate // (2<i>S</i>)-2-isopropylmalate
UDP-3-O-[(3R)-3-hydroxymyristoyl]-N-acetyl-alpha-D-glucosamine + H2O  ->  UDP-3-O-[(3R)-3-hydroxymyristoyl]-alpha-D-glucosamine + acetate	EC-3.5.1.108	lipid IV<sub>A</sub> biosynthesis (<i>E. coli</i>)	H<sub>2</sub>O // UDP-3-<i>O</i>-[(3<i>R</i>)-3-hydroxymyristoyl]-<i>N</i>-acetyl-&alpha;-D-glucosamine // UDP-3-<i>O</i>-[(3<i>R</i>)-3-hydroxymyristoyl]-&alpha;-D-glucosamine // acetate
(3R)-3-hydroxybutanoyl-CoA  <-->  crotonyl-CoA + H2O	EC-4.2.1.55		(3<i>R</i>)-3-hydroxybutanoyl-CoA // H<sub>2</sub>O // crotonyl-CoA
aldehydo-D-arabinose 5-phosphate  <-->  D-arabinofuranose 5-phosphate		CMP-3-deoxy-D-<I>manno</I>-octulosonate biosynthesis	<i>aldehydo</i>-D-arabinose 5-phosphate // D-arabinofuranose 5-phosphate
4-phospho-D-erythronate + NAD+  ->  (3R)-3-hydroxy-2-oxo-4 phosphooxybutanoate + NADH + H+	EC-1.1.1.290	pyridoxal 5'-phosphate biosynthesis I	NAD<sup>+</sup> // 4-phospho-D-erythronate // H<SUP>+</SUP> // (3R)-3-hydroxy-2-oxo-4 phosphooxybutanoate // NADH
thiamine diphosphate + H2O  <-->  thiamine phosphate + phosphate + H+	EC-3.6.1		H<sub>2</sub>O // thiamine diphosphate // H<SUP>+</SUP> // thiamine phosphate // phosphate
L-glutamine + H2O  ->  L-glutamate + ammonia + H+	EC-3.5.1.38 // EC-3.5.1.2	2 ATP + L-glutamine + hydrogencarbonate + H2O  ->  carbamoyl phosphate + L-glutamate + 2 ADP + phosphate + 2 H+ // L-glutamine + L-aspartate + ATP + H2O  ->  L-glutamate + L-asparagine + AMP + diphosphate + H+ // chorismate + L-glutamine  ->  anthranilate + pyruvate + L-glutamate + H+ // L-glutamine + chorismate  ->  4-amino-4-deoxychorismate + L-glutamate // ammonia assimilation cycle III // L-glutamate biosynthesis I // 2 L-glutamate + NADP+  <-  L-glutamine + 2-oxoglutarate + NADPH + H+ // phosphoribulosylformimino-AICAR-phosphate + L-glutamine  ->  L-glutamate + D-erythro-1-(imidazol-4-yl)-glycerol 3-phosphate + 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide + H+ // L-glutamine + XMP + ATP + H2O  ->  L-glutamate + GMP + AMP + diphosphate + 2 H+ // ATP + UTP + L-glutamine + H2O  ->  ADP + CTP + L-glutamate + phosphate + 2 H+ // L-glutamine degradation I	H<sub>2</sub>O // L-glutamine // L-glutamate // ammonia // H<SUP>+</SUP>
D-sedoheptulose 7-phosphate + ATP  ->  D-sedoheptulose 1,7-bisphosphate + ADP + H+	EC-2.7.1	sedoheptulose bisphosphate bypass	ATP // D-sedoheptulose 7-phosphate // H<SUP>+</SUP> // D-sedoheptulose 1,7-bisphosphate // ADP
phosphoenolpyruvate[periplasm] + H2O[periplasm]  ->  pyruvate[periplasm] + phosphate[periplasm]	EC-3.1.3.60		phospho<i>enol</i>pyruvate // H<sub>2</sub>O // pyruvate // phosphate
2 ATP + H+  ->  P1,P4-bis(5'-adenosyl) tetraphosphate + diphosphate	EC-2.7.7		ATP // H<SUP>+</SUP> // P<sup>1</sup>,P<sup>4</sup>-<i>bis</i>(5'-adenosyl) tetraphosphate // diphosphate
D-glucosamine 6-phosphate[periplasm] + H2O[periplasm]  ->  D-glucosamine[periplasm] + phosphate[periplasm]	EC-3.1.3		H<sub>2</sub>O // D-glucosamine 6-phosphate // D-glucosamine // phosphate
D-sedoheptulose 7-phosphate + D-glyceraldehyde 3-phosphate  <-->  D-ribose 5-phosphate + D-xylulose 5-phosphate	EC-2.2.1.1	pentose phosphate pathway (non-oxidative branch) I	D-glyceraldehyde 3-phosphate // D-sedoheptulose 7-phosphate // D-ribose 5-phosphate // D-xylulose 5-phosphate
a holo acyl-carrier protein + H2O  ->  4'-phosphopantetheine + an apo acyl-carrier protein + H+	EC-3.1.4.14	acyl carrier protein metabolism	H<sub>2</sub>O // all <i>holo</i>-acyl carrier proteins // 4'-phosphopantetheine // all <i>apo</i>-acyl carrier proteins // H<SUP>+</SUP>
Trimethylamine-N-oxide reductase (menaquinone)		hydrogen to trimethylamine N-oxide electron transfer // NADH to trimethylamine <i>N</i>-oxide electron transfer // formate to trimethylamine <i>N</i>-oxide electron transfer	a menaquinol // H<SUP>+</SUP> // trimethylamine <i>N</i>-oxide // a menaquinone // H<sub>2</sub>O // trimethylamine
2 2,6-dimethoxyphenol + dioxygen  ->  3,3',5,5'-tetramethoxydiphenoquinone + 2 H2O	EC-1.10.3.2		dioxygen // 2,6-dimethoxyphenol // 3,3',5,5'-tetramethoxydiphenoquinone // H<sub>2</sub>O
a holo [citrate lyase acyl-carrier protein] + acetate + ATP  ->  an acetyl-holo [citrate lyase acyl-carrier protein] + AMP + diphosphate	EC-6.2.1.22	citrate lyase activation	ATP // acetate // a <i>holo</i> [citrate lyase acyl-carrier protein] // an acetyl-<i>holo</i> [citrate lyase acyl-carrier protein] // diphosphate // AMP
lactose + H2O  ->  beta-D-galactopyranose + D-glucopyranose	EC-3.2.1.108	lactose degradation III	H<sub>2</sub>O // lactose // &beta;-D-galactopyranose // D-glucopyranose
a [protein]-L-threonine[periplasmic space] + FAD[periplasmic space]  ->  a [protein]-FMN-L-threonine[periplasmic space] + AMP[periplasmic space]	EC-2.7.1.180		a [protein]-L-threonine // FAD // a [protein]-FMN-L-threonine // AMP
L-proline + NAD(P)+  <-  (S)-1-pyrroline-5-carboxylate + NAD(P)H + 2 H+	EC-1.5.1.2	L-proline biosynthesis I (from L-glutamate)	L-proline // NAD(P)<sup>+</sup> // NAD(P)H // (<i>S</i>)-1-pyrroline-5-carboxylate // H<SUP>+</SUP>
D-erythro-7,8-dihydroneopterin  <-->  7,8-dihydromonapterin	EC-5.1.99.8		D-<i>erythro</i>-7,8-dihydroneopterin // 7,8-dihydromonapterin
uridine 3'-monophosphate[periplasm] + H2O[periplasm]  ->  uridine[periplasm] + phosphate[periplasm]	EC-3.1.3.6		H<sub>2</sub>O // uridine 3'-monophosphate // uridine // phosphate
glycine + a [glycine-cleavage complex H protein] N6-[(R)-lipoyl]-L-lysine + H+  <-->  a [glycine-cleavage complex H protein] N6-aminomethyldihydrolipoyl-L-lysine + CO2	EC-1.4.4.2	glycine + a tetrahydrofolate + NAD+  ->  a 5,10-methylenetetrahydrofolate + ammonium + CO2 + NADH // glycine cleavage	H<SUP>+</SUP> // a [glycine-cleavage complex H protein] <i>N<sup>6</sup></i>-[(<i>R</i>)-lipoyl]-L-lysine // glycine // a [glycine-cleavage complex H protein] <i>N<sup>6</sup></i>-aminomethyldihydrolipoyl-L-lysine // CO<SUB>2</SUB>
N2-succinyl-L-arginine + 2 H+ + 2 H2O  ->  2 ammonium + N2-succinyl-L-ornithine + CO2	EC-3.5.3.23	L-arginine degradation II (AST pathway)	H<sub>2</sub>O // N<SUP>2</SUP>-succinyl-L-arginine // H<SUP>+</SUP> // ammonium // N<sup>2</sup>-succinyl-L-ornithine // CO<SUB>2</SUB>
(2E,6E)-farnesyl diphosphate + H2O  ->  (2E,6E)-farnesyl phosphate + phosphate + H+	EC-3.6.1.68		H<sub>2</sub>O // (2<i>E</i>,6<i>E</i>)-farnesyl diphosphate // H<SUP>+</SUP> // (2<i>E</i>,6<i>E</i>)-farnesyl phosphate // phosphate
CMP-3-deoxy-beta-D-manno-octulosonate + lipid IVA (E. coli)  ->  alpha-Kdo-(2->6)-lipid IVA (E. coli) + CMP + H+	EC-2.4.99.12	Kdo transfer to lipid IV<sub>A</sub> (<i>E. coli</i>)	lipid IV<sub>A</sub> (<i>E. coli</i>) // CMP-3-deoxy-&beta;-D-<i>manno</i>-octulosonate // H<SUP>+</SUP> // &alpha;-Kdo-(2&rarr;6)-lipid IV<sub>A</sub> (E. coli) // CMP
2 D-alanine + ATP  ->  D-alanyl-D-alanine + ADP + phosphate + H+	EC-6.3.2.4	UDP-<i>N</i>-acetylmuramoyl-pentapeptide biosynthesis I (<i>meso</i>-diaminopimelate containing)	ATP // D-alanine // H<SUP>+</SUP> // D-alanyl-D-alanine // phosphate // ADP
a 3-dehydro-D-glucoside + NADH + H+  ->  a D-glucoside + NAD+	EC-1.1.1	D-gulosides conversion to D-glucosides	NAD<sup>+</sup> // a D-glucoside // a 3-dehydro-D-glucoside // NADH // H<SUP>+</SUP>
(R)-lactate + a ubiquinone[inner membrane]  ->  pyruvate + a ubiquinol[inner membrane]	EC-1.1.5.12	D-lactate to cytochrome <i>bo</i> oxidase electron transfer // methylglyoxal degradation I	(<i>R</i>)-lactate // a ubiquinone // a ubiquinol // pyruvate
DNA combined with exogenous DNA to form a recombinational junction + H2O  ->  resolution of recombinational junction formation of two intact strands	EC-3.1.21.10		H<sub>2</sub>O // DNA combined with exogenous DNA to form a recombinational junction // resolution of recombinational junction formation of two intact strands
D-ribulose 5-phosphate  ->  1-deoxy-L-glycero-tetrulose 4-phosphate + formate + H+	EC-4.1.99.12	flavin biosynthesis I (bacteria and plants)	D-ribulose 5-phosphate // H<SUP>+</SUP> // 1-deoxy-L-glycero-tetrulose 4-phosphate // formate
6-(hydroxymethyl)-7,8-dihydropterin + ATP  ->  (7,8-dihydropterin-6-yl)methyl diphosphate + AMP + H+	EC-2.7.6.3	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	ATP // 6-(hydroxymethyl)-7,8-dihydropterin // H<SUP>+</SUP> // (7,8-dihydropterin-6-yl)methyl diphosphate // AMP
2,3-dihydroxybenzoate[periplasm] + dioxygen[periplasm]  ->  2-carboxymuconate[periplasm] + 2 H+[periplasm]			dioxygen // 2,3-dihydroxybenzoate // H<SUP>+</SUP> // 2-carboxymuconate
alpha-L-fucopyranose  <-->  L-fuculose	EC-5.3.1.25	L-fucose degradation I	&alpha;-L-fucopyranose // L-fuculose
(S)-5-hydroxyisourate[periplasm] + H2O[periplasm]  ->  (S)-2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline[periplasm] + H+[periplasm]	EC-3.5.2.17		H<sub>2</sub>O // (<i>S</i>)-5-hydroxyisourate // H<SUP>+</SUP> // (<i>S</i>)-2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline
GMP-N-epsilon-(N-alpha-acetyl lysine methyl ester) 5'-phosphoramidate + H2O  ->  GMP + N-alpha-acetyl lysine methyl ester	EC-3.9.1		H<sub>2</sub>O // GMP-N-&epsilon;-(N-&alpha;-acetyl lysine methyl ester) 5'-phosphoramidate // GMP // N-&alpha;-acetyl lysine methyl ester
dehydroascorbate + H2O + H+  ->  dehydroascorbate (bicyclic form)		dehydroascorbate + H2O  ->  2,3-didehydro-L-gulonate	H<SUP>+</SUP> // H<sub>2</sub>O // dehydroascorbate // dehydroascorbate (bicyclic form)
a glutaryl-[acp] methyl ester + a malonyl-[acp] + H+  ->  a 3-oxopimeloyl-[acp] methyl ester + CO2 + acyl-carrier protein	EC-2.3.1.179 // EC-2.3.1.41	8-amino-7-oxononanoate biosynthesis I	H<SUP>+</SUP> // a malonyl-[acp] // a glutaryl-[acp] methyl ester // a 3-oxopimeloyl-[acp] methyl ester // CO<SUB>2</SUB> // a soluble [acyl-carrier protein]
GTP:uridine 5'-phosphotransferase	EC-2.7.1.48	salvage pathways of pyrimidine ribonucleotides	GTP // uridine // H<SUP>+</SUP> // UMP // GDP
2 a quinone + NADH + H+  ->  2 a semiquinone + NAD+	EC-1.6.5		H<SUP>+</SUP> // NADH // a quinone // NAD<sup>+</sup> // a semiquinone
a myristoyl-[acp] + alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-(lauroyl)-lipid IVA (E. coli)  ->  alpha-D-Kdo-(2->4)-alpha-D-Kdo-(2->6)-lipid A (E. coli) + acyl-carrier protein	EC-2.3.1.243	(Kdo)<sub>2</sub>-lipid A biosynthesis (<i>E. coli</i>) // superpathway of (Kdo)<SUB>2</SUB>-lipid A biosynthesis	&alpha;-Kdo-(2->4)-&alpha;-Kdo-(2->6)-(lauroyl)-lipid IV<SUB>A</SUB> (E. coli) // a myristoyl-[acp] // &alpha;-D-Kdo-(2&rarr;4)-&alpha;-D-Kdo-(2&rarr;6)-lipid A (<i>E. coli</i>) // a soluble [acyl-carrier protein]
a mature peptidoglycan (meso-DAP containing)[periplasm]  ->  a mature peptidoglycan(n-1) (meso-DAP containing)[periplasm] + GlcNAc-1,6-anhMurNAc-L-Ala-gamma-D-Glu-meso-DAP-D-Ala[periplasm]	EC-4.2.2	peptidoglycan recycling I	a mature peptidoglycan (<i>meso</i>-DAP containing) // GlcNAc-1,6-anhMurNAc-L-Ala-&gamma;-D-Glu-<i>meso</i>-DAP-D-Ala
DL-allothreonine  ->  acetaldehyde + glycine	EC-4.1.2		DL-allothreonine // acetaldehyde // glycine
(aminomethyl)phosphonate + acetyl-CoA  ->  (acetamidomethyl)phosphonate + coenzyme A	EC-2.3.1.280	(aminomethyl)phosphonate degradation	acetyl-CoA // (aminomethyl)phosphonate // (acetamidomethyl)phosphonate // coenzyme A
D-sedoheptulose 7-phosphate + D-glyceraldehyde 3-phosphate  <-->  beta-D-fructofuranose 6-phosphate + D-erythrose 4-phosphate	EC-2.2.1.2	pentose phosphate pathway (non-oxidative branch) I	D-glyceraldehyde 3-phosphate // D-sedoheptulose 7-phosphate // &beta;-D-fructofuranose 6-phosphate // D-erythrose 4-phosphate
glycerol 2-phosphate + H2O  ->  glycerol + phosphate	EC-3.1.3.19		glycerol 2-phosphate // H<sub>2</sub>O // phosphate // glycerol
a [protein]-Npi-phospho-L-histidine + 2-or-3 phospho-D-glycerate  <-->  a [protein]-L-histidine + 2,3-diphospho-D-glycerate		2-phospho-D-glycerate  <-->  3-phospho-D-glycerate	2-or-3 phospho-D-glycerate // a [protein]-<i>N<sup>&pi;</sup></i>-phospho-L-histidine // a [protein]-L-histidine // 2,3-diphospho-D-glycerate
UDP-alpha-D-galactose + glucosyl-(heptosyl)3-Kdo2-lipid A-bisphosphate (E. coli)  ->  galactosyl-(1->6)-glucosyl-(1->3)-(heptosyl)3-Kdo2-lipid A-bisphosphate (E. coli) + UDP + H+	EC-2.4.1	lipid A-core biosynthesis (<i>E. coli</i> K-12)	glucosyl-(heptosyl)<sub>3</sub>-Kdo<sub>2</sub>-lipid A-bisphosphate (<i>E. coli</i>) // UDP-&alpha;-D-galactose // H<SUP>+</SUP> // galactosyl-(1&rarr;6)-glucosyl-(1&rarr;3)-(heptosyl)<sub>3</sub>-Kdo<sub>2</sub>-lipid A-bisphosphate (<i>E. coli</i>) // UDP
phosphoenolpyruvate + alpha-D-Gal-(1->4)-beta-D-GlcA-(1->3)-2-O-Ac-alpha-D-Gal-(1->3)-alpha-L-Fuc-(1->4)-3-O-Ac-alpha-L-Fuc-(1->3)-alpha-D-Glc-PP-Und  ->  4,6-pyr-alpha-D-Gal-(1->4)-beta-D-GlcA-(1->3)-2-O-Ac-alpha-D-Gal-(1->3)-alpha-L-Fuc-(1->4)-3-O-Ac-alpha-L-Fuc-(1->3)-alpha-D-Glc-PP-Und + phosphate	EC-2.5.1	colanic acid (<i>Escherichia coli</i> K12) biosynthesis	&alpha;-D-Gal-(1&rarr;4)-&beta;-D-GlcA-(1&rarr;3)-2-<i>O</i>-Ac-&alpha;-D-Gal-(1&rarr;3)-&alpha;-L-Fuc-(1&rarr;4)-3-O-Ac-&alpha;-L-Fuc-(1&rarr;3)-&alpha;-D-Glc-PP-Und // phospho<i>enol</i>pyruvate // 4,6-pyr-&alpha;-D-Gal-(1&rarr;4)-&beta;-D-GlcA-(1&rarr;3)-2-<i>O</i>-Ac-&alpha;-D-Gal-(1&rarr;3)-&alpha;-L-Fuc-(1&rarr;4)-3-O-Ac-&alpha;-L-Fuc-(1&rarr;3)-&alpha;-D-Glc-PP-Und // phosphate
a malonyl-[acp] + a 2,3,4-saturated fatty acyl-[acp] + H+  ->  acyl-carrier protein + a 3-oxoacyl-[acp] + CO2	EC-2.3.1.179 // EC-2.3.1.41	fatty acid elongation -- saturated	H<SUP>+</SUP> // a 2,3,4-saturated fatty acyl-[acp] // a malonyl-[acp] // a soluble [acyl-carrier protein] // a 3-oxoacyl-[acp] // CO<SUB>2</SUB>
2 a phosphatidylethanolamine + cellulose  <-->  2 a 1,2-diacyl-sn-glycerol + phosphoethanolamine cellulose	EC-2.7.8		cellulose // a phosphatidylethanolamine // a 1,2-diacyl-<i>sn</i>-glycerol // phosphoethanolamine cellulose
(2S)-2-amino-4-deoxy-chorismate  ->  anthranilate + pyruvate + H+		chorismate + L-glutamine  ->  anthranilate + pyruvate + L-glutamate + H+	(2S)-2-amino-4-deoxy-chorismate // anthranilate // pyruvate // H<SUP>+</SUP>
a tRNAPro + L-proline + ATP  ->  an L-prolyl-[tRNAPro] + AMP + diphosphate	EC-6.1.1.15	tRNA charging	ATP // L-proline // a tRNA<SUP>Pro</SUP> // an L-prolyl-[tRNA<SUP>Pro</SUP>] // diphosphate // AMP
(Z)-3-ureidoacrylate + H2O + H+  ->  (Z)-3-aminoacrylate + ammonium + CO2	EC-3.5.1.110		H<SUP>+</SUP> // H<sub>2</sub>O // (<i>Z</i>)-3-ureidoacrylate // (<i>Z</i>)-3-aminoacrylate // ammonium // CO<SUB>2</SUB>
kojibiose + phosphate  <-->  D-glucopyranose + beta-D-glucopyranose 1-phosphate	EC-2.4.1.230		phosphate // kojibiose // D-glucopyranose // &beta;-D-glucopyranose 1-phosphate
2-dehydro-3-deoxy-D-octonate  <-->  3-deoxy-alpha-D-manno-2-octulosonate			2-dehydro-3-deoxy-D-octonate // 3-deoxy-&alpha;-D-<i>manno</i>-2-octulosonate
maltopentaose + D-glucopyranose  <-->  maltotetraose + maltose	EC-2.4.1.25		D-glucopyranose // maltopentaose // maltotetraose // maltose
chorismate  ->  prephenate	EC-5.4.99.5	L-tyrosine biosynthesis I // L-phenylalanine biosynthesis I	chorismate // prephenate
S-adenosyl-L-methionine + uridine2552 in 23S rRNA  ->  a 2'-O-methyluridine2552 in 23S rRNA + S-adenosyl-L-homocysteine + H+	EC-2.1.1.166		uridine<sup>2552</sup> in 23S rRNA // <i>S</i>-adenosyl-L-methionine // a 2'-<i>O</i>-methyluridine<sup>2552</sup> in 23S rRNA // <i>S</i>-adenosyl-L-homocysteine // H<SUP>+</SUP>
guanosine 2'-monophosphate[periplasm] + H2O[periplasm]  ->  guanosine[periplasm] + phosphate[periplasm]	EC-3.1.3		H<sub>2</sub>O // guanosine 2'-monophosphate // guanosine // phosphate
thymine + FMNH2 + NADH + dioxygen  ->  (Z)-2-methylureidoacrylate + FMN + NAD+ + H2O + H+	EC-1.14.99.46		NADH // FMNH<SUB>2</SUB> // dioxygen // thymine // (<i>Z</i>)-2-methylureidoacrylate // H<sub>2</sub>O // FMN // NAD<sup>+</sup> // H<SUP>+</SUP>
(S)-3-hydroxy-(9Z)-hexadecenoyl-CoA + NAD+  ->  3-oxo-(9Z)-hexadecenoyl-CoA + NADH + H+	EC-1.1.1.35		NAD<sup>+</sup> // (S)-3-hydroxy-(9Z)-hexadecenoyl-CoA // 3-oxo-(9Z)-hexadecenoyl-CoA // NADH // H<SUP>+</SUP>
peroxyureidoacrylate/ureidoacrylate amidohydrolase		uracil degradation III // (Z)-3-ureidoacrylate + H2O + H+  ->  (Z)-3-aminoacrylate + ammonium + CO2	H<sub>2</sub>O // (<i>Z</i>)-3-ureidoacrylate // H<SUP>+</SUP> // carbamate // (<i>Z</i>)-3-aminoacrylate
2 an oxidized [NapC protein][periplasm] + a ubiquinol[inner membrane]  ->  2 a reduced [NapC protein][periplasm] + a ubiquinone[inner membrane] + 2 H+[periplasm]	EC-7.1.1.8	<i>sn</i>-glycerol 3-phosphate anaerobic respiration	an oxidized [NapC protein] // a ubiquinol // a ubiquinone // H<SUP>+</SUP> // a reduced [NapC protein]
L-homoserine + succinyl-CoA  ->  O-succinyl-L-homoserine + coenzyme A	EC-2.3.1.46	L-methionine biosynthesis I	succinyl-CoA // L-homoserine // O-succinyl-L-homoserine // coenzyme A
a pimeloyl-[acp] + L-alanine + H+  ->  (8S)-8-amino-7-oxononanoate + CO2 + acyl-carrier protein	EC-2.3.1.47	8-amino-7-oxononanoate biosynthesis I	H<SUP>+</SUP> // L-alanine // a pimeloyl-[acp] // (8<i>S</i>)-8-amino-7-oxononanoate // CO<SUB>2</SUB> // a soluble [acyl-carrier protein]
L-tartrate + NAD+  <-->  2-hydroxy-3-oxosuccinate + NADH + H+	EC-1.1.1.93		L-tartrate // NAD<sup>+</sup> // H<SUP>+</SUP> // NADH // 2-hydroxy-3-oxosuccinate
GDP-alpha-D-glucose + H2O  ->  GDP + D-glucopyranose + H+	EC-3.2.1.42		H<sub>2</sub>O // GDP-&alpha;-D-glucose // GDP // D-glucopyranose // H<SUP>+</SUP>
UDP-2-N,3-O-bis[(3R)-3-hydroxytetradecanoyl]-alpha-D-glucosamine + H2O  ->  lipid X (E. coli) + UMP + 2 H+	EC-3.6.1.54	lipid IV<sub>A</sub> biosynthesis (<i>E. coli</i>)	UDP-2-N,3-O-bis[(3R)-3-hydroxytetradecanoyl]-&alpha;-D-glucosamine // H<sub>2</sub>O // H<SUP>+</SUP> // lipid X (<i>E. coli</i>) // UMP
(S)-dihydroorotate + an electron-transfer quinone[inner membrane]  ->  orotate + an electron-transfer quinol[inner membrane]	EC-1.3.5.2	UMP biosynthesis I	(<i>S</i>)-dihydroorotate // an electron-transfer quinone // an electron-transfer quinol // orotate
2 6,7-dimethyl-8-(1-D-ribityl)lumazine + H+  ->  5-amino-6-(D-ribitylamino)uracil + riboflavin	EC-2.5.1.9	flavin biosynthesis I (bacteria and plants)	6,7-dimethyl-8-(1-D-ribityl)lumazine // H<SUP>+</SUP> // 5-amino-6-(D-ribitylamino)uracil // riboflavin
1,2-dipalmitoyl-phosphatidylserine[periplasm] + lipid IVA (E. coli)[periplasm]  ->  lipid IVB[periplasm] + 2-palmitoyl-sn-glycero-3-phosphoserine[periplasm]	EC-2.3.1.251		lipid IV<sub>A</sub> (<i>E. coli</i>) // 1,2-dipalmitoyl-phosphatidylserine // lipid IV<SUB>B</SUB> // 2-palmitoyl-<i>sn</i>-glycero-3-phosphoserine
2-C-methyl-D-erythritol 4-phosphate + NADP+  <-->  1-deoxy-D-xylulose 5-phosphate + NADPH + H+	EC-1.1.1.267	methylerythritol phosphate pathway I	NADP<sup>+</sup> // 2-C-methyl-D-erythritol 4-phosphate // H<SUP>+</SUP> // 1-deoxy-D-xylulose 5-phosphate // NADPH
anthranilate + N,N-dimethyl-1,4-phenylenediamine + 2 NAD+  <-  methyl red + 2 NADH + 2 H+	EC-1.7.1.17		NAD<sup>+</sup> // <i>N,N</i>-dimethyl-1,4-phenylenediamine // anthranilate // H<SUP>+</SUP> // methyl red // NADH
5-dehydro-4-deoxy-D-glucuronate  <-->  3-deoxy-D-glycero-2,5-hexodiulosonate	EC-5.3.1.17		5-dehydro-4-deoxy-D-glucuronate // 3-deoxy-D-glycero-2,5-hexodiulosonate
dGDP + ATP  ->  dGTP + ADP	EC-2.7.4.6	guanosine deoxyribonucleotides <i>de novo</i> biosynthesis II	ATP // dGDP // dGTP // ADP
bis-MGD cofactor chaperone + bis(guanylyl molybdopterin) cofactor  ->  [bis-MGD cofactor chaperone]-bis-MGD		<i>bis</i>(guanylyl molybdopterin) cofactor sulfurylation	a <i>bis</i>(guanylyl molybdopterin) cofactor chaperone // <i>bis</i>(guanylyl molybdopterin) cofactor // a [<i>bis</i>(guanylyl molybdopterin) cofactor chaperone]-<i>bis</i>(guanylyl molybdopterin) cofactor
decanoyl-CoA + an oxidized electron-transfer flavoprotein + H+  ->  (2E)-dec-2-enoyl-CoA + a reduced electron-transfer flavoprotein	EC-1.3.8.7	oleate &beta;-oxidation	H<SUP>+</SUP> // an oxidized electron-transfer flavoprotein // decanoyl-CoA // (2E)-dec-2-enoyl-CoA // a reduced electron-transfer flavoprotein
formate + H+  ->  CO2 + H2		mixed acid fermentation	formate // H<SUP>+</SUP> // CO<SUB>2</SUB> // H<SUB>2</SUB>
a [protein]-L-lysine-N-2-(4,5-dihydro-4-methyl-1H-imidazol-4,5-diol)  ->  a [protein]-L-lysine-N-2-(4,5-dihydro-4-methyl-1H-imidazol-5-one) + H2O			a [protein]-L-lysine-<i>N</i>-2-(4,5-dihydro-4-methyl-1<i>H</i>-imidazol-4,5-diol) // a [protein]-L-lysine-<i>N</i>-2-(4,5-dihydro-4-methyl-1<i>H</i>-imidazol-5-one) // H<sub>2</sub>O
6-sulfo-alpha-D-quinovose  <-->  6-sulfo-beta-D-quinovose	EC-5.1.3.43	sulfoquinovose degradation I	6-sulfo-&alpha;-D-quinovose // 6-sulfo-&beta;-D-quinovose
CTP + 2 hydroxyl radical  ->  5-hydroxy-CTP + H2O			hydroxyl radical // CTP // 5-hydroxy-CTP // H<sub>2</sub>O
ATP + 5-phospho-beta-D-ribosylamine + glycine  ->  ADP + N1-(5-phospho-beta-D-ribosyl)glycinamide + phosphate + H+	EC-6.3.4.13	5-aminoimidazole ribonucleotide biosynthesis II // 5-aminoimidazole ribonucleotide biosynthesis I // superpathway of 5-aminoimidazole ribonucleotide biosynthesis	glycine // 5-phospho-&beta;-D-ribosylamine // ATP // H<SUP>+</SUP> // ADP // phosphate // <i>N</i><sup>1</sup>-(5-phospho-&beta;-D-ribosyl)glycinamide
a tRNATyr + L-tyrosine + ATP  ->  an L-tyrosyl-[tRNATyr] + AMP + diphosphate	EC-6.1.1.1	tRNA charging	ATP // L-tyrosine // a tRNA<SUP>Tyr</SUP> // an L-tyrosyl-[tRNA<SUP>Tyr</SUP>] // diphosphate // AMP
glutathione  ->  L-cysteinylglycine + 5-oxo-L-proline	EC-4.3.2.7		glutathione // L-cysteinylglycine // 5-oxo-L-proline
ADP-L-glycero-beta-D-manno-heptose + alpha-Hep-(1->3)-4-O-phospho-alpha-Hep-(1->5)-[alpha-Kdo-(2->4)]-alpha-Kdo-(2->6)-lipid A (E. coli)  ->  (heptosyl)3-Kdo2-lipid A-phosphate (E. coli) + ADP + H+	EC-2.4.99.25	lipid A-core biosynthesis (<i>E. coli</i> K-12)	&alpha;-Hep-(1&rarr;3)-4-<i>O</i>-phospho-&alpha;-Hep-(1&rarr;5)-[&alpha;-Kdo-(2&rarr;4)]-&alpha;-Kdo-(2&rarr;6)-lipid A (<i>E. coli</i>) // ADP-L-glycero-&beta;-D-<I>manno</I>-heptose // (heptosyl)<sub>3</sub>-Kdo<sub>2</sub>-lipid A-phosphate (<i>E. coli</i>) // ADP // H<SUP>+</SUP>
