Reaction	EC-Number	In-Pathway	Substrates
D-xylitol + NADP+  <-->  L-xylulose + NADPH + H+	EC-1.1.1.10	D-glucuronate degradation I // L-arabinose degradation II	D-xylitol // NADP<sup>+</sup> // L-xylulose // H<SUP>+</SUP> // NADPH
spermidine + an oxidized electron carrier + oxygen  =  4-aminobutanal + propane-1,3-diamine + a reduced two electron carrier	EC-1.5.99.6		an oxidized electron carrier // oxygen // spermidine // a reduced two electron carrier // 4-aminobutanal // propane-1,3-diamine
L-ascorbate + a [protein]-glycine + oxygen  =  a [protein] C-terminal (2S)-2-hydroxyglycine + L-dehydro-ascorbate + H2O	EC-1.14.17.3		a [protein]-glycine // L-ascorbate // oxygen // a [protein] C-terminal (2<i>S</i>)-2-hydroxyglycine // H<SUB>2</SUB>O // L-dehydro-ascorbate
beta-L-fucose 1-phosphate + GTP + H+  ->  GDP-L-fucose + diphosphate	EC-2.7.7.30	GDP-L-fucose biosynthesis II (from L-fucose)	GTP // &beta;-L-fucose 1-phosphate // H<SUP>+</SUP> // GDP-L-fucose // diphosphate
Stearoyl-CoA hydrolase	EC-3.1.2.2		H<SUB>2</SUB>O // stearoyl-CoA // H<SUP>+</SUP> // stearate // coenzyme A
N-acetylneuraminate + CTP  ->  CMP-N-acetylneuraminate + diphosphate	EC-2.7.7.43	CMP-<i>N</i>-acetylneuraminate biosynthesis I (eukaryotes)	CTP // <i>N</i>-acetylneuraminate // CMP-<i>N</i>-acetylneuraminate // diphosphate
3-phospho-D-glycerate  <-->  2-phospho-D-glycerate	EC-5.4.2.1	glycolysis I // glycolysis III // glycolysis V (Pyrococcus) // gluconeogenesis I	3-phospho-D-glycerate // 2-phospho-D-glycerate
3-oxo-meristoyl-[acyl-carrier protein] reductase	EC-1.1.1.100	palmitate biosynthesis I (animals)	NADP<sup>+</sup> // a (3<i>R</i>)-3-hydroxytetradecanoyl-[acp] // a 3-oxotetradecanoyl-[acp] // NADPH // H<SUP>+</SUP>
an adenosine34 in [tRNAArg2] + H2O  =  an inosine34 in [tRNAArg2] + ammonia	EC-3.5.4		H<SUB>2</SUB>O // an adenosine<sup>34</sup> in [tRNA<sup>Arg2</sup>] // an inosine<sup>34</sup> in [tRNA<sup>Arg2</sup>] // ammonia
L-glutamine + H2O  ->  L-glutamate + ammonia + H+	EC-3.5.1.2	citrulline biosynthesis // glutamine degradation II // glutamine degradation I	H<SUB>2</SUB>O // L-glutamine // H<SUP>+</SUP> // L-glutamate // ammonia
a steroid + a reduced two electron carrier + oxygen  =  a 21-hydroxy-C21-steroid + an oxidized electron carrier + H2O	EC-1.14.99.10		a steroid // a reduced two electron carrier // oxygen // H<SUB>2</SUB>O // an oxidized electron carrier // a 21-hydroxy-C<sub>21</sub>-steroid
sn-glycerol-3-phosphate + NAD+  <-  dihydroxyacetone phosphate + NADH + H+	EC-1.1.1.8	glycerol-3-phosphate shuttle	<i>sn</i>-glycerol-3-phosphate // NAD<sup>+</sup> // dihydroxyacetone phosphate // NADH // H<SUP>+</SUP>
3-ureidopropionate + H+ + H2O  ->  ammonia + CO2 + beta-alanine	EC-3.5.1.6	uracil degradation II (reductive)	3-ureidopropionate // H<SUB>2</SUB>O // H<SUP>+</SUP> // ammonia // CO<SUB>2</SUB> // &beta;-alanine
trimethyl sulfonium + tetrahydrofolate  <-  dimethylsulfide + 5-methyl-tetrahydrofolate + H+	EC-2.1.1.19	folate transformations I	trimethyl sulfonium // tetrahydrofolate // H<SUP>+</SUP> // dimethylsulfide // 5-methyl-tetrahydrofolate
a [BCAA dehydrogenase E2 protein] N6-lipoyl-L-lysine + 2-keto-3-methyl-valerate  ->  an [apo BCAA dehydrogenase E2 protein] N6-S-[2-methylbutanoyl]dihydrolipoyl-L-lysine + CO2	EC-1.2.4.4	isoleucine degradation	2-keto-3-methyl-valerate // a [BCAA dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine // an [<i>apo</i> BCAA dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-[2-methylbutanoyl]dihydrolipoyl-L-lysine // CO<SUB>2</SUB>
a [protein]-L-aspartate + 2-oxoglutarate + oxygen  =  CO2 + succinate + a [protein]-3-hydroxy-L-aspartate	EC-1.14.11.16		2-oxoglutarate // oxygen // a [protein]-L-aspartate // CO<SUB>2</SUB> // succinate // a [protein]-3-hydroxy-L-aspartate
5-phospho-alpha-D-ribose 1-diphosphate + hypoxanthine  =  inosine-5'-phosphate + diphosphate			hypoxanthine // 5-phospho-&alpha;-D-ribose 1-diphosphate // inosine-5'-phosphate // diphosphate
6-O-mycolyl-trehalose O-mycolyltransferase			trehalose 6-phosphate // 6-O-mycolyl-&beta;-D-mannopyranosyl-1-phosphoheptaprenol // 6-O-mycolyl-trehalose-6-phosphate // D-mannopyranosyl-1-phosphoheptaprenol
5-methylthioribose-1-phosphate  =  5-methylthioribulose-1-phosphate	EC-5.3.1.23		5-methylthioribose-1-phosphate // 5-methylthioribulose-1-phosphate
p-aminobenzoate + 6-hydroxymethyl-dihydropterin diphosphate  =  7,8-dihydropteroate + diphosphate	EC-2.5.1.15		6-hydroxymethyl-dihydropterin diphosphate // <i>p</i>-aminobenzoate // 7,8-dihydropteroate // diphosphate
UDP-D-glucose + dihydrozeatin  =  dihydrozeatin-9-N-glucoside + UDP + H+	EC-2.4.1		dihydrozeatin // UDP-D-glucose // H<SUP>+</SUP> // dihydrozeatin-9-<i>N</i>-glucoside // UDP
ATP + L-methionine + H2O  ->  S-adenosyl-L-methionine + phosphate + diphosphate	EC-2.5.1.6	methionine degradation I (to homocysteine) // S-adenosyl-L-methionine biosynthesis // <i>S</i>-adenosyl-L-methionine cycle II	H<SUB>2</SUB>O // L-methionine // ATP // <i>S</i>-adenosyl-L-methionine // phosphate // diphosphate
cotinine + NADPH + H+ + oxygen  ->  5'-hydroxycotinine + NADP+ + H2O	EC-1.14.14.1	nicotine degradation III	oxygen // NADPH // cotinine // H<SUP>+</SUP> // 5'-hydroxycotinine // NADP<sup>+</sup> // H<SUB>2</SUB>O
propane-1,3-diamine + H2O + oxygen  ->  3-aminopropanal + ammonia + hydrogen peroxide + H+	EC-1.4.3.22	&beta;-alanine biosynthesis I	oxygen // H<SUB>2</SUB>O // propane-1,3-diamine // H<SUP>+</SUP> // 3-aminopropanal // ammonia // hydrogen peroxide
(24R,25R)-3alpha,7alpha,24-trihydroxy-5beta-cholestanoyl CoA + NAD+  ->  3alpha,7alpha-dihydroxy-24-oxo-5beta-cholestanoyl CoA + NADH + H+		bile acid biosynthesis, neutral pathway	NAD<sup>+</sup> // (24<i>R</i>,25<i>R</i>)-3&alpha;,7&alpha;,24-trihydroxy-5&beta;-cholestanoyl CoA // 3&alpha;,7&alpha;-dihydroxy-24-oxo-5&beta;-cholestanoyl CoA // NADH // H<SUP>+</SUP>
guanosine hydrolase	EC-3.2.2.1	guanine and guanosine salvage II	H<SUB>2</SUB>O // guanosine // D-ribose // guanine
UDP-D-glucuronate + H+  ->  UDP-alpha-D-xylose + CO2	EC-4.1.1.35	UDP-D-xylose and UDP-D-glucuronate biosynthesis	UDP-D-glucuronate // H<SUP>+</SUP> // UDP-&alpha;-D-xylose // CO<SUB>2</SUB>
ATP + NAD+  ->  ADP + NADP+ + H+	EC-2.7.1.23	NAD phosphorylation and dephosphorylation	ATP // NAD<sup>+</sup> // H<SUP>+</SUP> // NADP<sup>+</sup> // ADP
S-adenosyl-L-methionine + [cytochrome c]-L-arginine  =  S-adenosyl-L-homocysteine + [cytochrome c]-Nomega-methyl-arginine	EC-2.1.1.124		[cytochrome <i>c</i>]-L-arginine // <i>S</i>-adenosyl-L-methionine // <i>S</i>-adenosyl-L-homocysteine // [cytochrome <i>c</i>]-<i>N</i><sup>&omega;</sup>-methyl-arginine
L-gulonate + NAD+  ->  3-keto-L-gulonate + NADH + H+	EC-1.1.1.45	D-glucuronate degradation I	L-gulonate // NAD<sup>+</sup> // H<SUP>+</SUP> // NADH // 3-keto-L-gulonate
D-myo-inositol (1,3,4,5,6)-pentakisphosphate + ATP  ->  1D-myo-inositol 1,2,3,4,5,6-hexakisphosphate + ADP + H+	EC-2.7.1.158	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis II (mammalian)	ATP // D-<i>myo</i>-inositol (1,3,4,5,6)-pentakisphosphate // H<SUP>+</SUP> // 1D-<i>myo</i>-inositol 1,2,3,4,5,6-hexakisphosphate // ADP
nicotinate mononucleotide + diphosphate  <-  nicotinate + 5-phospho-alpha-D-ribose 1-diphosphate + H+	EC-2.4.2.11	pyridine nucleotide cycling	diphosphate // nicotinate mononucleotide // H<SUP>+</SUP> // nicotinate // 5-phospho-&alpha;-D-ribose 1-diphosphate
L-leucine + 2-oxoglutarate  ->  4-methyl-2-oxopentanoate + L-glutamate	EC-2.6.1.42	leucine degradation I // Leucine Catabolism	2-oxoglutarate // L-leucine // 4-methyl-2-oxopentanoate // L-glutamate
UDP-alpha-N-acetyl-D-glucosamine  ->  UDP-N-acetyl-D-galactosamine	EC-5.1.3.7	UDP-<i>N</i>-acetyl-D-galactosamine biosynthesis II	UDP-&alpha;-<i>N</i>-acetyl-D-glucosamine // UDP-<i>N</i>-acetyl-D-galactosamine
uridine + L-cysteine + ATP + H+  =  2-thiouridine + L-alanine + AMP + diphosphate			ATP // L-cysteine // uridine // H<SUP>+</SUP> // 2-thiouridine // L-alanine // AMP // diphosphate
an N-acyl-neuraminate 9-phosphate + H2O  =  an N-acyl-neuraminate + phosphate + 2 H+	EC-3.1.3.29		H<SUB>2</SUB>O // an <i>N</i>-acyl-neuraminate 9-phosphate // an <i>N</i>-acyl-neuraminate // H<SUP>+</SUP> // phosphate
acetate + ATP + coenzyme A  ->  acetyl-CoA + AMP + diphosphate	EC-6.2.1.1	acetate conversion to acetyl-CoA // ethanol degradation II (cytosol)	ATP // acetate // coenzyme A // acetyl-CoA // diphosphate // AMP
alpha-D-glucose 1-phosphate + H2O  ->  D-glucose + phosphate	EC-3.1.3.10	glucose and glucose-1-phosphate degradation	&alpha;-D-glucose 1-phosphate // H<SUB>2</SUB>O // phosphate // D-glucose
arachidonate + oxygen  =  (6E,8Z,11Z,14Z)-(5s)-5-hydroperoxycosa-6,8,11,14-tetraenoate	EC-1.13.11.34		arachidonate // oxygen // (6E,8Z,11Z,14Z)-(5s)-5-hydroperoxycosa-6,8,11,14-tetraenoate
androst-4-ene-3,17-dione + oxygen  ->  19-hydroxyandrost-4-ene-3,17-dione + H2O	EC-1.14.14.1	biosynthesis of estrogens	oxygen // androst-4-ene-3,17-dione // 19-hydroxyandrost-4-ene-3,17-dione // H<SUB>2</SUB>O
a (1->4)-alpha-D-glucan  =  starch	EC-2.4.1.18		a (1&rarr;4)-&alpha;-D-glucan // starch
5alpha-cholesta-7,24-dien-3beta-ol + NAD(P)H + oxygen  ->  7-dehydrodesmosterol + NAD(P)+ + 2 H2O	EC-1.14.21.6	cholesterol biosynthesis III (via desmosterol)	NAD(P)H // oxygen // 5&alpha;-cholesta-7,24-dien-3&beta;-ol // 7-dehydrodesmosterol // H<SUB>2</SUB>O // NAD(P)<sup>+</sup>
5beta-cholestane-3alpha,7alpha,12alpha-triol + NADPH + oxygen + H+  ->  (25R)-5beta-cholestane-3alpha,7alpha,12alpha,26-tetraol + NADP+ + H2O	EC-1.14.13.15	bile acid biosynthesis, neutral pathway	H<SUP>+</SUP> // NADPH // oxygen // 5&beta;-cholestane-3&alpha;,7&alpha;,12&alpha;-triol // H<SUB>2</SUB>O // NADP<sup>+</sup> // (25<i>R</i>)-5&beta;-cholestane-3&alpha;,7&alpha;,12&alpha;,26-tetraol
3-hydroxybutyryl-CoA epimerase	EC-5.1.2.3	fatty acid &beta;-oxidation IV (unsaturated, even number) // fatty acid &beta;-oxidation I	a 2,3,4-saturated (3<i>R</i>)-3-hydroxyacyl-CoA // a 2,3,4-saturated (3<i>S</i>)-3-hydroxyacyl-CoA
a ribonucleoside 5'-monophosphate + H2O  =  a ribonucleoside + phosphate	EC-3.1.3.5		H<SUB>2</SUB>O // a ribonucleoside 5'-monophosphate // a ribonucleoside // phosphate
glycerol + ATP  ->  sn-glycerol-3-phosphate + ADP + H+	EC-2.7.1.30	glycerol degradation IV	ATP // glycerol // H<SUP>+</SUP> // <i>sn</i>-glycerol-3-phosphate // ADP
a beta-D-glucuronoside + H2O  =  D-glucuronate + an alcohol	EC-3.2.1.31		a &beta;-D-glucuronoside // H<SUB>2</SUB>O // D-glucuronate // an alcohol
3-&beta;-hydroxy-&delta;(5)-steroid dehydrogenase	EC-1.1.1.145	biosynthesis of androgens	17-&alpha;-hydroxypregnenolone // NAD<sup>+</sup> // NADH // H<SUP>+</SUP> // 17-&alpha;-hydroxyprogesterone
(R)-3-hydroxybutanoyl-CoA  =  crotonyl-CoA + H2O	EC-4.2.1.55		(<i>R</i>)-3-hydroxybutanoyl-CoA // H<SUB>2</SUB>O // crotonyl-CoA
cytidylate kinase	EC-2.7.4.14		ATP // CMP // ADP // CDP
a heparan sulfate containing alpha-D-N-sulfoglucosamine + phosphoadenosine-5'-phosphosulfate  ->  a [heparan sulfate] containing alpha-D-N-sulfoglucosamine 3-O-sulfate + adenosine 3',5'-bisphosphate	EC-2.8.2.29	heparan sulfate biosynthesis (late stages)	phosphoadenosine-5'-phosphosulfate // a heparan sulfate containing &alpha;-D-<i>N</i>-sulfoglucosamine // a [heparan sulfate] containing &alpha;-D-<i>N</i>-sulfoglucosamine 3-<i>O</i>-sulfate // adenosine 3',5'-bisphosphate
(24R,25R)-3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestanoyl CoA + NAD+  ->  3alpha,7alpha,12alpha-trihydroxy-24-oxo-5-beta-cholestanoyl CoA + NADH + H+		bile acid biosynthesis, neutral pathway	NAD<sup>+</sup> // (24<i>R</i>,25<i>R</i>)-3&alpha;,7&alpha;,12&alpha;,24-tetrahydroxy-5&beta;-cholestanoyl CoA // H<SUP>+</SUP> // 3&alpha;,7&alpha;,12&alpha;-trihydroxy-24-oxo-5-&beta;-cholestanoyl CoA // NADH
Dol-P-Man:Man<sub>7</sub>GlcNAc<sub>2</sub>-PP-Dol &alpha;-1,6-mannosyltransferase	EC-2.4.1	dolichyl-diphosphooligosaccharide biosynthesis	a dolichyl &beta;-D-mannosyl phosphate // &alpha;-D-Man-(1&rarr;2)-&alpha;-D-Man-(1&rarr;2)-&alpha;-D-Man-(1&rarr;3)-[&alpha;-D-Man-(1&rarr;2)-&alpha;-D-Man-(1&rarr;3)-&alpha;-D-Man-(1&rarr;6)]-&beta;-D-Man-(1&rarr;4)-&beta;-D-GlcNAc-(1&rarr;4)-&alpha;-D-GlcNAc-diphosphodolichol // &alpha;-D-Man-a-(1&rarr;2)-&alpha;-D-Man-(1&rarr;2)-&alpha;-D-Man-(1&rarr;3)-[&alpha;-D-Man-(1&rarr;2)-&alpha;-D-Man-(1&rarr;3)-[&alpha;-D-Man-(1&rarr;6)]-&alpha;-D-Man-(1&rarr;6)]-&beta;-D-Man-(1&rarr;4)-&beta;-D-GlcNAc-(1&rarr;4)-&alpha;-D-GlcNAc-diphosphodolichol // a dolichyl phosphate // H<SUP>+</SUP>
a phosphatidylcholine + a 1,2-diacyl-sn-glycerol  ->  a triacyl-sn-glycerol + a 2-lysophosphatidylcholine	EC-2.3.1.158	triacylglycerol biosynthesis	a 1,2-diacyl-<i>sn</i>-glycerol // a phosphatidylcholine // a triacyl-<i>sn</i>-glycerol // a 2-lysophosphatidylcholine
phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase	EC-3.1.3	PIP metabolism	H<SUB>2</SUB>O // 1-phosphatidyl-1D-myo-inositol 3,4,5-trisphosphate // a 1-phosphatidyl-1D-myo-inositol 3,4-bisphosphate // H<SUP>+</SUP> // phosphate
a long-linear alpha-D-glucan + n H2O  ->  n short glucans	EC-3.2.1.1	starch degradation	H<SUB>2</SUB>O // a long-linear &alpha;-D-glucan // a short glucan
a fatty aldehyde + NAD(P)H  =  a primary alcohol + NAD(P)+	EC-1.1.1.2		a fatty aldehyde // NAD(P)H // NAD(P)<sup>+</sup> // a primary alcohol
a [protein]-L-tyrosine + phosphoadenosine-5'-phosphosulfate  =  adenosine 3',5'-bisphosphate + a protein L-tyrosine-O-sulfate	EC-2.8.2.20		phosphoadenosine-5'-phosphosulfate // a [protein]-L-tyrosine // adenosine 3',5'-bisphosphate // a protein L-tyrosine-O-sulfate
a [chondroitin] containing N-acetyl-galactosamine + phosphoadenosine-5'-phosphosulfate  ->  a [chondroitin-sulfate] containing 4-O-sulfo-N-acetylgalactosamine + adenosine 3',5'-bisphosphate	EC-2.8.2.5	chondroitin sulfate biosynthesis (late stages)	phosphoadenosine-5'-phosphosulfate // a [chondroitin] containing <i>N</i>-acetyl-galactosamine // a [chondroitin-sulfate] containing 4-<i>O</i>-sulfo-<i>N</i>-acetylgalactosamine // adenosine 3',5'-bisphosphate
indole-3-glycol aldehyde + an oxidized electron carrier + H2O  =  indole-3-glycolate + a reduced two electron carrier	EC-1.2.1.5		an oxidized electron carrier // H<SUB>2</SUB>O // indole-3-glycol aldehyde // indole-3-glycolate // a reduced two electron carrier
3,5,3'-triiodo-L-thyronine 3'-deiodinase		thyroid hormone metabolism I (via deiodination)	a reduced two electron carrier // 3,5,3'-triiodo-L-thyronine // 3,5-diiodothyronine // an oxidized electron carrier // iodide // H<SUP>+</SUP>
1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate + H2O  ->  a 1-phosphatidyl-1D-myo-inositol 5-phosphate + phosphate + 2 H+	EC-3.1.3	PIP metabolism // D-<i>myo</i>-inositol-5-phosphate metabolism	H<SUB>2</SUB>O // 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate // a 1-phosphatidyl-1D-myo-inositol 5-phosphate // H<SUP>+</SUP> // phosphate
(R)-lactate + an electron-transfer quinone[inner membrane]  ->  pyruvate + an electron-transfer quinol[inner membrane]	EC-1.1	methylglyoxal degradation II // aerobic respiration -- electron donors reaction list // methylglyoxal degradation I	(<i>R</i>)-lactate // an electron-transfer quinone // an electron-transfer quinol // pyruvate
L-glutamate + acetyl-CoA  =  N-acetyl-L-glutamate + coenzyme A + H+	EC-2.3.1.1		acetyl-CoA // L-glutamate // H<SUP>+</SUP> // <i>N</i>-acetyl-L-glutamate // coenzyme A
ADP-D-ribosyl(n)-acceptor + NAD+  =  ADP-D-ribosyl(n+1)-acceptor + nicotinamide + H+	EC-2.4.2.30		NAD<sup>+</sup> // an ADP-D-ribosyl acceptor // nicotinamide // H<SUP>+</SUP>
3-oxo-decanoyl-[acyl-carrier protein] reductase	EC-1.1.1.100	palmitate biosynthesis I (animals)	NADP<sup>+</sup> // a (3<i>R</i>)-3-hydroxydecanoyl-[acp] // a 3-oxodecanoyl-[acp] // NADPH // H<SUP>+</SUP>
N-acetyl-beta-D-glucosamine + UDP-D-galactose  =  beta-D-galactosyl-1,4-N-acetyl-beta-D-glucosamine + UDP + H+	EC-2.4.1.90		UDP-D-galactose // <i>N</i>-acetyl-&beta;-D-glucosamine // H<SUP>+</SUP> // &beta;-D-galactosyl-1,4-<i>N</i>-acetyl-&beta;-D-glucosamine // UDP
(S)-nicotine + NADPH + oxygen  ->  (S)-nicotine N1'-oxide + NADP+ + H2O	EC-1.14.13.8	nicotine degradation II	oxygen // NADPH // (<i>S</i>)-nicotine // (<i>S</i>)-nicotine N<sup>1'</sup>-oxide // NADP<sup>+</sup> // H<SUB>2</SUB>O
a tRNALeu + L-leucine + ATP + H+  ->  an L-leucyl-[tRNALeu] + AMP + diphosphate	EC-6.1.1.4	tRNA charging pathway	ATP // L-leucine // a tRNA<SUP>Leu</SUP> // H<SUP>+</SUP> // an L-leucyl-[tRNA<SUP>Leu</SUP>] // diphosphate // AMP
cis-stilbene oxide + H2O  =  (+)-(1R,2R)-1,2-diphenylethane-1,2-diol	EC-3.3.2.9		H<SUB>2</SUB>O // <i>cis</i>-stilbene oxide // (+)-(1R,2R)-1,2-diphenylethane-1,2-diol
a [DsrC]-S-sulfanyl-L-cysteine  =  a [DsrC protein] with an intramolecular disulfide bond + hydrogen sulfide			a [DsrC]-<i>S</i>-sulfanyl-L-cysteine // a [DsrC protein] with an intramolecular disulfide bond // hydrogen sulfide
deoxyuridine + phosphate  ->  deoxyribose 1-phosphate + uracil		pyrimidine deoxyribonucleosides degradation // salvage pathways of pyrimidine deoxyribonucleotides // (deoxy)ribose phosphate degradation	deoxyuridine // phosphate // deoxyribose 1-phosphate // uracil
P1,P4-bis(5'-guanosyl) tetraphosphate + H2O  =  GTP + GMP + 2 H+	EC-3.6.1.17		H<SUB>2</SUB>O // P1,P4-bis(5'-guanosyl) tetraphosphate // H<SUP>+</SUP> // GTP // GMP
3-phospho-D-glycerate + NAD+  ->  3-phospho-hydroxypyruvate + NADH + H+	EC-1.1.1.95	serine biosynthesis	NAD<sup>+</sup> // 3-phospho-D-glycerate // H<SUP>+</SUP> // 3-phospho-hydroxypyruvate // NADH
(R,S)-2,3-butanediol + NAD+  =  (R)-acetoin + NADH + H+	EC-1.1.1.4		NAD<sup>+</sup> // (R,S)-2,3-butanediol // (R)-acetoin // NADH // H<SUP>+</SUP>
beta-D-glucose + ATP  ->  beta-D-glucose-6-phosphate + ADP + H+	EC-2.7.1.2	glucose and glucose-1-phosphate degradation // glycolysis III // GDP-glucose biosynthesis // trehalose degradation II (trehalase)	ATP // &beta;-D-glucose // H<SUP>+</SUP> // &beta;-D-glucose-6-phosphate // ADP
4alpha-carboxy-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol + NAD(P)+  ->  3-keto-4-methylzymosterol + CO2 + NAD(P)H	EC-1.1.1.170	cholesterol biosynthesis III (via desmosterol) // cholesterol biosynthesis I	NAD(P)<sup>+</sup> // 4&alpha;-carboxy-4&beta;-methyl-5&alpha;-cholesta-8,24-dien-3&beta;-ol // 3-keto-4-methylzymosterol // NAD(P)H // CO<SUB>2</SUB>
an alcohol + phosphoadenosine-5'-phosphosulfate  =  adenosine 3',5'-bisphosphate + an organosulfate	EC-2.8.2.2		phosphoadenosine-5'-phosphosulfate // an alcohol // adenosine 3',5'-bisphosphate // an organosulfate
5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate + 2 H+  <-  5-aminoimidazole ribonucleotide + CO2	EC-4.1.1.21	inosine-5'-phosphate biosynthesis II	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate // H<SUP>+</SUP> // 5-aminoimidazole ribonucleotide // CO<SUB>2</SUB>
pregnenolone + NAD+  ->  progesterone + NADH + H+	EC-1.1.1.145	biosynthesis of corticosteroids	NAD<sup>+</sup> // pregnenolone // progesterone // NADH // H<SUP>+</SUP>
4-imidazolone-5-propionate + H+  <-  urocanate + H2O	EC-4.2.1.49	histidine degradation III	4-imidazolone-5-propionate // H<SUP>+</SUP> // H<SUB>2</SUB>O // urocanate
ethanolamine + ATP  ->  phosphoryl-ethanolamine + ADP + H+	EC-2.7.1.82	phosphatidylethanolamine biosynthesis II	ATP // ethanolamine // H<SUP>+</SUP> // phosphoryl-ethanolamine // ADP
a reduced thioredoxin + NADP+  <-  an oxidized thioredoxin + NADPH + H+	EC-1.8.1.9	thioredoxin pathway	NADP<sup>+</sup> // a reduced thioredoxin // an oxidized thioredoxin // NADPH // H<SUP>+</SUP>
ATP + 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate + L-aspartate  ->  ADP + 5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole + phosphate + H+	EC-6.3.2.6	inosine-5'-phosphate biosynthesis II	L-aspartate // 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate // ATP // H<SUP>+</SUP> // ADP // phosphate // 5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole
UDP-D-glucose + trans-zeatin  =  trans-zeatin-7-N-glucoside + UDP + H+	EC-2.4.1		<i>trans</i>-zeatin // UDP-D-glucose // H<SUP>+</SUP> // <i>trans</i>-zeatin-7-<i>N</i>-glucoside // UDP
palmitoyl-CoA + H2O  =  palmitate + coenzyme A + H+	EC-3.1.2.2		palmitoyl-CoA // H<SUB>2</SUB>O // H<SUP>+</SUP> // palmitate // coenzyme A
a hydroperoxy-fatty-acyl-[lipid] + 2 glutathione  ->  a lipid + glutathione disulfide + 2 H2O	EC-1.11.1.12	glutathione redox reactions I	glutathione // a hydroperoxy-fatty-acyl-[lipid] // a lipid // glutathione disulfide // H<SUB>2</SUB>O
3alpha,7alpha-dihydroxy-24-oxo-5beta-cholestanoyl CoA + coenzyme A  ->  chenodeoxycholoyl-CoA + propanoyl-CoA	EC-2.3.1.176	bile acid biosynthesis, neutral pathway	coenzyme A // 3&alpha;,7&alpha;-dihydroxy-24-oxo-5&beta;-cholestanoyl CoA // chenodeoxycholoyl-CoA // propanoyl-CoA
(25R)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanoyl-CoA + an oxidized electron carrier + H2O  =  (24R,25R)-3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestanoyl CoA + a reduced two electron carrier	EC-1.17.99.3		an oxidized electron carrier // H<SUB>2</SUB>O // (25<i>R</i>)-3&alpha;,7&alpha;,12&alpha;-trihydroxy-5&beta;-cholestanoyl-CoA // (24<i>R</i>,25<i>R</i>)-3&alpha;,7&alpha;,12&alpha;,24-tetrahydroxy-5&beta;-cholestanoyl CoA // a reduced two electron carrier
alpha-D-mannose 1-phosphate  <-  D-mannose 6-phosphate	EC-5.4.2.8	GDP-mannose biosynthesis I // GDP-mannose metabolism // GDP-mannose biosynthesis	&alpha;-D-mannose 1-phosphate // D-mannose 6-phosphate
ATP + H2O  =  ADP + phosphate + H+	EC-3.6.4.9		ATP // H<SUB>2</SUB>O // H<SUP>+</SUP> // phosphate // ADP
a sphinganine + a long-chain acyl-CoA  ->  a dihydroceramide + coenzyme A		ceramide biosynthesis	a long-chain acyl-CoA // a sphinganine // a dihydroceramide // coenzyme A
