Reaction	EC-Number	In-Pathway	Substrates
4-hydroxylamino-2,6-dinitrotoluene 4-<i>O</i>-glucosyltransferase	EC-2.4.1	2,4,6-trinitrotoluene degradation	4-hydroxylamino-2,6-dinitrotoluene // UDP-&alpha;-D-glucose // 4-hydroxylamino-2,6-dinitrotoluene-O-glucoside // UDP // H<SUP>+</SUP>
beta-D-cellobiose + H2O  ->  2 D-glucopyranose	EC-3.2.1.21		H<sub>2</sub>O // &beta;-D-cellobiose // D-glucopyranose
2 L-tyrosine + dioxygen  ->  2 L-dopa		L-tyrosine + dioxygen  ->  dopaquinone + H2O	dioxygen // L-tyrosine // L-dopa
n hydrogen sulfide + n an electron-transfer quinone  ->  (sulfide)n + n an electron-transfer quinol	EC-1.8.5.4	sulfide oxidation III (persulfide dioxygenase)	an electron-transfer quinone // hydrogen sulfide // a polysulfide // an electron-transfer quinol
UDP-N-acetyl-beta-L-pneumosamine + NAD(P)+  =  UDP-2-acetamido-2,6-dideoxy-beta-L-lyxo-4-hexulose + NAD(P)H + H+		UDP-N-acetyl-beta-L-pneumosamine + NAD(P)+  =  UDP-2-acetamido-2,6-dideoxy-beta-L-arabino-hex-4-ulose + NAD(P)H + H+	NAD(P)<sup>+</sup> // UDP-<i>N</i>-acetyl-&beta;-L-pneumosamine // UDP-2-acetamido-2,6-dideoxy-&beta;-L-<i>lyxo</i>-4-hexulose // NAD(P)H // H<SUP>+</SUP>
gibberellin A14 + 2-oxoglutarate + dioxygen  ->  gibberellin A37 + CO2 + succinate	EC-1.14.11	gibberellin biosynthesis II (early C-3 hydroxylation)	2-oxoglutarate // dioxygen // gibberellin A<sub>14</sub> // gibberellin A<sub>37</sub> // CO<SUB>2</SUB> // succinate
lauroyl-CoA + H2O  ->  laurate + coenzyme A + H+	EC-3.1.2.2	sporopollenin precursors biosynthesis	H<sub>2</sub>O // lauroyl-CoA // H<SUP>+</SUP> // laurate // coenzyme A
GDP + ATP  ->  GTP + ADP	EC-2.7.4.6	guanosine ribonucleotides <i>de novo</i> biosynthesis	ATP // GDP // GTP // ADP
(6alpha)-hydroxycampestanol + an oxidized electron carrier  ->  6-oxocampestanol + a reduced two electron carrier		brassinolide biosynthesis I	an oxidized electron carrier // (6&alpha;)-hydroxycampestanol // 6-oxocampestanol // a reduced two electron carrier
(sulfide)n + glutathione disulfide  ->  (sulfide)n-1 + S-sulfanylglutathione + glutathione		sulfide oxidation III (persulfide dioxygenase)	glutathione disulfide // a polysulfide // <i>S</i>-sulfanylglutathione // glutathione
N-acetyl-L-ornithine + H2O  ->  L-ornithine + acetate	EC-3.5.1.16	L-ornithine biosynthesis I	H<sub>2</sub>O // <i>N</i>-acetyl-L-ornithine // L-ornithine // acetate
a very-long-chain fatty aldehyde  ->  a very long-chain alkane + carbon monoxide	EC-4.1.99.5	cuticular wax biosynthesis	a very-long-chain fatty aldehyde // a very long-chain alkane // carbon monoxide
hentriacontane  =  15-hentriacontanol			hentriacontane // 15-hentriacontanol
epoxypheophorbide a + H2O  ->  red chlorophyll catabolite		chlorophyll <i>a</i> degradation I // chlorophyll <i>a</i> degradation II // pheophorbide a + 2 a reduced ferredoxin [iron-sulfur] cluster + dioxygen + 2 H+  ->  red chlorophyll catabolite + 2 an oxidized ferredoxin [iron-sulfur] cluster	H<sub>2</sub>O // epoxypheophorbide <i>a</i> // red chlorophyll catabolite
4-coumarate  ->  2,4-dihydroxycinnamate	EC-1	superpathway of scopolin and esculin biosynthesis	4-coumarate // 2,4-dihydroxycinnamate
4 Fe2+ + 4 H+ + dioxygen  ->  4 Fe3+ + 2 H2O	EC-1.16.3.1		dioxygen // H<SUP>+</SUP> // Fe<sup>2+</sup> // Fe<SUP>3+</SUP> // H<sub>2</sub>O
13(S)-HPOTE  ->  (9Z)-12-oxo-dodec-9-enoate + (3Z)-hexenal	EC-4.2.1 // EC-4.2.1	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	13(S)-HPOTE // (9Z)-12-oxo-dodec-9-enoate // (3Z)-hexenal
(S)-(+)-allantoin + H2O  ->  allantoate + H+	EC-3.5.2.5	allantoin degradation to ureidoglycolate I (urea producing) // allantoin degradation to ureidoglycolate II (ammonia producing)	H<sub>2</sub>O // (<i>S</i>)-(+)-allantoin // H<SUP>+</SUP> // allantoate
3,4-dihydroxybenzaldehyde + dioxygen + H2O  ->  protocatechuate + hydrogen peroxide + H+	EC-1.2.3.9		H<sub>2</sub>O // dioxygen // 3,4-dihydroxybenzaldehyde // H<SUP>+</SUP> // protocatechuate // hydrogen peroxide
acetaldehyde + dioxygen + H2O  ->  acetate + hydrogen peroxide + H+	EC-1.2.3.1		H<sub>2</sub>O // dioxygen // acetaldehyde // H<SUP>+</SUP> // acetate // hydrogen peroxide
S-methyl-5-thio-D-ribulose 1-phosphate  ->  5-(methylsulfanyl)-2,3-dioxopentyl 1-phosphate + H2O	EC-4.2.1.109	<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation I	<i>S</i>-methyl-5-thio-D-ribulose 1-phosphate // 5-(methylsulfanyl)-2,3-dioxopentyl 1-phosphate // H<sub>2</sub>O
benzoate + UDP-alpha-D-glucose  ->  benzoyl-beta-D-glucopyranose + UDP	EC-2.4.1	benzoyl-&beta;-<i>D</i>-glucopyranose biosynthesis	UDP-&alpha;-D-glucose // benzoate // benzoyl-&beta;-D-glucopyranose // UDP
L-arginine + H2O  ->  urea + L-ornithine	EC-3.5.3.1	putrescine biosynthesis III // L-arginine degradation I (arginase pathway) // L-<i>N<sup>&delta;</sup></i>-acetylornithine biosynthesis // L-citrulline biosynthesis // L-arginine degradation VI (arginase 2 pathway) // urea cycle	L-arginine // H<sub>2</sub>O // urea // L-ornithine
gibberellin A20 + 2-oxoglutarate + dioxygen  ->  gibberellin A1 + succinate + CO2	EC-1.14.11.15	gibberellin biosynthesis III (early C-13 hydroxylation)	dioxygen // 2-oxoglutarate // gibberellin A<sub>20</sub> // gibberellin A<sub>1</sub> // succinate // CO<SUB>2</SUB>
a thioglucoside + H2O  ->  a sugar + a thiol	EC-3.2.1.147		H<sub>2</sub>O // a thioglucoside // a sugar // a thiol
UDP-alpha-D-glucose + 1,3-beta-D-glucan(n)  ->  1,3-beta-D-glucan(n+1) + UDP	EC-2.4.1.34	1,3-&beta;-D-glucan biosynthesis	UDP-&alpha;-D-glucose // a 1,3-&beta;-D-glucan // UDP
8-(methylsulfanyl)octyl-desulfoglucosinolate + 3'-phosphoadenylyl-sulfate  ->  adenosine 3',5'-bisphosphate + 8-(methylsulfanyl)octyl-glucosinolate + H+	EC-2.8.2.38	glucosinolate biosynthesis from hexahomomethionine	3'-phosphoadenylyl-sulfate // 8-(methylsulfanyl)octyl-desulfoglucosinolate // adenosine 3',5'-bisphosphate // H<SUP>+</SUP> // 8-(methylsulfanyl)octyl-glucosinolate
(+)-7-epi-jasmonoyl-CoA + acetyl-CoA  <-  3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-(3-oxobutanoyl)-CoA + coenzyme A	EC-2.3.1.16	jasmonic acid biosynthesis	acetyl-CoA // (+)-7-<i>epi</i>-jasmonoyl-CoA // 3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-(3-oxobutanoyl)-CoA // coenzyme A
alpha-amyrin + a reduced [NADPH-hemoprotein reductase] + dioxygen  ->  uvaol + an oxidized [NADPH-hemoprotein reductase] + H2O		alpha-amyrin + 3 a reduced [NADPH-hemoprotein reductase] + 3 dioxygen  ->  ursolate + 3 an oxidized [NADPH-hemoprotein reductase] + 4 H2O + H+ // ursolate biosynthesis	dioxygen // a reduced [NADPH-hemoprotein reductase] // &alpha;-amyrin // uvaol // an oxidized [NADPH-hemoprotein reductase] // H<sub>2</sub>O
gibberellin A5 + 2-oxoglutarate + dioxygen  ->  gibberellin A6 + succinate + CO2	EC-1.14.11	gibberellin biosynthesis V	2-oxoglutarate // dioxygen // gibberellin A<sub>5</sub> // gibberellin A<sub>6</sub> // succinate // CO<SUB>2</SUB>
5-hydroxy-leucine + 2-oxoglutarate + dioxygen  =  5,5-dihydroxy-leucine + succinate + CO2	EC-1.14.11		dioxygen // 2-oxoglutarate // 5-hydroxy-leucine // 5,5-dihydroxy-leucine // succinate // CO<SUB>2</SUB>
D-glycerate + NAD+  =  tartronate semialdehyde + NADH + H+	EC-1.1.1		NAD<sup>+</sup> // D-glycerate // H<SUP>+</SUP> // tartronate semialdehyde // NADH
stearate + a reduced [NADPH-hemoprotein reductase] + dioxygen  ->  18-hydroxystearate + an oxidized [NADPH-hemoprotein reductase] + H2O	EC-1.14.14.80	sporopollenin precursors biosynthesis	a reduced [NADPH-hemoprotein reductase] // dioxygen // stearate // 18-hydroxystearate // an oxidized [NADPH-hemoprotein reductase] // H<sub>2</sub>O
a very-long-chain 2,3,4-saturated fatty acyl CoA + NADP+  <-  a very-long-chain (2E)-2-enoyl-CoA + NADPH + H+	EC-1.3.1.93	very long chain fatty acid biosynthesis I	NADP<sup>+</sup> // a very-long-chain 2,3,4-saturated fatty acyl CoA // a very-long-chain (2<i>E</i>)-2-enoyl-CoA // NADPH // H<SUP>+</SUP>
a ribonucleoside 5'-monophosphate + H2O  ->  a ribonucleoside + phosphate	EC-3.1.3.5		H<sub>2</sub>O // a ribonucleoside 5'-monophosphate // a ribonucleoside // phosphate
arachidoyl-CoA + NADP+  <-  trans-arachido-2-enoyl-CoA + NADPH + H+	EC-1.3.1.93	very long chain fatty acid biosynthesis II	NADP<sup>+</sup> // arachidoyl-CoA // <i>trans</i>-arachido-2-enoyl-CoA // NADPH // H<SUP>+</SUP>
UDP-alpha-D-glucose  ->  UDP-4-dehydro-6-deoxy-alpha-D-glucose + H2O	EC-4.2.1.76	UDP-&beta;-L-rhamnose biosynthesis // UDP-alpha-D-glucose + NADPH + H+  ->  UDP-beta-L-rhamnose + NADP+ + H2O	UDP-&alpha;-D-glucose // H<sub>2</sub>O // UDP-4-dehydro-6-deoxy-&alpha;-D-glucose
isochorismate + 2-oxoglutarate + H+  ->  2-succinyl-5-enolpyruvoyl-6-hydroxy-3-cyclohexene-1-carboxylate + CO2	EC-2.2.1.9	2-carboxy-1,4-naphthoquinol biosynthesis	2-oxoglutarate // isochorismate // H<SUP>+</SUP> // 2-succinyl-5-enolpyruvoyl-6-hydroxy-3-cyclohexene-1-carboxylate // CO<SUB>2</SUB>
alpha-D-Kdo-(2->4)-alpha-D-Kdo-(2->6)-lipid A (E. coli) + H2O  ->  3-deoxy-alpha-D-manno-2-octulosonate + Kdo-lipid A	EC-3.2.1.144		H<sub>2</sub>O // &alpha;-D-Kdo-(2&rarr;4)-&alpha;-D-Kdo-(2&rarr;6)-lipid A (<i>E. coli</i>) // 3-deoxy-&alpha;-D-<i>manno</i>-2-octulosonate // Kdo-lipid A
magnesium-protoporphyrin IX 13-monomethyl ester + NADPH + H+ + dioxygen  ->  131-hydroxy-magnesium-protoporphyrin IX 13-monomethyl ester + NADP+ + H2O		3,8-divinyl-chlorophyllide <i>a</i> biosynthesis I (aerobic, light-dependent) // magnesium-protoporphyrin IX 13-monomethyl ester + 3 NADPH + 2 H+ + 3 dioxygen  ->  3,8-divinyl protochlorophyllide a + 3 NADP+ + 5 H2O	dioxygen // H<SUP>+</SUP> // NADPH // magnesium-protoporphyrin IX 13-monomethyl ester // 13<SUP>1</SUP>-hydroxy-magnesium-protoporphyrin IX 13-monomethyl ester // NADP<sup>+</sup> // H<sub>2</sub>O
pyridoxal 5&prime;-phosphate synthase (glutamine hydrolyzing)		aldehydo-D-ribose 5-phosphate + D-glyceraldehyde 3-phosphate + L-glutamine  ->  L-glutamate + pyridoxal 5'-phosphate + phosphate + H+ + 3 H2O	ammonia // D-glyceraldehyde 3-phosphate // D-ribose 5-phosphate // pyridoxal 5'-phosphate // H<sub>2</sub>O // phosphate
S-adenosyl-L-methionine + (2S)-eriodictyol  ->  homoeriodictyol + S-adenosyl-L-homocysteine + H+	EC-2.1.1		(2S)-eriodictyol // <i>S</i>-adenosyl-L-methionine // H<SUP>+</SUP> // homoeriodictyol // <i>S</i>-adenosyl-L-homocysteine
tyrosine <em>N</em>-monooxygenase		glucosinolate biosynthesis from tyrosine // L-tyrosine + 2 a reduced [NADPH-hemoprotein reductase] + 2 dioxygen  ->  (E)-(4-hydroxyphenyl)acetaldehyde oxime + 2 an oxidized [NADPH-hemoprotein reductase] + CO2 + 3 H2O	a reduced [NADPH-hemoprotein reductase] // dioxygen // L-tyrosine // <i>N</i>-hydroxy-L-tyrosine // H<sub>2</sub>O // an oxidized [NADPH-hemoprotein reductase] // H<SUP>+</SUP>
L-galactonate + NADP+  <-  aldehydo-D-galacturonate + NADPH + H+	EC-1.1.1.365	L-ascorbate biosynthesis VII (plants, D-galacturonate pathway)	NADP<sup>+</sup> // L-galactonate // <i>aldehydo</i>-D-galacturonate // NADPH // H<SUP>+</SUP>
protochlorophyllide a + NADP+  <-  3,8-divinyl protochlorophyllide a + NADPH + H+	EC-1.3.1.75		NADP<sup>+</sup> // protochlorophyllide <i>a</i> // 3,8-divinyl protochlorophyllide <i>a</i> // NADPH // H<SUP>+</SUP>
pyridoxamine 5'-phosphate + dioxygen + H2O  ->  ammonium + hydrogen peroxide + pyridoxal 5'-phosphate	EC-1.4.3.5	pyridoxal 5'-phosphate salvage I // pyridoxal 5'-phosphate salvage II (plants)	pyridoxamine 5'-phosphate // H<sub>2</sub>O // dioxygen // ammonium // hydrogen peroxide // pyridoxal 5'-phosphate
L-allo-threonine  <-->  glycine + acetaldehyde	EC-4.1.2.48 // EC-4.1.2.49		L-<I>allo</I>-threonine // glycine // acetaldehyde
1-palmitoyl-2-oleoyl-phosphatidylcholine + 2 a ferrocytochrome b5 + dioxygen + 2 H+  ->  1-palmitoyl-2-linoleoyl-phosphatidylcholine + 2 a ferricytochrome b5 + 2 H2O	EC-1.14.19.22	phospholipid desaturation	H<SUP>+</SUP> // a ferrocytochrome <i>b<SUB>5</SUB></i> // dioxygen // 1-palmitoyl-2-oleoyl-phosphatidylcholine // 1-palmitoyl-2-linoleoyl-phosphatidylcholine // H<sub>2</sub>O // a ferricytochrome <i>b<sub>5</sub></i>
gibberellin A5 + 2-oxoglutarate + dioxygen  ->  gibberellin A3 + succinate + CO2	EC-1.14.11	gibberellin biosynthesis V	2-oxoglutarate // dioxygen // gibberellin A<sub>5</sub> // gibberellin A<sub>3</sub> // succinate // CO<SUB>2</SUB>
GDP-alpha-D-glucose  ->  GDP-alpha-D-mannose	EC-5.1.3	extended VTC2 cycle	GDP-&alpha;-D-glucose // GDP-&alpha;-D-mannose
an [E1 NEDD8-activating enzyme]-L-cysteine + a [NEDD8] C-terminal glycine + ATP  ->  an [E1 NEDD8-activating enzyme]-S-[NEDD8 protein]-yl-L-cysteine + AMP + diphosphate	EC-6.2.1.64		ATP // a [NEDD8] C-terminal glycine // an [E1 NEDD8-activating enzyme]-L-cysteine // an [E1 NEDD8-activating enzyme]-<i>S</i>-[NEDD8 protein]-yl-L-cysteine // AMP // diphosphate
6-hydroxynicotinate + NADH + 2 H+ + dioxygen  ->  2,5-dihydroxypyridine + CO2 + NAD+ + H2O	EC-1.14.13.114		dioxygen // H<SUP>+</SUP> // NADH // 6-hydroxynicotinate // 2,5-dihydroxypyridine // NAD<sup>+</sup> // CO<SUB>2</SUB> // H<sub>2</sub>O
a (2R,3S,4S)-leucoanthocyanidin + 2-oxoglutarate + dioxygen  ->  a (4S)- 2,3-dehydroflavan-3,4-diol + succinate + CO2 + H2O	EC-1.14.20.4	a (2R,3S,4S)-leucoanthocyanidin + 2-oxoglutarate + dioxygen + H+  ->  an anthocyanidin with a 3-hydroxy group + succinate + CO2 + 2 H2O // proanthocyanidins biosynthesis from flavanols // anthocyanin biosynthesis	dioxygen // 2-oxoglutarate // a (2<i>R</i>,3<i>S</i>,4<i>S</i>)-leucoanthocyanidin // a (4S)- 2,3-dehydroflavan-3,4-diol // succinate // CO<SUB>2</SUB> // H<sub>2</sub>O
beta-L-arabinopyranose + ATP  ->  beta-L-arabinose 1-phosphate + ADP + H+	EC-2.7.1.46	UDP-&beta;-L-arabinose biosynthesis II (from &beta;-L-arabinose)	ATP // &beta;-L-arabinopyranose // &beta;-L-arabinose 1-phosphate // ADP // H<SUP>+</SUP>
UDP-alpha-D-glucose + trans-zeatin  ->  trans-zeatin-9-N-glucoside + UDP + H+	EC-2.4.1	cytokinins 9-<i>N</i>-glucoside biosynthesis	<i>trans</i>-zeatin // UDP-&alpha;-D-glucose // H<SUP>+</SUP> // <i>trans</i>-zeatin-9-<i>N</i>-glucoside // UDP
L-glutamate-5-semialdehyde + NAD+ + H2O  ->  L-glutamate + NADH + 2 H+	EC-1.2.1.88	L-proline degradation // L-arginine degradation I (arginase pathway) // 1-pyrroline-5-carboxylate dehydrogenase	NAD<sup>+</sup> // H<sub>2</sub>O // L-glutamate-5-semialdehyde // L-glutamate // NADH // H<SUP>+</SUP>
gibberellin A<sub>20</sub> 2,3-desaturase	EC-1.14.11	gibberellin biosynthesis V	a reduced two electron carrier // dioxygen // gibberellin A<sub>20</sub> // gibberellin A<sub>5</sub> // H<sub>2</sub>O // an oxidized electron carrier
2,3-Dihydroxy-3-methylvalerate dehydratase	EC-4.2.1.9	L-isoleucine biosynthesis I (from threonine)	(<i>R</i>)-2,3-dihydroxy-3-methylpentanoate // (3<i>S</i>)-3-methyl-2-oxopentanoate // H<sub>2</sub>O
oleate + a reduced [NADPH-hemoprotein reductase] + dioxygen  ->  18-hydroxyoleate + an oxidized [NADPH-hemoprotein reductase] + H2O	EC-1.14.14.80	suberin monomers biosynthesis // cutin biosynthesis // sporopollenin precursors biosynthesis	a reduced [NADPH-hemoprotein reductase] // dioxygen // oleate // 18-hydroxyoleate // an oxidized [NADPH-hemoprotein reductase] // H<sub>2</sub>O
(9S)-HPODE  ->  9-oxononanoate + (E)-2-nonen-1-al	EC-4.2.1	9-lipoxygenase and 9-hydroperoxide lyase pathway	(9<i>S</i>)-HPODE // 9-oxononanoate // (<i>E</i>)-2-nonen-1-al
sinapoyl-CoA + 16-hydroxypalmitate  =  16-sinapoyloxypalmitate + coenzyme A	EC-2.3.1.188		16-hydroxypalmitate // sinapoyl-CoA // coenzyme A // 16-sinapoyloxypalmitate
dCTP + H+ + H2O  ->  ammonium + dUTP	EC-3.5.4.13	superpathway of pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis (<i>E. coli</i>) // pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II	dCTP // H<sub>2</sub>O // H<SUP>+</SUP> // ammonium // dUTP
28-homobrassinolide + 3'-phosphoadenylyl-sulfate  ->  (22R,23R)-28-homobrassinolide 22-sulfate + adenosine 3',5'-bisphosphate + H+	EC-2.8.2		3'-phosphoadenylyl-sulfate // 28-homobrassinolide // H<SUP>+</SUP> // (<i>22R,23R</i>)-28-homobrassinolide 22-sulfate // adenosine 3',5'-bisphosphate
trans-caffeate + ATP + coenzyme A  ->  (E)-caffeoyl-CoA + AMP + diphosphate	EC-6.2.1.12	suberin monomers biosynthesis // coumarins biosynthesis (engineered) // caffeoylglucarate biosynthesis	ATP // coenzyme A // <i>trans</i>-caffeate // (<i>E</i>)-caffeoyl-CoA // AMP // diphosphate
2 an S-alkylsulfenate  ->  a dialkyl-thiosulfinate + H2O			an <i>S</i>-alkylsulfenate // a dialkyl-thiosulfinate // H<sub>2</sub>O
(R)-4'-phosphopantothenate + CTP + H+  ->  (R)-4'-phosphopantothenoyl-cytidylate + diphosphate		(R)-4'-phosphopantothenate + L-cysteine + CTP  ->  (R)-4'-phosphopantothenoyl-L-cysteine + CMP + diphosphate + H+	H<SUP>+</SUP> // CTP // (<i>R</i>)-4'-phosphopantothenate // (R)-4'-phosphopantothenoyl-cytidylate // diphosphate
teasterone + a reduced [NADPH-hemoprotein reductase] + dioxygen  ->  3-dehydroteasterone + an oxidized [NADPH-hemoprotein reductase] + 2 H2O	EC-1.14.19.79	brassinolide biosynthesis I	dioxygen // a reduced [NADPH-hemoprotein reductase] // teasterone // 3-dehydroteasterone // an oxidized [NADPH-hemoprotein reductase] // H<sub>2</sub>O
phytyl monophosphate + a nucleoside triphosphate  ->  phytyl diphosphate + a nucleoside diphosphate	EC-2.7.4	phytol salvage pathway	a nucleoside triphosphate // phytyl monophosphate // phytyl diphosphate // a nucleoside diphosphate
S-adenosyl-L-methionine + GTP + a reduced two electron carrier  ->  (8S)-3',8-cyclo-7,8-dihydroguanosine 5'-triphosphate + L-methionine + 5'-deoxyadenosine + an oxidized electron carrier + H+	EC-4.1.99.22	molybdenum cofactor biosynthesis	a reduced two electron carrier // GTP // <i>S</i>-adenosyl-L-methionine // (8<i>S</i>)-3',8-cyclo-7,8-dihydroguanosine 5'-triphosphate // L-methionine // 5'-deoxyadenosine // an oxidized electron carrier // H<SUP>+</SUP>
a jasmonate + L-valine + ATP  ->  a jasmonoyl-L-valine + AMP + diphosphate + H+	EC-6.3.2.52	jasmonoyl-amino acid conjugates biosynthesis II // jasmonoyl-amino acid conjugates biosynthesis I	ATP // L-valine // a jasmonate // a jasmonoyl-L-valine // AMP // diphosphate // H<SUP>+</SUP>
a 5-methyltetrahydrofolate + NAD+  <-  a 5,10-methylenetetrahydrofolate + NADH + H+	EC-1.5.1.54	folate transformations II	NAD<sup>+</sup> // a 5-methyltetrahydrofolate // a 5,10-methylenetetrahydrofolate // NADH // H<SUP>+</SUP>
a 1-alkanal + NAD(P)+  <-  an alk-2-enal + NAD(P)H + H+	EC-1.3.1.74		NAD(P)<sup>+</sup> // a 1-alkanal // an alk-2-enal // NAD(P)H // H<SUP>+</SUP>
trans-zeatin riboside + FAD + H2O + H+  ->  adenosine + (2E)-4-hydroxy-3-methylbut-2-enal + FADH2	EC-1.5.99	cytokinins degradation	H<SUP>+</SUP> // FAD // H<sub>2</sub>O // <i>trans</i>-zeatin riboside // adenosine // (2<i>E</i>)-4-hydroxy-3-methylbut-2-enal // FADH<SUB>2</SUB>
2-[(2'-methylsulfanyl)ethyl]maleate + H2O  <-->  3-[(2'-methylsulfanyl)ethyl]malate		2-[(2'-methylsulfanyl)ethyl]malate  ->  3-[(2'-methylsulfanyl)ethyl]malate // L-homomethionine biosynthesis	H<sub>2</sub>O // 2-[(2'-methylsulfanyl)ethyl]maleate // 3-[(2'-methylsulfanyl)ethyl]malate
indole-3-carbinonium ion + H2O  ->  indole-3-carbinol + H+		indole glucosinolate activation (herbivore attack)	H<sub>2</sub>O // indole-3-carbinonium ion // indole-3-carbinol // H<SUP>+</SUP>
ferroheme i + an oxidized electron carrier + H2O  ->  hydroxyferroheme i + a reduced two electron carrier		ferroheme o + 2 an oxidized electron carrier + H2O  ->  ferroheme a + 2 a reduced two electron carrier // heme <i>a</i> biosynthesis	an oxidized electron carrier // H<sub>2</sub>O // ferroheme <i>i</i> // hydroxyferroheme <i>i</i> // a reduced two electron carrier
a very-long-chain 2,3,4-saturated fatty acyl CoA + malonyl-CoA  ->  a very-long-chain oxoacyl-CoA + CO2 + coenzyme A	EC-2.3.1.199	very long chain fatty acid biosynthesis I	malonyl-CoA // a very-long-chain 2,3,4-saturated fatty acyl CoA // a very-long-chain oxoacyl-CoA // CO<SUB>2</SUB> // coenzyme A
L-ascorbate + an oxidized electron carrier  ->  dehydroascorbate + a reduced two electron carrier		L-ascorbate degradation V	an oxidized electron carrier // L-ascorbate // dehydroascorbate // a reduced two electron carrier
Fenton reaction		reactive oxygen species degradation	Fe<sup>2+</sup> // hydrogen peroxide // hydroxyl radical // OH<SUP>-</SUP> // Fe<SUP>3+</SUP>
an N-acetyl-beta-D-hexosaminide + H2O  ->  an N-acetyl-beta-D-hexosamine + an alcohol	EC-3.2.1.52		H<sub>2</sub>O // an <i>N</i>-acetyl-&beta;-D-hexosaminide // an <i>N</i>-acetyl-&beta;-D-hexosamine // an alcohol
a very-long-chain fatty alcohol + a long-chain fatty acyl-CoA  ->  a very-long-chain alcohol--long-chain acyl wax ester + coenzyme A	EC-2.3.1.75	cuticular wax biosynthesis	a long-chain fatty acyl-CoA // a very-long-chain fatty alcohol // a very-long-chain alcohol--long-chain acyl wax ester // coenzyme A
L-lysine + 2-oxoglutarate  <-->  6-amino-2-oxohexanoate + L-glutamate	EC-2.6.1	L-pipecolate biosynthesis	2-oxoglutarate // L-lysine // 6-amino-2-oxohexanoate // L-glutamate
propionyl-CoA oxidase	EC-1.3.3.6		dioxygen // propanoyl-CoA // acryloyl-CoA // hydrogen peroxide
L-aspartate + ATP  ->  L-aspartyl-4-phosphate + ADP	EC-2.7.2.4	L-lysine biosynthesis VI // L-homoserine biosynthesis	ATP // L-aspartate // L-aspartyl-4-phosphate // ADP
S-adenosyl-L-methionine + a sulfurated [sulfur carrier] + dethiobiotin + 2 a reduced [2Fe-2S] ferredoxin + H+  ->  an unsulfurated [sulfur carrier] + 4,5-secobiotin + 5'-deoxyadenosine + L-methionine + 2 an oxidized [2Fe-2S] ferredoxin		biotin biosynthesis from 8-amino-7-oxononanoate I // 2 S-adenosyl-L-methionine + a sulfurated [sulfur carrier] + dethiobiotin + 2 a reduced [2Fe-2S] ferredoxin  ->  an unsulfurated [sulfur carrier] + biotin + 2 5'-deoxyadenosine + 2 L-methionine + 2 an oxidized [2Fe-2S] ferredoxin	H<SUP>+</SUP> // a reduced [2Fe-2S] ferredoxin // dethiobiotin // a sulfurated [sulfur carrier] // <i>S</i>-adenosyl-L-methionine // an unsulfurated [sulfur carrier] // 4,5-secobiotin // 5'-deoxyadenosine // L-methionine // an oxidized [2Fe-2S] ferredoxin
