Reaction	EC-Number	In-Pathway	Substrates
pyruvate:thiamin diphosphate acetaldehydetransferase (decarboxylating)		pyruvate + a [pyruvate dehydrogenase E2 protein] N6-lipoyl-L-lysine + H+  ->  a [pyruvate dehydrogenase E2 protein] N6-S-acetyldihydrolipoyl-L-lysine + CO2	thiamine diphosphate // pyruvate // H<SUP>+</SUP> // 2-(&alpha;-hydroxyethyl)thiamine diphosphate // CO<SUB>2</SUB>
NADPH + H2O  ->  (R)-NADPHX			H<sub>2</sub>O // NADPH // (<i>R</i>)-NADPHX
acetate + ATP + coenzyme A  ->  acetyl-CoA + AMP + diphosphate	EC-6.2.1.1	acetate conversion to acetyl-CoA	ATP // acetate // coenzyme A // acetyl-CoA // diphosphate // AMP
beta-nicotinate D-ribonucleotide + 5,6-dimethylbenzimidazole  ->  alpha-ribazole 5'-phosphate + nicotinate + H+	EC-2.4.2.21	adenosylcobalamin biosynthesis from adenosylcobinamide-GDP I	5,6-dimethylbenzimidazole // &beta;-nicotinate D-ribonucleotide // &alpha;-ribazole 5'-phosphate // nicotinate // H<SUP>+</SUP>
L-aspartate + 2-oxoglutarate  <-->  L-glutamate + oxaloacetate	EC-2.6.1.1		2-oxoglutarate // L-aspartate // L-glutamate // oxaloacetate
glycolyl-CoA + oxaloacetate + H2O  ->  1,2-dihydroxypropane-1,2,3-tricarboxylate + coenzyme A + H+	EC-2.3.3.16		oxaloacetate // H<sub>2</sub>O // glycolyl-CoA // 1,2-dihydroxypropane-1,2,3-tricarboxylate // coenzyme A // H<SUP>+</SUP>
adenosine + phosphate  <-->  adenine + alpha-D-ribose-1-phosphate	EC-2.4.2.1	adenine and adenosine salvage III // purine ribonucleosides degradation	phosphate // adenosine // adenine // &alpha;-D-ribose-1-phosphate
a tetrahydrofolate + ATP + formate  <-->  an N10-formyltetrahydrofolate + ADP + phosphate	EC-6.3.4.3	folate polyglutamylation	formate // ATP // a tetrahydrofolate // an <i>N</i><sup>10</sup>-formyltetrahydrofolate // ADP // phosphate
a 4a-hydroxytetrahydropteridine  ->  a 6,7-dihydropteridine + H2O	EC-4.2.1.96		a 4a-hydroxytetrahydropteridine // a 6,7-dihydropteridine // H<sub>2</sub>O
131-hydroxy-magnesium-protoporphyrin IX 13-monomethyl ester + NADPH + H+ + oxygen  ->  131-oxo-magnesium-protoporphyrin IX 13-monomethyl ester + NADP+ + 2 H2O		3,8-divinyl-chlorophyllide <i>a</i> biosynthesis III (aerobic, light independent) // 3,8-divinyl-chlorophyllide <i>a</i> biosynthesis I (aerobic, light-dependent) // magnesium-protoporphyrin IX 13-monomethyl ester + 3 NADPH + 2 H+ + 3 oxygen  ->  3,8-divinyl protochlorophyllide a + 3 NADP+ + 5 H2O	oxygen // H<SUP>+</SUP> // NADPH // 13<SUP>1</SUP>-hydroxy-magnesium-protoporphyrin IX 13-monomethyl ester // 13<SUP>1</SUP>-oxo-magnesium-protoporphyrin IX 13-monomethyl ester // NADP<sup>+</sup> // H<sub>2</sub>O
adenylo-succinate  ->  fumarate + AMP	EC-4.3.2.2	adenosine ribonucleotides <i>de novo</i> biosynthesis	adenylo-succinate // fumarate // AMP
alpha-D-glucosamine 6-phosphate + H2O  <-->  beta-D-fructofuranose 6-phosphate + ammonium	EC-3.5.99.6	<i>N</i>-acetylglucosamine degradation I	H<sub>2</sub>O // &alpha;-D-glucosamine 6-phosphate // &beta;-D-fructofuranose 6-phosphate // ammonium
keto-D-fructose 6-phosphate  <-->  beta-D-fructofuranose 6-phosphate			<i>keto</i>-D-fructose 6-phosphate // &beta;-D-fructofuranose 6-phosphate
hypoxanthine + NAD+ + H2O  ->  xanthine + NADH + H+	EC-1.17.1.4	adenosine nucleotides degradation II	H<sub>2</sub>O // NAD<sup>+</sup> // hypoxanthine // xanthine // NADH // H<SUP>+</SUP>
ATP + ADP + H+  =  P1,P4-bis(5'-adenosyl) tetraphosphate + phosphate	EC-2.7.7.53		ADP // ATP // H<SUP>+</SUP> // phosphate // P<sup>1</sup>,P<sup>4</sup>-<i>bis</i>(5'-adenosyl) tetraphosphate
a (1->4)-alpha-D-glucan  ->  a glycogen	EC-2.4.1.18	glycogen biosynthesis I (from ADP-D-Glucose)	a (1&rarr;4)-&alpha;-D-glucan // a glycogen
(3Z)-phycoerythrobilin  ->  (3E)-phycoerythrobilin	EC-5.2.1	phycoerythrobilin biosynthesis I	(3Z)-phycoerythrobilin // (3<i>E</i>)-phycoerythrobilin
dUMP + a 5,10-methylenetetrahydrofolate + NADPH + H+  ->  dTMP + a tetrahydrofolate + NADP+	EC-2.1.1.148	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis III	H<SUP>+</SUP> // NADPH // a 5,10-methylenetetrahydrofolate // dUMP // dTMP // a tetrahydrofolate // NADP<sup>+</sup>
1,4-dihydroxy-2-naphthoate + an oxidized electron carrier  ->  2-carboxy-1,4-naphthoquinone + a reduced two electron carrier		phylloquinol biosynthesis	an oxidized electron carrier // 1,4-dihydroxy-2-naphthoate // 2-carboxy-1,4-naphthoquinone // a reduced two electron carrier
D-erythro-7,8-dihydroneopterin  ->  glycolaldehyde + 6-(hydroxymethyl)-7,8-dihydropterin	EC-4.1.2.25	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	D-<i>erythro</i>-7,8-dihydroneopterin // glycolaldehyde // 6-(hydroxymethyl)-7,8-dihydropterin
phosphoribulosylformimino-AICAR-phosphate + ammonium  ->  D-erythro-1-(imidazol-4-yl)-glycerol 3-phosphate + 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide + H2O + H+		phosphoribulosylformimino-AICAR-phosphate + L-glutamine  ->  L-glutamate + D-erythro-1-(imidazol-4-yl)-glycerol 3-phosphate + 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide + H+	ammonium // phosphoribulosylformimino-AICAR-phosphate // D-<i>erythro</i>-1-(imidazol-4-yl)-glycerol 3-phosphate // 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide // H<sub>2</sub>O // H<SUP>+</SUP>
D-ribulose-1,5-bisphosphate cleaving dioxygenase	EC-1.13.11		oxygen // D-ribulose-1,5-bisphosphate // 2-phosphoglycolate // 3-phospho-D-glycerate // H<SUP>+</SUP>
L-homoserine + ATP  ->  O-phospho-L-homoserine + ADP + H+	EC-2.7.1.39	L-threonine biosynthesis	ATP // L-homoserine // H<SUP>+</SUP> // O-phospho-L-homoserine // ADP
L-cysteine + O-phospho-L-homoserine  ->  L-cystathionine + phosphate	EC-2.5.1.48		O-phospho-L-homoserine // L-cysteine // L-cystathionine // phosphate
2 cob(II)alamin-[corrinoid adenosyltranferase] + a [reduced flavoprotein]  ->  2 cob(I)alamin-[corrinoid adenosyltranferase] + an [oxidized flavoprotein] + 2 H+		2 ATP + 2 cob(II)alamin + a [reduced flavoprotein]  ->  2 adenosylcobalamin + 2 triphosphate + an [oxidized flavoprotein] + 2 H+ // adenosylcobalamin salvage from cobalamin	a [reduced flavoprotein] // cob(II)alamin-[corrinoid adenosyltranferase] // cob(I)alamin-[corrinoid adenosyltranferase] // an [oxidized flavoprotein] // H<SUP>+</SUP>
dGDP + ATP  ->  dGTP + ADP	EC-2.7.4.6	guanosine deoxyribonucleotides <i>de novo</i> biosynthesis I	ATP // dGDP // dGTP // ADP
a tRNALeu + L-leucine + ATP  ->  an L-leucyl-[tRNALeu] + AMP + diphosphate	EC-6.1.1.4	tRNA charging	ATP // L-leucine // a tRNA<SUP>Leu</SUP> // an L-leucyl-[tRNA<SUP>Leu</SUP>] // diphosphate // AMP
S-adenosyl-L-methionine + a 5-(aminomethyl)-2-thiouridine34 in tRNA  ->  S-adenosyl-L-homocysteine + a 5-[(methylamino)methyl]-2-thiouridine34 in tRNA + H+	EC-2.1.1.61		a 5-(aminomethyl)-2-thiouridine<sup>34</sup> in tRNA // <i>S</i>-adenosyl-L-methionine // <i>S</i>-adenosyl-L-homocysteine // a 5-[(methylamino)methyl]-2-thiouridine<sup>34</sup> in tRNA // H<SUP>+</SUP>
S-adenosyl-L-methionine  <-->  (R)-S-adenosyl-L-methionine			<i>S</i>-adenosyl-L-methionine // (<i>R</i>)-S-adenosyl-L-methionine
ammonium + ATP + nicotinate adenine dinucleotide  ->  AMP + NAD+ + diphosphate + H+	EC-6.3.1.5	NAD <i>de novo</i> biosynthesis I (from aspartate)	nicotinate adenine dinucleotide // ATP // ammonium // H<SUP>+</SUP> // AMP // diphosphate // NAD<sup>+</sup>
a dolichol + CTP  =  a dolichyl phosphate + CDP + H+	EC-2.7.1.108		CTP // a dolichol // a dolichyl phosphate // H<SUP>+</SUP> // CDP
5,6-dihydrothymine + NAD+  =  thymine + NADH + H+	EC-1.3.1.1		NAD<sup>+</sup> // 5,6-dihydrothymine // thymine // NADH // H<SUP>+</SUP>
(R)-4'-phosphopantothenoyl-L-cysteine + H+  ->  4'-phosphopantetheine + CO2	EC-4.1.1.36	coenzyme A biosynthesis I (prokaryotic)	(R)-4'-phosphopantothenoyl-L-cysteine // H<SUP>+</SUP> // 4'-phosphopantetheine // CO<SUB>2</SUB>
geranyl diphosphate + isopentenyl diphosphate  ->  (2E,6E)-farnesyl diphosphate + diphosphate	EC-2.5.1.10	<i>trans, trans</i>-farnesyl diphosphate biosynthesis	isopentenyl diphosphate // geranyl diphosphate // (2<i>E</i>,6<i>E</i>)-farnesyl diphosphate // diphosphate
all-trans-lycopene  ->  delta-carotene	EC-5.5.1.18	&alpha;-carotene biosynthesis	<i>all-trans</i>-lycopene // &delta;-carotene
chlorophyllide a2 + NADP+  <-  3,8-divinyl protochlorophyllide a + hnu + NADPH + H+	EC-1.3.1.33	3,8-divinyl-chlorophyllide <i>a</i> biosynthesis I (aerobic, light-dependent)	chlorophyllide <i>a</i><sub>2</sub> // NADP<sup>+</sup> // 3,8-divinyl protochlorophyllide <i>a</i> // NADPH // H<SUP>+</SUP> // h&nu;
D-ribulose 5-phosphate + ATP  ->  D-ribulose-1,5-bisphosphate + ADP + H+	EC-2.7.1.19	Rubisco shunt // Calvin-Benson-Bassham cycle	ATP // D-ribulose 5-phosphate // H<SUP>+</SUP> // D-ribulose-1,5-bisphosphate // ADP
L-glutamate + N-acetyl-L-ornithine  ->  N-acetyl-L-glutamate + L-ornithine	EC-2.3.1.35	L-arginine biosynthesis II (acetyl cycle)	<i>N</i>-acetyl-L-ornithine // L-glutamate // <i>N</i>-acetyl-L-glutamate // L-ornithine
(2S)-2-isopropyl-3-oxosuccinate + H+  ->  4-methyl-2-oxopentanoate + CO2		(2R,3S)-3-isopropylmalate + NAD+  ->  4-methyl-2-oxopentanoate + CO2 + NADH // L-leucine biosynthesis	(2<i>S</i>)-2-isopropyl-3-oxosuccinate // H<SUP>+</SUP> // 4-methyl-2-oxopentanoate // CO<SUB>2</SUB>
a tRNAser + L-serine + ATP  ->  an L-seryl-[tRNAser] + AMP + diphosphate	EC-6.1.1.11	tRNA charging	ATP // L-serine // a tRNA<SUP>ser</SUP> // an L-seryl-[tRNA<SUP>ser</SUP>] // diphosphate // AMP
N-(5-phosphoribosyl)-anthranilate + diphosphate  <-  anthranilate + 5-phospho-alpha-D-ribose 1-diphosphate	EC-2.4.2.18	L-tryptophan biosynthesis	diphosphate // <i>N</i>-(5-phosphoribosyl)-anthranilate // anthranilate // 5-phospho-&alpha;-D-ribose 1-diphosphate
a glycogen + n phosphate  ->  an alpha-limit dextrin + n alpha-D-glucopyranose 1-phosphate	EC-2.4.1.1	glycogen degradation II	phosphate // a glycogen // an &alpha;-limit dextrin // &alpha;-D-glucopyranose 1-phosphate
(6R)-6-lactoyl-5,6,7,8-tetrahydropterin + NADPH + H+  ->  (6R)-L-erythro-5,6,7,8-tetrahydrobiopterin + NADP+		erythro-tetrahydrobiopterin biosynthesis I	NADP<sup>+</sup> // (6<i>R</i>)-L-<i>erythro</i>-5,6,7,8-tetrahydrobiopterin // (6R)-6-lactoyl-5,6,7,8-tetrahydropterin // NADPH // H<SUP>+</SUP>
a [reduced flavoprotein] + 2 cob(II)yrinate a,c-diamide-[corrinoid adenosyltranferase]  ->  an [oxidized flavoprotein] + 2 cob(I)yrinate a,c-diamide-[corrinoid adenosyltranferase] + 2 H+		2 ATP + 2 cob(II)yrinate a,c-diamide + a [reduced flavoprotein]  ->  2 adenosyl-cob(III)yrinate a,c-diamide + 2 triphosphate + an [oxidized flavoprotein] + 2 H+ // adenosylcobinamide-GDP biosynthesis from cobyrinate <i>a,c</i>-diamide	cob(II)yrinate <i>a,c</i>-diamide-[corrinoid adenosyltranferase] // a [reduced flavoprotein] // an [oxidized flavoprotein] // cob(I)yrinate <i>a,c</i>-diamide-[corrinoid adenosyltranferase] // H<SUP>+</SUP>
ADP-alpha-D-glucose + sn-glycerol 3-phosphate  ->  2-O-(alpha-D-glucopyranosyl)-sn-glycerol 3-phosphate + ADP + H+	EC-2.4.1.213	glucosylglycerol biosynthesis	<i>sn</i>-glycerol 3-phosphate // ADP-&alpha;-D-glucose // 2-<i>O</i>-(&alpha;-D-glucopyranosyl)-<i>sn</i>-glycerol 3-phosphate // ADP // H<SUP>+</SUP>
6-(hydroxymethyl)-7,8-dihydropterin + ATP  ->  (7,8-dihydropterin-6-yl)methyl diphosphate + AMP + H+	EC-2.7.6.3	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	ATP // 6-(hydroxymethyl)-7,8-dihydropterin // H<SUP>+</SUP> // (7,8-dihydropterin-6-yl)methyl diphosphate // AMP
UDP-alpha-D-glucose + 2 NAD+ + H2O  ->  UDP-alpha-D-glucuronate + 2 NADH + 3 H+	EC-1.1.1.22	UDP-&alpha;-D-glucuronate biosynthesis (from UDP-glucose)	NAD<sup>+</sup> // H<sub>2</sub>O // UDP-&alpha;-D-glucose // UDP-&alpha;-D-glucuronate // NADH // H<SUP>+</SUP>
isocitrate dehydrogenase (NADP<small><sup>+</sup></small>)		D-threo-isocitrate + NADP+  <-->  2-oxoglutarate + CO2 + NADPH	NADP<sup>+</sup> // D-<i>threo</i>-isocitrate // oxalosuccinate // NADPH // H<SUP>+</SUP>
9,9'-di-cis-zeta-carotene + an electron-transfer quinone  ->  7,9,9'-cis-neurosporene + an electron-transfer quinol		<i>trans</i>-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria) // 9,9'-di-cis-zeta-carotene + 2 an electron-transfer quinone  ->  prolycopene + 2 an electron-transfer quinol	an electron-transfer quinone // 9,9'-di-<i>cis</i>-&zeta;-carotene // 7,9,9'-<i>cis</i>-neurosporene // an electron-transfer quinol
IMP + diphosphate  <-  hypoxanthine + 5-phospho-alpha-D-ribose 1-diphosphate	EC-2.4.2.8	adenine and adenosine salvage III	diphosphate // IMP // hypoxanthine // 5-phospho-&alpha;-D-ribose 1-diphosphate
3-octaprenyl-4-hydroxybenzoate + H+  ->  2-octaprenylphenol + CO2	EC-4.1.1.98		3-octaprenyl-4-hydroxybenzoate // H<SUP>+</SUP> // 2-octaprenylphenol // CO<SUB>2</SUB>
a queuosine34 in tRNA + an oxidized electron carrier + H2O  <-  an epoxyqueuosine34 in tRNA + a reduced two electron carrier	EC-1.17.99.6	queuosine biosynthesis I (<i>de novo</i>)	H<sub>2</sub>O // an oxidized electron carrier // a queuosine<sup>34</sup> in tRNA // an epoxyqueuosine<sup>34</sup> in tRNA // a reduced two electron carrier
lipid X (E. coli) + UDP-2-N,3-O-bis[(3R)-3-hydroxytetradecanoyl]-alpha-D-glucosamine  ->  lipid A disaccharide (E. coli) + UDP + H+	EC-2.4.1.182	lipid IV<sub>A</sub> biosynthesis (E. coli)	UDP-2-N,3-O-bis[(3R)-3-hydroxytetradecanoyl]-&alpha;-D-glucosamine // lipid X (<i>E. coli</i>) // H<SUP>+</SUP> // lipid A disaccharide (<i>E. coli</i>) // UDP
cyanase		L-citrulline degradation	H<SUP>+</SUP> // carbamate // ammonium // CO<SUB>2</SUB>
N-acetyl-D-glucosamine 6-phosphate + H2O  ->  D-glucosamine 6-phosphate + acetate	EC-3.5.1.25	<i>N</i>-acetylglucosamine degradation I	H<sub>2</sub>O // <i>N</i>-acetyl-D-glucosamine 6-phosphate // D-glucosamine 6-phosphate // acetate
(2R)-2,3-dihydroxy-3-methylbutanoate + NADP+  <-  (S)-2-acetolactate + NADPH + H+	EC-1.1.1.86	L-valine biosynthesis	NADP<sup>+</sup> // (2<i>R</i>)-2,3-dihydroxy-3-methylbutanoate // (<i>S</i>)-2-acetolactate // NADPH // H<SUP>+</SUP>
L-methionine + acetyl-CoA  ->  N-acetyl-L-methionine + coenzyme A + H+	EC-2.3.1.1		acetyl-CoA // L-methionine // <i>N</i>-acetyl-L-methionine // coenzyme A // H<SUP>+</SUP>
S-adenosyl-L-methionine + precorrin-6B + H+  ->  precorrin-7 + S-adenosyl-L-homocysteine + CO2		cob(II)yrinate <i>a,c</i>-diamide biosynthesis II (late cobalt incorporation) // 2 S-adenosyl-L-methionine + precorrin-6B  ->  precorrin-8x + 2 S-adenosyl-L-homocysteine + CO2 + H+	H<SUP>+</SUP> // precorrin-6B // <i>S</i>-adenosyl-L-methionine // precorrin-7 // <i>S</i>-adenosyl-L-homocysteine // CO<SUB>2</SUB>
beta-alanine + (R)-pantoate + ATP  ->  (R)-pantothenate + AMP + diphosphate + H+	EC-6.3.2.1	phosphopantothenate biosynthesis I	ATP // (R)-pantoate // &beta;-alanine // H<SUP>+</SUP> // (<i>R</i>)-pantothenate // diphosphate // AMP
ATP + AMP  <-->  2 ADP	EC-2.7.4.3	adenosine ribonucleotides <i>de novo</i> biosynthesis	AMP // ATP // ADP
all-trans-lycopene  ->  gamma-carotene	EC-5.5.1.19	&beta;-carotene biosynthesis	<i>all-trans</i>-lycopene // &gamma;-carotene
pyruvate + dGTP  <-  phosphoenolpyruvate + dGDP + H+	EC-2.7.1.40		dGTP // pyruvate // phospho<i>enol</i>pyruvate // dGDP // H<SUP>+</SUP>
ATP + (polyphosphate)(n)  <-->  ADP + (polyphosphate)(n+1)	EC-2.7.4.1		ATP // ADP // long chain polyphosphate
maltotetraose + D-glucopyranose  <-->  maltotriose + maltose	EC-2.4.1.25		D-glucopyranose // maltotetraose // maltotriose // maltose
shikimate + NADP+  <-  3-dehydroshikimate + NADPH + H+	EC-1.1.1.25	chorismate biosynthesis from 3-dehydroquinate	NADP<sup>+</sup> // shikimate // H<SUP>+</SUP> // 3-dehydroshikimate // NADPH
an [amino-group carrier protein]-C-terminal-gamma-(L-glutamyl)-L-glutamate + ATP  ->  an [amino-group carrier protein]-C-terminal-gamma-(5-phospho-L-glutamyl)-L-glutamate + ADP	EC-2.7.2.8		ATP // an [amino-group carrier protein]-C-terminal-&gamma;-(L-glutamyl)-L-glutamate // an [amino-group carrier protein]-C-terminal-&gamma;-(5-phospho-L-glutamyl)-L-glutamate // ADP
pyrazinamide + H2O  ->  ammonium + pyrazine-2-carboxylate	EC-3.5.1.4		H<sub>2</sub>O // pyrazinamide // ammonium // pyrazine-2-carboxylate
ATP + H2O  ->  ADP + phosphate + H+	EC-3.6.1.15		H<sub>2</sub>O // ATP // ADP // phosphate // H<SUP>+</SUP>
D-glyceraldehyde 3-phosphate  <-->  glycerone phosphate	EC-5.3.1.1	Calvin-Benson-Bassham cycle	D-glyceraldehyde 3-phosphate // glycerone phosphate
(2R,3Z)-phycocyanobilin  ->  (2R,3E)-phycocyanobilin	EC-5.2.1	phycocyanobilin biosynthesis	(2R,3Z)-phycocyanobilin // (2R,3E)-phycocyanobilin
adenosyl-cob(III)yrinate a,c-diamide + 4 L-glutamine + 4 ATP + 4 H2O  ->  4 L-glutamate + adenosylcobyrate + 4 ADP + 4 phosphate + 4 H+	EC-6.3.5.10	adenosylcobinamide-GDP biosynthesis from cobyrinate <i>a,c</i>-diamide	H<sub>2</sub>O // ATP // L-glutamine // adenosyl-cob(III)yrinate <i>a,c</i>-diamide // H<SUP>+</SUP> // L-glutamate // adenosylcobyrate // ADP // phosphate
2 geranylgeranyl diphosphate  ->  prephytoene diphosphate + diphosphate		<i>trans</i>-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria) // 2 geranylgeranyl diphosphate  ->  15-cis-phytoene + 2 diphosphate	geranylgeranyl diphosphate // prephytoene diphosphate // diphosphate
carbonic acid  <-->  hydrogencarbonate + H+			carbonic acid // hydrogencarbonate // H<SUP>+</SUP>
UMP + diphosphate  <-  5-phospho-alpha-D-ribose 1-diphosphate + uracil	EC-2.4.2.9	pyrimidine nucleobases salvage I	UMP // diphosphate // 5-phospho-&alpha;-D-ribose 1-diphosphate // uracil
GTP + 2 hydroxyl radical  ->  8-oxo-GTP + H2O			hydroxyl radical // GTP // 8-oxo-GTP // H<sub>2</sub>O
a tRNACys + L-cysteine + ATP  ->  an L-cysteinyl-[tRNACys] + AMP + diphosphate	EC-6.1.1.16	tRNA charging	ATP // L-cysteine // a tRNA<SUP>Cys</SUP> // an L-cysteinyl-[tRNA<SUP>Cys</SUP>] // diphosphate // AMP
CTP + H2O  ->  CDP + phosphate + H+	EC-3.6.1.15	UTP and CTP dephosphorylation I // pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis III	CTP // H<sub>2</sub>O // H<SUP>+</SUP> // phosphate // CDP
a [reduced flavoprotein] + 2 [corrinoid adenosyltranferase]-cob(II)inamide  ->  an [oxidized flavoprotein] + 2 [corrinoid adenosyltranferase]-cob(I)inamide + 2 H+		adenosylcobinamide-GDP salvage from cobinamide I	[corrinoid adenosyltranferase]-cob(II)inamide // a [reduced flavoprotein] // an [oxidized flavoprotein] // H<SUP>+</SUP> // [corrinoid adenosyltranferase]-cob(I)inamide
ATP + a 1,2-diacyl-sn-glycerol  ->  a phosphatidate + ADP + H+	EC-2.7.1.107		a 1,2-diacyl-<i>sn</i>-glycerol // ATP // H<SUP>+</SUP> // a phosphatidate // ADP
N-acetyl-D-galactosamine 6-phosphate + H2O  =  D-galactosamine 6-phosphate + acetate	EC-3.5.1.25		<i>N</i>-acetyl-D-galactosamine 6-phosphate // H<sub>2</sub>O // D-galactosamine 6-phosphate // acetate
3-deoxy-D-arabino-heptulosonate 7-phosphate  ->  3-deoxy-D-arabino-heptulopyranuronate 7-phosphate		3-deoxy-D-arabino-heptulosonate 7-phosphate  ->  3-dehydroquinate + phosphate	3-deoxy-D-arabino-heptulosonate 7-phosphate // 3-deoxy-D-arabino-heptulopyranuronate 7-phosphate
glycine + oxygen  ->  2-iminoacetate + hydrogen peroxide + H+		thiamine diphosphate thiazole component biosynthesis // glycine + H2O + oxygen  ->  glyoxylate + ammonium + hydrogen peroxide	oxygen // glycine // 2-iminoacetate // hydrogen peroxide // H<SUP>+</SUP>
dTDP + ATP  ->  dTTP + ADP	EC-2.7.4.6	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis III // pyrimidine deoxyribonucleotide phosphorylation	ATP // dTDP // dTTP // ADP
(R)-2,3-dihydroxy-3-methylpentanoate + NADP+  <-  (S)-2-aceto-2-hydroxybutanoate + NADPH + H+	EC-1.1.1.86	L-isoleucine biosynthesis I (from threonine)	NADP<sup>+</sup> // (<i>R</i>)-2,3-dihydroxy-3-methylpentanoate // H<SUP>+</SUP> // (<i>S</i>)-2-aceto-2-hydroxybutanoate // NADPH
chlorophyllide a2 + phytyl diphosphate + H+  <-->  chlorophyll a2 + diphosphate	EC-2.5.1.62	chlorophyll <i>a</i><sub>2</sub> biosynthesis	H<SUP>+</SUP> // phytyl diphosphate // chlorophyllide <i>a</i><sub>2</sub> // chlorophyll <i>a</i><sub>2</sub> // diphosphate
2-hydroxyethylphosphonate + oxygen  ->  methylphosphonate + hydrogencarbonate + H+	EC-1.13.11.73		oxygen // 2-hydroxyethylphosphonate // methylphosphonate // hydrogencarbonate // H<SUP>+</SUP>
beta-D-fructofuranose + ATP  ->  beta-D-fructofuranose 6-phosphate + ADP + H+	EC-2.7.1.4	sucrose degradation III (sucrose invertase)	ATP // &beta;-D-fructofuranose // H<SUP>+</SUP> // &beta;-D-fructofuranose 6-phosphate // ADP
adenosine 5'-phosphosulfate + ATP  ->  3'-phosphoadenylyl-sulfate + ADP + H+	EC-2.7.1.25	assimilatory sulfate reduction IV // sulfate activation for sulfonation	ATP // adenosine 5'-phosphosulfate // H<SUP>+</SUP> // 3'-phosphoadenylyl-sulfate // ADP
(S)-2-acetolactate + an oxidized electron carrier + H+  ->  diacetyl + CO2 + a reduced two electron carrier			H<SUP>+</SUP> // an oxidized electron carrier // (<i>S</i>)-2-acetolactate // diacetyl // CO<SUB>2</SUB> // a reduced two electron carrier
maltohexaose + D-glucopyranose  <-->  maltopentaose + maltose	EC-2.4.1.25		D-glucopyranose // maltohexaose // maltopentaose // maltose
L-glutamine + H2O  ->  L-glutamate + ammonium	EC-3.5.1.38 // EC-3.5.1.2	L-glutamine degradation I // glutaminyl-tRNA<sup>gln</sup> biosynthesis via transamidation // XMP + L-glutamine + ATP + H2O  ->  L-glutamate + GMP + AMP + diphosphate + 2 H+ // ATP + L-aspartate + L-glutamine + H2O  ->  AMP + L-asparagine + L-glutamate + diphosphate + H+ // ATP + UTP + L-glutamine + H2O  ->  ADP + CTP + L-glutamate + phosphate + 2 H+ // L-glutamine + an L-aspartyl-[tRNAAsn] + ATP + H2O  ->  L-glutamate + an L-asparaginyl-[tRNAAsn] + ADP + phosphate + H+ // L-glutamine + an L-glutamyl-[tRNAGln] + ATP + H2O  ->  L-glutamate + an L-glutaminyl-[tRNAGln] + ADP + phosphate + H+ // phosphoribulosylformimino-AICAR-phosphate + L-glutamine  ->  L-glutamate + D-erythro-1-(imidazol-4-yl)-glycerol 3-phosphate + 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide + H+ // 2 ATP + L-glutamine + hydrogencarbonate + H2O  ->  L-glutamate + carbamoyl phosphate + 2 ADP + phosphate + 2 H+ // 2 L-glutamate + 2 an oxidized ferredoxin [iron-sulfur] cluster  <-  2-oxoglutarate + L-glutamine + 2 a reduced ferredoxin [iron-sulfur] cluster + 2 H+	H<sub>2</sub>O // L-glutamine // L-glutamate // ammonium
