Reaction	EC-Number	In-Pathway	Substrates
UDP-N-acetyl-alpha-D-glucosamine + phosphoenolpyruvate  ->  UDP-N-acetyl-alpha-D-glucosamine-enolpyruvate + phosphate	EC-2.5.1.7	UDP-<i>N</i>-acetylmuramoyl-pentapeptide biosynthesis I (<i>meso</i>-diaminopimelate containing)	phospho<i>enol</i>pyruvate // UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine // UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine-enolpyruvate // phosphate
a 15-methylhexadecanoyl-[acp] + H2O  ->  15-methylhexadecanoate + acyl-carrier protein + H+	EC-3.1.2.14	odd <i>iso</i>-branched-chain fatty acid biosynthesis	H<sub>2</sub>O // a 15-methylhexadecanoyl-[acp] // 15-methylhexadecanoate // a soluble [acyl-carrier protein] // H<SUP>+</SUP>
ferroheme i + an oxidized electron carrier + H2O  ->  hydroxyferroheme i + a reduced two electron carrier		ferroheme o + 2 an oxidized electron carrier + H2O  ->  ferroheme a + 2 a reduced two electron carrier // heme <i>a</i> biosynthesis	an oxidized electron carrier // H<sub>2</sub>O // ferroheme <i>i</i> // hydroxyferroheme <i>i</i> // a reduced two electron carrier
a (3R)-3-hydroxy-10-methylundecanoyl-[acp] + NADP+  <-  a 1o-methyl-3-oxoundecanoyl-[acp] + NADPH + H+	EC-1.1.1.100	even <i>iso</i>-branched-chain fatty acid biosynthesis	NADP<sup>+</sup> // a (<i>3R</i>)-3-hydroxy-10-methylundecanoyl-[acp] // a 1o-methyl-3-oxoundecanoyl-[acp] // NADPH // H<SUP>+</SUP>
(S)-dihydroorotate + H2O  <-  N-carbamoyl-L-aspartate + H+	EC-3.5.2.3	UMP biosynthesis III // uridine-5'-phosphate biosynthesis	H<sub>2</sub>O // (<i>S</i>)-dihydroorotate // H<SUP>+</SUP> // <i>N</i>-carbamoyl-L-aspartate
a 13-methyltetradecanoyl-[acp] + H2O  ->  13-methyltetradecanoate + acyl-carrier protein + H+	EC-3.1.2.14	odd <i>iso</i>-branched-chain fatty acid biosynthesis	H<sub>2</sub>O // a 13-methyltetradecanoyl-[acp] // 13-methyltetradecanoate // a soluble [acyl-carrier protein] // H<SUP>+</SUP>
uridine + phosphate  ->  alpha-D-ribose-1-phosphate + uracil	EC-2.4.2.2 // EC-2.4.2.3	salvage pathways of pyrimidine ribonucleotides	uridine // phosphate // &alpha;-D-ribose-1-phosphate // uracil
3-oxo-hexanoyl-[acyl-carrier protein] synthase	EC-2.3.1.179 // EC-2.3.1.41	palmitate biosynthesis II (type II fatty acid synthase)	H<SUP>+</SUP> // a malonyl-[acp] // a butanoyl-[acp] // a 3-oxohexanoyl-[acp] // CO<SUB>2</SUB> // a soluble [acyl-carrier protein]
Fe-coproporphyrin III + hydrogen peroxide + H+  ->  harderoheme III + CO2 + 2 H2O		heme <i>b</i> biosynthesis IV (Gram-positive bacteria) // Fe-coproporphyrin III + 2 hydrogen peroxide + 2 H+  ->  protoheme + 2 CO2 + 4 H2O	H<SUP>+</SUP> // hydrogen peroxide // Fe-coproporphyrin III // harderoheme III // CO<SUB>2</SUB> // H<sub>2</sub>O
a (3R)-3-hydroxytetradecanoyl-[acp]  ->  a (2E)-tetradec-2-enoyl-[acp] + H2O	EC-4.2.1.59	palmitate biosynthesis II (type II fatty acid synthase)	a (3<i>R</i>)-3-hydroxytetradecanoyl-[acp] // a (2<i>E</i>)-tetradec-2-enoyl-[acp] // H<sub>2</sub>O
(2Z)-2-hydroxypenta-2,4-dienoate  <-->  (3E)-2-oxopent-3-enoate	EC-5.3.2.6		(2Z)-2-hydroxypenta-2,4-dienoate // (3E)-2-oxopent-3-enoate
a (3R)-3-hydroxydecanoyl-[acp]  ->  a (2E)-dec-2-enoyl-[acp] + H2O	EC-4.2.1.59	palmitate biosynthesis II (type II fatty acid synthase)	a (3<i>R</i>)-3-hydroxydecanoyl-[acp] // a (2<i>E</i>)-dec-2-enoyl-[acp] // H<sub>2</sub>O
dUDP + ATP  ->  dUTP + ADP	EC-2.7.4.6	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I	ATP // dUDP // dUTP // ADP
NADPH + H2O  ->  (S)-NADPHX			H<sub>2</sub>O // NADPH // (<i>S</i>)-NADPHX
(R)-methylmalonate-semialdehyde  <-->  (S)-methylmalonate-semialdehyde			(<i>R</i>)-methylmalonate-semialdehyde // (<i>S</i>)-methylmalonate-semialdehyde
an N10-formyltetrahydrofolate + H2O  ->  a tetrahydrofolate + formate + H+	EC-3.5.1.10	folate transformations I	H<sub>2</sub>O // an <i>N</i><sup>10</sup>-formyltetrahydrofolate // a tetrahydrofolate // formate // H<SUP>+</SUP>
1-piperideine-2-carboxylate + H+  <-->  1,4,5,6-tetrahydropyridine-2-carboxylate			H<SUP>+</SUP> // 1-piperideine-2-carboxylate // 1,4,5,6-tetrahydropyridine-2-carboxylate
ATP + UTP + ammonia  ->  ADP + CTP + phosphate + H+		ATP + UTP + L-glutamine + H2O  ->  ADP + CTP + L-glutamate + phosphate + 2 H+	ammonia // UTP // ATP // ADP // phosphate // CTP // H<SUP>+</SUP>
UDP-N-acetyl-alpha-D-glucosamine + di-trans,octa-cis-undecaprenyl phosphate  ->  alpha-D-GlcNAc-PP-Und + UMP	EC-2.7.8.33	poly(3-O-&beta;-D-glucopyranosyl-<i>N</i>-acetylgalactosamine 1-phosphate) wall teichoic acid biosynthesis // poly(glycerol phosphate) wall teichoic acid biosynthesis	<i>di-trans,octa-cis</i>-undecaprenyl phosphate // UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine // &alpha;-D-GlcNAc-PP-Und // UMP
2-dehydro-3-deoxy-D-gluconate + NAD+  <-->  3-deoxy-D-glycero-2,5-hexodiulosonate + NADH + H+	EC-1.1.1.127	4-deoxy-L-<i>threo</i>-hex-4-enopyranuronate degradation	2-dehydro-3-deoxy-D-gluconate // NAD<sup>+</sup> // H<SUP>+</SUP> // NADH // 3-deoxy-D-glycero-2,5-hexodiulosonate
arsenite  <-->  arsenite2- + H+			arsenite // arsenite<sup>2-</sup> // H<SUP>+</SUP>
keto-D-fructose 6-phosphate  <-->  beta-D-fructofuranose 6-phosphate			<i>keto</i>-D-fructose 6-phosphate // &beta;-D-fructofuranose 6-phosphate
isobutanoyl-CoA + a malonyl-[acp] + H+  ->  a 4-methyl-3-oxopentanoyl-[acp] + CO2 + coenzyme A	EC-2.3.1.300	even <i>iso</i>-branched-chain fatty acid biosynthesis	H<SUP>+</SUP> // a malonyl-[acp] // isobutanoyl-CoA // a 4-methyl-3-oxopentanoyl-[acp] // coenzyme A // CO<SUB>2</SUB>
L-glutamate + NAD+ + H2O  <-->  2-oxoglutarate + ammonium + NADH + H+	EC-1.4.1.2	L-glutamate degradation I	L-glutamate // NAD<sup>+</sup> // H<sub>2</sub>O // 2-oxoglutarate // ammonium // NADH // H<SUP>+</SUP>
a (10S)-10-methyldodecanoyl-[acp] + NAD+  <-  a (2E,10S)-10-methyldodec-2-enoyl-[acp] + NADH + H+	EC-1.3.1.9	<i>anteiso</i>-branched-chain fatty acid biosynthesis	NAD<sup>+</sup> // a (10<i>S</i>)-10-methyldodecanoyl-[acp] // a (2<i>E</i>,10<i>S</i>)-10-methyldodec-2-enoyl-[acp] // NADH // H<SUP>+</SUP>
(2S)-2-amino-4-deoxy-chorismate  ->  anthranilate + pyruvate + H+		chorismate + L-glutamine  ->  anthranilate + L-glutamate + pyruvate + H+	(2S)-2-amino-4-deoxy-chorismate // anthranilate // pyruvate // H<SUP>+</SUP>
L-cysteine  ->  2-aminoprop-2-enoate + hydrogen sulfide		L-cysteine + H2O  ->  pyruvate + ammonium + hydrogen sulfide // L-cysteine degradation II	L-cysteine // 2-aminoprop-2-enoate // hydrogen sulfide
a (3R)-3-hydroxy-5-methylhexanoyl-[acp] + NADP+  <-  a 5-methyl-3-oxohexanoyl-[acp] + NADPH + H+	EC-1.1.1.100	odd <i>iso</i>-branched-chain fatty acid biosynthesis	NADP<sup>+</sup> // a (<i>3R</i>)-3-hydroxy-5-methylhexanoyl-[acp] // a 5-methyl-3-oxohexanoyl-[acp] // NADPH // H<SUP>+</SUP>
ADP-alpha-D-glucose + (1,4-alpha-D-glucosyl)(n)  ->  ADP + (1,4-alpha-D-glucosyl)(n+1)	EC-2.4.1.21	glycogen biosynthesis I (from ADP-D-Glucose)	ADP-&alpha;-D-glucose // ADP // a (1&rarr;4)-&alpha;-D-glucan
a 2,3,4-saturated fatty acyl-[acp] + a malonyl-[acp] + H+  ->  a 3-oxoacyl-[acp] + CO2 + acyl-carrier protein	EC-2.3.1.179 // EC-2.3.1.41	fatty acid elongation -- saturated	H<SUP>+</SUP> // a malonyl-[acp] // a 2,3,4-saturated fatty acyl-[acp] // a 3-oxoacyl-[acp] // CO<SUB>2</SUB> // a soluble [acyl-carrier protein]
choline dehydrogenase	EC-1.1.1	glycine betaine biosynthesis II (Gram-positive bacteria)	NAD<sup>+</sup> // choline // betaine aldehyde // NADH // H<SUP>+</SUP>
a (3R)-3-hydroxy-11-methyldodecanoyl-[acp]  ->  a (2E)-11-methyldodec-2-enoyl-[acp] + H2O	EC-4.2.1.59	odd <i>iso</i>-branched-chain fatty acid biosynthesis	a (<i>3R</i>)-3-hydroxy-11-methyldodecanoyl-[acp] // a (2<i>E</i>)-11-methyldodec-2-enoyl-[acp] // H<sub>2</sub>O
GTP + H2O  ->  formate + 7,8-dihydroneopterin 3'-triphosphate + H+	EC-3.5.4.16	preQ<sub>0</sub> biosynthesis // 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	H<sub>2</sub>O // GTP // H<SUP>+</SUP> // formate // 7,8-dihydroneopterin 3'-triphosphate
dCDP + an oxidized thioredoxin + H2O  <-  CDP + a reduced thioredoxin	EC-1.17.4.1	pyrimidine deoxyribonucleotides biosynthesis from CTP // pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I	H<sub>2</sub>O // an oxidized thioredoxin // dCDP // CDP // a reduced thioredoxin
2-oxobutanoate + coenzyme A + NAD+  ->  propanoyl-CoA + CO2 + NADH	EC-1.2.1.25	2-oxobutanoate degradation I	NAD<sup>+</sup> // coenzyme A // 2-oxobutanoate // propanoyl-CoA // CO<SUB>2</SUB> // NADH
a 5-methylhexanoyl-[acp] + NAD+  <-  a (2E)-4-methylpent-2-enoyl-[acp] + NADH + H+	EC-1.3.1.9	even <i>iso</i>-branched-chain fatty acid biosynthesis	NAD<sup>+</sup> // a 5-methylhexanoyl-[acp] // a (2<i>E</i>)-4-methylpent-2-enoyl-[acp] // NADH // H<SUP>+</SUP>
1-(5-phospho-beta-D-ribosyl)-ATP + H2O  ->  1-(5-phospho-beta-D-ribosyl)-AMP + diphosphate + H+	EC-3.6.1.31	L-histidine biosynthesis	H<sub>2</sub>O // 1-(5-phospho-&beta;-D-ribosyl)-ATP // 1-(5-phospho-&beta;-D-ribosyl)-AMP // diphosphate // H<SUP>+</SUP>
a malonyl-[acp] + H+  ->  an acetyl-[acp] + CO2	EC-4.1.1	fatty acid biosynthesis initiation III	H<SUP>+</SUP> // a malonyl-[acp] // an acetyl-[acp] // CO<SUB>2</SUB>
(R)-pantoate + NADP+  <-  2-dehydropantoate + NADPH + H+	EC-1.1.1.169	phosphopantothenate biosynthesis I	NADP<sup>+</sup> // (R)-pantoate // H<SUP>+</SUP> // 2-dehydropantoate // NADPH
an 10-methylundecanoyl-[acp] + NADP+  <-  a (2E)-10-methylundec-2-enoyl-[acp] + NADPH + H+	EC-1.3.1.104 // EC-1.3.1.10	even <i>iso</i>-branched-chain fatty acid biosynthesis	NADP<sup>+</sup> // an 10-methylundecanoyl-[acp] // a (2<i>E</i>)-10-methylundec-2-enoyl-[acp] // NADPH // H<SUP>+</SUP>
molybdopterin adenine dinucleotide + molybdate + H+  =  AMP + MoO2-molybdopterin cofactor + H2O	EC-2.10.1.1		H<SUP>+</SUP> // molybdate // molybdopterin adenine dinucleotide // MoO<sub>2</sub>-molybdopterin cofactor // AMP // H<sub>2</sub>O
acetoin + an [acetoin dehydrogenase E2 protein] N6-lipoyl-L-lysine  ->  an [acetoin dehydrogenase E2 protein] N6-S-acetyldihydrolipoyl-L-lysine + acetaldehyde		acetoin degradation // acetoin + coenzyme A + NAD+  ->  acetaldehyde + acetyl-CoA + NADH + H+	an [acetoin dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine // acetoin // an [acetoin dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-acetyldihydrolipoyl-L-lysine // acetaldehyde
diphosphate + H2O  ->  2 phosphate + H+	EC-3.6.1.1		diphosphate // H<sub>2</sub>O // H<SUP>+</SUP> // phosphate
ATP + a [protein]-L-tyrosine  ->  a [protein]-L-tyrosine phosphate + ADP + H+	EC-2.7.10.1 // EC-2.7.10.3 // EC-2.7.12.1 // EC-2.7.10.2		a [protein]-L-tyrosine // ATP // a [protein]-L-tyrosine phosphate // ADP // H<SUP>+</SUP>
3-oxo-palmitoyl-[acyl-carrier protein] reductase	EC-1.1.1.100	palmitate biosynthesis II (type II fatty acid synthase)	NADP<sup>+</sup> // a (3<i>R</i>)-3-hydroxyhexadecanoyl-[acp] // a 3-oxohexadecanoyl-[acp] // NADPH // H<SUP>+</SUP>
(2S)-2-amino-4-deoxy-chorismate + L-glutamate  <-->  chorismate + L-glutamine	EC-2.6.1.86		L-glutamate // (2S)-2-amino-4-deoxy-chorismate // chorismate // L-glutamine
<i>trans</i> oct-2-enoyl-[acp] reductase	EC-1.3.1.9	palmitate biosynthesis II (type II fatty acid synthase)	NAD<sup>+</sup> // an octanoyl-[acp] // a (2<i>E</i>)-oct-2-enoyl-[acp] // NADH // H<SUP>+</SUP>
5-amino-6-(D-ribitylamino)uracil + 1-deoxy-L-glycero-tetrulose 4-phosphate  ->  6,7-dimethyl-8-(1-D-ribityl)lumazine + phosphate + H+ + 2 H2O	EC-2.5.1.78	flavin biosynthesis I (bacteria and plants)	1-deoxy-L-glycero-tetrulose 4-phosphate // 5-amino-6-(D-ribitylamino)uracil // H<SUP>+</SUP> // 6,7-dimethyl-8-(1-D-ribityl)lumazine // phosphate // H<sub>2</sub>O
formate + ATP + H+  ->  CO2 + dATP + H2O	EC-1.1.98.6	adenosine deoxyribonucleotides <i>de novo</i> biosynthesis II	H<SUP>+</SUP> // ATP // formate // CO<SUB>2</SUB> // dATP // H<sub>2</sub>O
a 3-oxoacid + succinyl-CoA  <-->  a 2,3,4-saturated 3-oxoacyl-CoA + succinate	EC-2.8.3.5		succinyl-CoA // a 3-oxoacid // a 2,3,4-saturated 3-oxoacyl-CoA // succinate
oleate + ATP + coenzyme A  ->  oleoyl-CoA + AMP + diphosphate	EC-6.2.1.3		ATP // coenzyme A // oleate // oleoyl-CoA // AMP // diphosphate
isobutyryl-CoA dehydrogenase	EC-1.3.8.5	L-valine degradation I	H<SUP>+</SUP> // an oxidized electron-transfer flavoprotein // isobutanoyl-CoA // methylacrylyl-CoA // a reduced electron-transfer flavoprotein
chitosan + n H2O  ->  n a chitosan fragment	EC-3.2.1.132		H<sub>2</sub>O // chitosan // a chitosan fragment
XTP + H2O  =  XMP + diphosphate + H+	EC-3.6.1.66		H<sub>2</sub>O // XTP // H<SUP>+</SUP> // XMP // diphosphate
scyllo-inosose  ->  3D-(3,5/4)-trihydroxycyclohexane-1,2-dione + H2O	EC-4.2.1.44	<I>myo</I>-inositol degradation I	<i>scyllo</i>-inosose // H<sub>2</sub>O // 3D-(3,5/4)-trihydroxycyclohexane-1,2-dione
O-[-2-acetamido-3-O-(D-1-carboxyethyl)-2-deoxy-beta-D-glucopyranosyl]-2-deoxy-D-glucose + H2O  ->  N-acetyl-D-muramate + N-acetyl-D-glucosamine	EC-3.2.1.92		<i>O</i>-[-2-acetamido-3-<i>O</i>-(D-1-carboxyethyl)-2-deoxy-beta-D-glucopyranosyl]-2-deoxy-D-glucose // H<sub>2</sub>O // <i>N</i>-acetyl-D-muramate // <i>N</i>-acetyl-D-glucosamine
preQ1 + 2 NADP+  <-  preQ0 + 2 NADPH + 3 H+	EC-1.7.1.13	queuosine biosynthesis I (<i>de novo</i>)	NADP<sup>+</sup> // preQ<sub>1</sub> // preQ<sub>0</sub> // NADPH // H<SUP>+</SUP>
a nucleoside diphosphate + ATP  =  a nucleoside triphosphate + ADP	EC-2.7.4.6		ATP // a nucleoside diphosphate // a nucleoside triphosphate // ADP
N-acetyl-beta-D-glucosamine-1,6-anhydro-N-acetyl-beta-D-muramate + H2O  ->  N-acetyl-beta-D-glucosamine + 1,6-anhydro-N-acetyl-beta-muramate	EC-3.2.1.52		H<sub>2</sub>O // <i>N</i>-acetyl-&beta;-D-glucosamine-1,6-anhydro-<i>N</i>-acetyl-&beta;-D-muramate // <i>N</i>-acetyl-&beta;-D-glucosamine // 1,6-anhydro-<i>N</i>-acetyl-&beta;-muramate
oxalate + H+  ->  formate + CO2	EC-4.1.1.2	oxalate degradation V	H<SUP>+</SUP> // oxalate // formate // CO<SUB>2</SUB>
a (6S)-5-formyltetrahydrofolate + ATP  ->  a 5,10-methenyltetrahydrofolate + ADP + phosphate	EC-6.3.3.2	folate transformations I // folate transformations III (<i>E. coli</i>)	ATP // a (6<i>S</i>)-5-formyltetrahydrofolate // a 5,10-methenyltetrahydrofolate // ADP // phosphate
phenylacetaldehyde + NAD+ + H2O  =  phenylacetate + NADH + 2 H+	EC-1.2.1.39		NAD<sup>+</sup> // H<sub>2</sub>O // phenylacetaldehyde // phenylacetate // NADH // H<SUP>+</SUP>
pimeloyl-CoA + L-alanine + H+  ->  CO2 + (8S)-8-amino-7-oxononanoate + coenzyme A	EC-2.3.1.47	8-amino-7-oxononanoate biosynthesis III	L-alanine // pimeloyl-CoA // H<SUP>+</SUP> // CO<SUB>2</SUB> // coenzyme A // (8<i>S</i>)-8-amino-7-oxononanoate
ppGpp + H2O  ->  GDP + diphosphate	EC-3.1.7.2	ppGpp metabolism	H<sub>2</sub>O // ppGpp // diphosphate // GDP
cis-aconitate hydratase		TCA cycle I (prokaryotic) // citrate  <-->  D-threo-isocitrate // respiration (anaerobic)	H<sub>2</sub>O // <i>cis</i>-aconitate // D-<i>threo</i>-isocitrate
D-kanosamine 6-phosphate + 2-oxoglutarate  <-->  3-dehydro-D-glucose 6-phosphate + L-glutamate	EC-2.6.1.104	kanosamine biosynthesis II	2-oxoglutarate // D-kanosamine 6-phosphate // 3-dehydro-D-glucose 6-phosphate // L-glutamate
O-phospho-L-serine + 2-oxoglutarate  <-->  L-glutamate + 3-phosphooxypyruvate	EC-2.6.1.52	L-serine biosynthesis I	2-oxoglutarate // <i>O</i>-phospho-L-serine // L-glutamate // 3-phosphooxypyruvate
5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole  ->  fumarate + 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide	EC-4.3.2.2	inosine-5'-phosphate biosynthesis I	5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole // fumarate // 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide
(S)-malyl N-acetyl-alpha-D-glucosaminide + H2O  ->  (S)-malyl alpha-D-glucosaminide + acetate	EC-3.5.1	bacillithiol biosynthesis	H<sub>2</sub>O // (<i>S</i>)-malyl <i>N</i>-acetyl-&alpha;-D-glucosaminide // (<i>S</i>)-malyl &alpha;-D-glucosaminide // acetate
1,2-dihydroxy-5-(methylsulfanyl)pent-1-en-3-one + dioxygen  ->  3-(methylsulfanyl)propanoate + formate + carbon monoxide + H+	EC-1.13.11.53	3-methylthiopropanoate biosynthesis	dioxygen // 1,2-dihydroxy-5-(methylsulfanyl)pent-1-en-3-one // H<SUP>+</SUP> // 3-(methylsulfanyl)propanoate // formate // carbon monoxide
D-altronate + NAD+  ->  D-tagaturonate + NADH + H+	EC-1.1.1.58	D-galacturonate degradation I	D-altronate // NAD<sup>+</sup> // H<SUP>+</SUP> // NADH // D-tagaturonate
dihydro-4-hydroxyphenylpyruvate  ->  dihydro-4-hydroxyphenyl pyruvate isomer		tetrahydrotyrosine biosynthesis	dihydro-4-hydroxyphenylpyruvate // dihydro-4-hydroxyphenyl pyruvate isomer
initiator tRNAMet + L-methionine + ATP  ->  an L-methionyl-[initiator tRNAMet] + AMP + diphosphate	EC-6.1.1.10	tRNA charging	ATP // L-methionine // initiator tRNA<sup>Met</sup> // an L-methionyl-[initiator tRNA<SUP>Met</SUP>] // diphosphate // AMP
5-amino-6-(5-phospho-D-ribitylamino)uracil + NADP+  <-  5-amino-6-(5-phospho-D-ribosylamino)uracil + NADPH + H+	EC-1.1.1.193	flavin biosynthesis I (bacteria and plants)	NADP<sup>+</sup> // 5-amino-6-(5-phospho-D-ribitylamino)uracil // 5-amino-6-(5-phospho-D-ribosylamino)uracil // NADPH // H<SUP>+</SUP>
an arylamine + acetyl-CoA  ->  an N-acetylarylamine + coenzyme A	EC-2.3.1.5		acetyl-CoA // an arylamine // an <i>N</i>-acetylarylamine // coenzyme A
shikimate + ATP  ->  shikimate 3-phosphate + ADP + H+	EC-2.7.1.71	chorismate biosynthesis from 3-dehydroquinate	ATP // shikimate // H<SUP>+</SUP> // shikimate 3-phosphate // ADP
hexadecanal + NAD+ + H2O  ->  palmitate + NADH + 2 H+	EC-1.2.1.3		H<sub>2</sub>O // NAD<sup>+</sup> // hexadecanal // palmitate // NADH // H<SUP>+</SUP>
a beta-lactam + H2O  ->  a substituted beta-amino acid + H+	EC-3.5.2.6		a &beta;-lactam // H<sub>2</sub>O // a substituted &beta;-amino acid // H<SUP>+</SUP>
Gro-P-beta-D-ManNAc-(1->4)-alpha-D-GlcNAc-PP-Und + n CDP-glycerol  ->  (Gro-P)n-Gro-P-ManNAc-GlcNAc-PP-undecaprenol + n CMP	EC-2.7.8.12	poly(glycerol phosphate) wall teichoic acid biosynthesis	CDP-glycerol // Gro-P-&beta;-D-ManNAc-(1&rarr;4)-&alpha;-D-GlcNAc-PP-Und // (Gro-P)<sub>n</sub>-Gro-P-ManNAc-GlcNAc-PP-undecaprenol // CMP
methylglyoxal + a [protein]-L-cysteine  ->  an S-(1-hydroxy-2-oxopropyl)-[protein]-L-cysteine			a [protein]-L-cysteine // methylglyoxal // an <i>S</i>-(1-hydroxy-2-oxopropyl)-[protein]-L-cysteine
S-adenosyl-L-methionine + a uracil747 in 23S rRNA  ->  a 5-methyluracil747 in 23S rRNA + S-adenosyl-L-homocysteine + H+	EC-2.1.1.189		a uracil<sup>747</sup> in 23S rRNA // <i>S</i>-adenosyl-L-methionine // a 5-methyluracil<sup>747</sup> in 23S rRNA // <i>S</i>-adenosyl-L-homocysteine // H<SUP>+</SUP>
5-enolpyruvoyl-shikimate 3-phosphate  ->  chorismate + phosphate	EC-4.2.3.5	chorismate biosynthesis from 3-dehydroquinate	5-enolpyruvoyl-shikimate 3-phosphate // phosphate // chorismate
(2E,6E)-farnesyl diphosphate + 4 3-methylbut-3-en-1-yl diphosphate  ->  all-trans-heptaprenyl diphosphate + 4 diphosphate	EC-2.5.1.30	heptaprenyl diphosphate biosynthesis	3-methylbut-3-en-1-yl diphosphate // (2<i>E</i>,6<i>E</i>)-farnesyl diphosphate // all-<i>trans</i>-heptaprenyl diphosphate // diphosphate
a [DNA ligase]-L-lysine + NAD+  ->  a [DNA ligase]-N6-(5'-adenylyl)-L-lysine + beta-nicotinamide D-ribonucleotide + 2 H+		a [DNA]-3'-hydroxyl + a 5'-phospho-[DNA] + NAD+  ->  [DNA] + AMP + beta-nicotinamide D-ribonucleotide + H+	a [DNA ligase]-L-lysine // NAD<sup>+</sup> // a [DNA ligase]-<i>N</i><sup>6</sup>-(5'-adenylyl)-L-lysine // &beta;-nicotinamide D-ribonucleotide // H<SUP>+</SUP>
7-carboxy-7-deazaguanine + ammonium + ATP  ->  preQ0 + ADP + phosphate + H+ + H2O	EC-6.3.4.20	preQ<sub>0</sub> biosynthesis	ATP // ammonium // 7-carboxy-7-deazaguanine // H<SUP>+</SUP> // preQ<sub>0</sub> // ADP // phosphate // H<sub>2</sub>O
alpha-D-lyxopyranose  =  D-xylulose	EC-5.3.1.15		&alpha;-D-lyxopyranose // D-xylulose
a uridine38-40 in tRNA  ->  a pseudouridine38-40 in tRNA	EC-5.4.99.12		a uridine<sup>38-40</sup> in tRNA // a pseudouridine<sup>38-40</sup> in tRNA
UDP-alpha-D-glucose + GalNAc-P-Glc-GalNAc-P-Gro-P-ManNAc-GlcNAc-PP-undecaprenol  ->  Glc-GalNAc-P-Glc-GalNAc-P-Gro-P-ManNAc-GlcNAc-PP-undecaprenol + UDP + H+	EC-2.4.1	poly(3-O-&beta;-D-glucopyranosyl-<i>N</i>-acetylgalactosamine 1-phosphate) wall teichoic acid biosynthesis	GalNAc-P-Glc-GalNAc-P-Gro-P-ManNAc-GlcNAc-PP-undecaprenol // UDP-&alpha;-D-glucose // Glc-GalNAc-P-Glc-GalNAc-P-Gro-P-ManNAc-GlcNAc-PP-undecaprenol // UDP // H<SUP>+</SUP>
FMNH2 + NADP+  ->  FMN + NADPH + 2 H+	EC-1.5.1.38	two-component alkanesulfonate monooxygenase	NADP<sup>+</sup> // FMNH<SUB>2</SUB> // FMN // NADPH // H<SUP>+</SUP>
3'-dephospho-CoA + ATP  ->  ADP + coenzyme A + H+	EC-2.7.1.24	coenzyme A biosynthesis I (bacteria)	ATP // 3'-dephospho-CoA // H<SUP>+</SUP> // coenzyme A // ADP
di-trans,octa-cis-undecaprenol + ATP  ->  di-trans,octa-cis-undecaprenyl phosphate + ADP + H+	EC-2.7.1.66		ATP // di-<i>trans</i>,octa-<i>cis</i>-undecaprenol // H<SUP>+</SUP> // <i>di-trans,octa-cis</i>-undecaprenyl phosphate // ADP
formaldehyde + bacillithiol  ->  S-(hydroxymethyl)bacillithiol		formaldehyde oxidation V (bacillithiol-dependent)	bacillithiol // formaldehyde // <i>S</i>-(hydroxymethyl)bacillithiol
2-(2-carboxy-4-methylthiazol-5-yl)ethyl phosphate + 4-amino-2-methyl-5-(diphosphooxymethyl)pyrimidine + 2 H+  ->  thiamine phosphate + CO2 + diphosphate	EC-2.5.1.3	thiamine diphosphate biosynthesis II (Bacillus)	H<SUP>+</SUP> // 4-amino-2-methyl-5-(diphosphooxymethyl)pyrimidine // 2-(2-carboxy-4-methylthiazol-5-yl)ethyl phosphate // thiamine phosphate // CO<SUB>2</SUB> // diphosphate
precorrin-2 + NAD+  ->  sirohydrochlorin + NADH + 2 H+	EC-1.3.1.76	siroheme biosynthesis	NAD<sup>+</sup> // precorrin-2 // H<SUP>+</SUP> // sirohydrochlorin // NADH
a tRNAVal + L-valine + ATP  ->  an L-valyl-[tRNAVal] + AMP + diphosphate	EC-6.1.1.9	tRNA charging	ATP // L-valine // a tRNA<SUP>Val</SUP> // an L-valyl-[tRNA<SUP>Val</SUP>] // diphosphate // AMP
a methyl-esterified homogalacturonan  ->  a methyl-esterified homogalacturonan + n an oligosaccharide with 4-deoxy-6-O-methyl-alpha-D-galact-4-enuronate end	EC-4.2.2.10		a methyl-esterified homogalacturonan // an oligosaccharide with 4-deoxy-6-O-methyl-&alpha;-D-galact-4-enuronate end
decanoate + ATP + coenzyme A  ->  decanoyl-CoA + AMP + diphosphate	EC-6.2.1.2 // EC-6.2.1.3		coenzyme A // ATP // decanoate // decanoyl-CoA // AMP // diphosphate
2-C-methyl-D-erythritol 4-phosphate + NADP+  <-  1-deoxy-D-xylulose 5-phosphate + NADPH + H+	EC-1.1.1.267	methylerythritol phosphate pathway I	NADP<sup>+</sup> // 2-C-methyl-D-erythritol 4-phosphate // 1-deoxy-D-xylulose 5-phosphate // NADPH // H<SUP>+</SUP>
