Reaction	EC-Number	In-Pathway	Substrates
acetyl-CoA + palmitoleoyl-CoA  <-  3-oxo-(11Z)-octadecenoyl-CoA + coenzyme A	EC-2.3.1.16		palmitoleoyl-CoA // acetyl-CoA // coenzyme A // 3-oxo-(11Z)-octadecenoyl-CoA
acetaldehyde + NAD+ + H2O  ->  acetate + NADH + 2 H+	EC-1.2.1.3	ethanol degradation II	NAD<sup>+</sup> // H<sub>2</sub>O // acetaldehyde // acetate // NADH // H<SUP>+</SUP>
cyanate + hydrogen carbonate + 3 H+  ->  ammonium + 2 CO2	EC-4.2.1.104		H<SUP>+</SUP> // hydrogen carbonate // cyanate // ammonium // CO<SUB>2</SUB>
pyruvate + L-serine  <-->  L-alanine + hydroxypyruvate	EC-2.6.1.51		L-serine // pyruvate // L-alanine // hydroxypyruvate
cob(I)yrinate a,c-diamide + ATP  =  adenosyl-cobyrinate a,c-diamide + PPPi	EC-2.5.1.17		ATP // cob(I)yrinate <i>a,c</i>-diamide // adenosyl-cobyrinate <i>a,c</i>-diamide // PPP<SUB>i</SUB>
9,9&prime;-<em>di</em><em>cis</em>-&zeta;-carotene desaturase		<i>trans</i>-lycopene biosynthesis II (plants) // 9,9'-di-cis-zeta-carotene + 2 an electron-transfer quinone  =  prolycopene + 2 an electron-transfer quinol	an electron-transfer quinone // 7,9,9'-<i>cis</i>-neurosporene // prolycopene // an electron-transfer quinol
CTP + a 1,2-diacyl-sn-glycerol  ->  CDP + a phosphatidate + H+	EC-2.7.1.174	diacylglycerol and triacylglycerol biosynthesis	a 1,2-diacyl-<i>sn</i>-glycerol // CTP // CDP // a phosphatidate // H<SUP>+</SUP>
3-dimethylsulfoniopropionaldehyde + NAD+ + H2O  =  dimethylsulfoniopropanoate + NADH + 2 H+	EC-1.2.1.3		NAD<sup>+</sup> // H<sub>2</sub>O // 3-dimethylsulfoniopropionaldehyde // dimethylsulfoniopropanoate // NADH // H<SUP>+</SUP>
L-arginine + oxygen  ->  4-guanidinobutyramide + CO2 + H2O	EC-1.13.12.1	L-arginine degradation X (arginine monooxygenase pathway)	L-arginine // oxygen // 4-guanidinobutyramide // H<sub>2</sub>O // CO<SUB>2</SUB>
a beta-D-galactoside + H2O  ->  a non galactosylated galactose acceptor + D-galactopyranose	EC-3.2.1.23		H<sub>2</sub>O // a &beta;-D-galactoside // a non galactosylated galactose acceptor // D-galactopyranose
L-arginino-succinate  ->  L-arginine + fumarate	EC-4.3.2.1	urea cycle // L-arginine biosynthesis II (acetyl cycle)	L-arginino-succinate // L-arginine // fumarate
L-dehydro-ascorbate + H2O  ->  dehydroascorbate (bicyclic form)		L-ascorbate degradation V	H<sub>2</sub>O // L-dehydro-ascorbate // dehydroascorbate (bicyclic form)
a tRNALeu + L-leucine + ATP + H+  ->  an L-leucyl-[tRNALeu] + AMP + diphosphate	EC-6.1.1.4	tRNA charging	ATP // L-leucine // a tRNA<SUP>Leu</SUP> // H<SUP>+</SUP> // an L-leucyl-[tRNA<SUP>Leu</SUP>] // diphosphate // AMP
(11Z)-(S)-3-hydroxyhexadec-11-enoyl-CoA  =  (2E,11Z)-hexadec-2,11-dienoyl-CoA + H2O	EC-4.2.1.17		(11<i>Z</i>)-(S)-3-hydroxyhexadec-11-enoyl-CoA // (2<i>E</i>,11<i>Z</i>)-hexadec-2,11-dienoyl-CoA // H<sub>2</sub>O
all-trans-nonaprenyl diphosphate + 4-hydroxybenzoate  ->  3-nonaprenyl-4-hydroxybenzoate + diphosphate	EC-2.5.1.39	ubiquinol-9 biosynthesis (eukaryotic)	4-hydroxybenzoate // all-<i>trans</i>-nonaprenyl diphosphate // 3-nonaprenyl-4-hydroxybenzoate // diphosphate
alpha-linolenate + ATP + coenzyme A  ->  alpha-linolenoyl-CoA + AMP + diphosphate	EC-6.2.1.3		coenzyme A // ATP // &alpha;-linolenate // &alpha;-linolenoyl-CoA // diphosphate // AMP
(R)-S-lactoylglutathione + H2O  ->  glutathione + (R)-lactate + H+	EC-3.1.2.6		H<sub>2</sub>O // (<i>R</i>)-<i>S</i>-lactoylglutathione // H<SUP>+</SUP> // glutathione // (<i>R</i>)-lactate
(3R)-hydroxy-tetracosapentaenoyl-CoA  ->  (2Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA + H2O	EC-4.2.1.134	docosahexaenoate biosynthesis III (6-desaturase, mammals)	(3R)-hydroxy-tetracosapentaenoyl-CoA // (2Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA // H<sub>2</sub>O
2-C-methyl-D-erythritol 4-phosphate + CTP + H+  ->  4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol + diphosphate	EC-2.7.7.60	methylerythritol phosphate pathway II	CTP // 2-C-methyl-D-erythritol 4-phosphate // H<SUP>+</SUP> // 4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol // diphosphate
an [E1 ubiquitin-activating enzyme]-L-cysteine + a [ubiquitin] C-terminal glycine + ATP  ->  an [E1 ubiquitin-activating enzyme]-S-ubiquitinyl-L-cysteine + AMP + diphosphate	EC-6.2.1.45	protein ubiquitylation	ATP // a [ubiquitin] C-terminal glycine // an [E1 ubiquitin-activating enzyme]-L-cysteine // an [E1 ubiquitin-activating enzyme]-<i>S</i>-ubiquitinyl-L-cysteine // AMP // diphosphate
an acyl-[acyl-carrier protein] + sn-glycerol 3-phosphate  ->  a 2-lysophosphatidate + acyl-carrier protein	EC-2.3.1.15	CDP-diacylglycerol biosynthesis II	<i>sn</i>-glycerol 3-phosphate // an acyl-[acyl-carrier protein] // a 2-lysophosphatidate // a soluble [acyl-carrier protein]
glycerol + ATP  =  sn-glycerol 3-phosphate + ADP + H+	EC-2.7.1.30		ATP // glycerol // H<SUP>+</SUP> // <i>sn</i>-glycerol 3-phosphate // ADP
NADP+ + H2O  ->  NAD+ + phosphate	EC-3.1.3.2		H<sub>2</sub>O // NADP<sup>+</sup> // NAD<sup>+</sup> // phosphate
tributyrin + H2O  ->  1,2-dibutyrin + butanoate + H+	EC-3.1.1.3		H<sub>2</sub>O // tributyrin // H<SUP>+</SUP> // 1,2-dibutyrin // butanoate
glycerone phosphate + D-erythrose 4-phosphate  ->  D-sedoheptulose-1,7-bisphosphate	EC-4.1.2	Calvin-Benson-Bassham cycle	D-erythrose 4-phosphate // glycerone phosphate // D-sedoheptulose-1,7-bisphosphate
a phosphatidylserine + H+  =  a phosphatidylethanolamine + CO2	EC-4.1.1.65		H<SUP>+</SUP> // a phosphatidylserine // a phosphatidylethanolamine // CO<SUB>2</SUB>
L-isoleucine + 2-oxoglutarate  <-->  L-glutamate + (S)-3-methyl-2-oxopentanoate	EC-2.6.1.42	L-isoleucine degradation I // L-isoleucine biosynthesis I (from threonine)	2-oxoglutarate // L-isoleucine // L-glutamate // (<i>S</i>)-3-methyl-2-oxopentanoate
(S)-3-hydroxypalmitoyl-CoA oxidoreductase	EC-1.1.1.211		NAD<sup>+</sup> // (S)-3-hydroxyhexadecanoyl-CoA // 3-oxo-palmitoyl-CoA // NADH // H<SUP>+</SUP>
3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-octanoyl-CoA + oxygen  ->  3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-octa-2-enoyl-CoA + hydrogen peroxide	EC-1.3.3.6		oxygen // 3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-octanoyl-CoA // 3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-octa-2-enoyl-CoA // hydrogen peroxide
2 GTP  =  cyclic di-3',5'-guanylate + 2 diphosphate	EC-2.7.7.65		GTP // cyclic di-3',5'-guanylate // diphosphate
GTP + H2O  ->  GDP + phosphate + H+	EC-3.6.5.1 // EC-3.6.5.2 // EC-3.6.5.3 // EC-3.6.5.4 // EC-3.6.5.5 // EC-3.6.5.6 // EC-3.6.1.15	GTP + 2 H2O  ->  GMP + 2 phosphate + 2 H+	H<sub>2</sub>O // GTP // H<SUP>+</SUP> // GDP // phosphate
SHG-glucosyln+1 + phosphate  ->  SHG-glucosyln + alpha-D-glucopyranose 1-phosphate	EC-2.4.1.1	sucrose biosynthesis II	phosphate // a plant soluble heteroglycan // &alpha;-D-glucopyranose 1-phosphate
D-glucurono-6,3-lactone + NAD+ + 2 H2O  =  D-glucarate + NADH + 3 H+	EC-1.2.1.3		H<sub>2</sub>O // NAD<sup>+</sup> // D-glucurono-6,3-lactone // D-glucarate // NADH // H<SUP>+</SUP>
L-glutamate + ATP  ->  gamma-L-glutamyl 5-phosphate + ADP	EC-2.7.2.11	L-ornithine biosynthesis II // L-proline biosynthesis I // L-proline biosynthesis III	ATP // L-glutamate // &gamma;-L-glutamyl 5-phosphate // ADP
L-malic semialdehyde + NAD(P)+ + H2O  =  (S)-malate + NAD(P)H + 2 H+	EC-1.2.1.5		H<sub>2</sub>O // NAD(P)<sup>+</sup> // L-malic semialdehyde // (<i>S</i>)-malate // NAD(P)H // H<SUP>+</SUP>
ATP + cerotoyl-CoA + hydrogen carbonate  ->  2-carboxy-cerotoyl-CoA + ADP + phosphate + H+	EC-6.4.1.3		hydrogen carbonate // cerotoyl-CoA // ATP // 2-carboxy-cerotoyl-CoA // ADP // phosphate // H<SUP>+</SUP>
delta-carotene  ->  alpha-carotene	EC-5.5.1.19	lutein biosynthesis	&delta;-carotene // &alpha;-carotene
L-aspartate + ATP  ->  L-aspartyl-4-phosphate + ADP	EC-2.7.2.4	L-lysine biosynthesis VI	ATP // L-aspartate // L-aspartyl-4-phosphate // ADP
(3R)-3-hydroxy-2-oxo-4 phosphonooxybutanoate + L-glutamate  =  4-phospho-hydroxy-L-threonine + 2-oxoglutarate	EC-2.6.1.52		L-glutamate // (3R)-3-hydroxy-2-oxo-4 phosphonooxybutanoate // 4-phospho-hydroxy-L-threonine // 2-oxoglutarate
an S-sulfanyl-[cysteine desulfurase]-S-sulfanyl-[disordered-form scaffold protein] complex  ->  a [cysteine desulfurase]-(S-sulfanyl)2-[disordered-form scaffold protein] complex	EC-2.8.1.7	[2Fe-2S] iron-sulfur cluster biosynthesis	an <i>S</i>-sulfanyl-[cysteine desulfurase]-<i>S</i>-sulfanyl-[disordered-form scaffold protein] complex // a [cysteine desulfurase]-(<i>S</i>-sulfanyl)<sub>2</sub>-[disordered-form scaffold protein] complex
1D-myo-inositol 1-diphosphate 2,3,4,5,6-pentakisphosphate + ATP  ->  1D-myo-inositol 1,5-bis(diphosphate) 2,3,4,6-tetrakisphosphate + ADP	EC-2.7.4.21 // EC-2.7.4.24	inositol pyrophosphates biosynthesis	ATP // 1D-<i>myo</i>-inositol 1-diphosphate 2,3,4,5,6-pentakisphosphate // 1D-<i>myo</i>-inositol 1,5-bis(diphosphate) 2,3,4,6-tetrakisphosphate // ADP
dehydroepiandrosterone + NAD+  =  5-androstene-3,17-dione + NADH + H+	EC-1.1.1.145		NAD<sup>+</sup> // dehydroepiandrosterone // 5-androstene-3,17-dione // NADH // H<SUP>+</SUP>
an alpha-D-mannoside + H2O  ->  alpha-D-mannopyranose + a non glycosylated sugar acceptor	EC-3.2.1.24		H<sub>2</sub>O // an &alpha;-D-mannoside // &alpha;-D-mannopyranose // a non glycosylated sugar acceptor
4-methyl-2-oxopentanoate dehydrogenase (acylating)	EC-1.2.1	L-leucine degradation I	NAD<sup>+</sup> // coenzyme A // 4-methyl-2-oxopentanoate // isovaleryl-CoA // CO<SUB>2</SUB> // NADH
a 5,10-methylenetetrahydrofolate + NADP+  <-->  a 5,10-methenyltetrahydrofolate + NADPH	EC-1.5.1.5	formate assimilation into 5,10-methylenetetrahydrofolate	NADP<sup>+</sup> // a 5,10-methylenetetrahydrofolate // a 5,10-methenyltetrahydrofolate // NADPH
(S)-3-hydroxy-3-methylglutaryl-CoA  <-  3-methylglutaconyl-CoA + H2O	EC-4.2.1.18	L-leucine degradation I	(<i>S</i>)-3-hydroxy-3-methylglutaryl-CoA // H<sub>2</sub>O // 3-methylglutaconyl-CoA
acyl-carrier protein + malonyl-CoA  ->  a malonyl-[acp] + coenzyme A	EC-2.3.1.86 // EC-2.3.1.85 // EC-2.3.1.39	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	malonyl-CoA // a soluble [acyl-carrier protein] // coenzyme A // a malonyl-[acp]
(3<em>R</em>)-3-hydroxybutanoyl-[acyl-carrier-protein] hydratase	EC-2.3.1.86 // EC-2.3.1.85 // EC-4.2.1.59	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	a (<i>3R</i>)-3-hydroxybutanoyl-[acp] // H<sub>2</sub>O // a (2<i>E</i>)-but-2-enoyl-[acp]
5-alpha-pregnane-3,20-dione + NADP+  =  progesterone + NADPH + H+	EC-1.3.1.22		NADP<sup>+</sup> // 5-&alpha;-pregnane-3,20-dione // progesterone // NADPH // H<SUP>+</SUP>
a 5,10-methylenetetrahydrofolate + 3-methyl-2-oxobutanoate + H2O  ->  2-dehydropantoate + a tetrahydrofolate	EC-2.1.2.11	phosphopantothenate biosynthesis I	H<sub>2</sub>O // 3-methyl-2-oxobutanoate // a 5,10-methylenetetrahydrofolate // 2-dehydropantoate // a tetrahydrofolate
acetyl-CoA + 3-cis-decenoyl-CoA  <-  3-oxo-(5Z)-dodecenoyl-CoA + coenzyme A	EC-2.3.1.16		3-<i>cis</i>-decenoyl-CoA // acetyl-CoA // 3-oxo-(5Z)-dodecenoyl-CoA // coenzyme A
octanoyl-CoA + oxygen  ->  trans-oct-2-enoyl-CoA + hydrogen peroxide	EC-1.3.3.6		oxygen // octanoyl-CoA // <i>trans</i>-oct-2-enoyl-CoA // hydrogen peroxide
lanosterol esterase	EC-3.1.1.13	sterol:steryl ester interconversion (yeast)	H<sub>2</sub>O // lanosteryl oleate // lanosterol // oleate // H<SUP>+</SUP>
3-methoxy-4-hydroxy-5-all-trans-decaprenylbenzoate + H+  ->  2-methoxy-6-(all-trans-decaprenyl)phenol + CO2	EC-4.1.1	ubiquinol-10 biosynthesis (eukaryotic)	3-methoxy-4-hydroxy-5-<i>all-trans</i>-decaprenylbenzoate // H<SUP>+</SUP> // 2-methoxy-6-(<i>all-trans</i>-decaprenyl)phenol // CO<SUB>2</SUB>
OPC8-3-hydroxyacyl-CoA  =  3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-octa-2-enoyl-CoA + H2O	EC-4.2.1.17		OPC8-3-hydroxyacyl-CoA // 3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-octa-2-enoyl-CoA // H<sub>2</sub>O
acetyl-CoA + spermine  =  N1-acetylspermine + coenzyme A + H+	EC-2.3.1.57		spermine // acetyl-CoA // <i>N</i><sup>1</sup>-acetylspermine // coenzyme A // H<SUP>+</SUP>
phytyl diphosphate + 3 NADP+  <-  geranylgeranyl diphosphate + 3 NADPH + 3 H+	EC-1.3.1.83		NADP<sup>+</sup> // phytyl diphosphate // geranylgeranyl diphosphate // NADPH // H<SUP>+</SUP>
L-homoserine  ->  (2Z)-2-aminobut-2-enoate + H+ + H2O		L-homoserine  ->  2-oxobutanoate + ammonium	L-homoserine // H<SUP>+</SUP> // (2Z)-2-aminobut-2-enoate // H<sub>2</sub>O
7,8-dihydromonapterin  =  glycolaldehyde + 6-(hydroxymethyl)-7,8-dihydropterin	EC-4.1.2.25		7,8-dihydromonapterin // glycolaldehyde // 6-(hydroxymethyl)-7,8-dihydropterin
4 porphobilinogen + H2O  ->  4 ammonium + preuroporphyrinogen	EC-2.5.1.61	tetrapyrrole biosynthesis I (from glutamate)	porphobilinogen // H<sub>2</sub>O // ammonium // preuroporphyrinogen
IMP + H2O  <-  5-formamido-1-(5-phospho-D-ribosyl)-imidazole-4-carboxamide	EC-3.5.4.10	inosine-5'-phosphate biosynthesis II	H<sub>2</sub>O // IMP // 5-formamido-1-(5-phospho-D-ribosyl)-imidazole-4-carboxamide
coproporphyrinogen III + oxygen + 2 H+  ->  protoporphyrinogen IX + 2 CO2 + 2 H2O	EC-1.3.3.3	heme biosynthesis I (aerobic) // 3,8-divinyl-chlorophyllide <i>a</i> biosynthesis I (aerobic, light-dependent)	H<SUP>+</SUP> // oxygen // coproporphyrinogen III // protoporphyrinogen IX // CO<SUB>2</SUB> // H<sub>2</sub>O
4alpha-carboxy-5alpha-cholesta-8-en-3beta-ol + NAD(P)+  =  5alpha-cholesta-8-en-3-one + CO2 + NAD(P)H	EC-1.1.1.170		NAD(P)<sup>+</sup> // 4&alpha;-carboxy-5&alpha;-cholesta-8-en-3&beta;-ol // 5&alpha;-cholesta-8-en-3-one // CO<SUB>2</SUB> // NAD(P)H
beta-nicotinamide D-ribonucleotide + H2O  ->  1-(beta-D ribofuranosyl)nicotinamide + phosphate	EC-3.1.3.5		H<sub>2</sub>O // &beta;-nicotinamide D-ribonucleotide // 1-(&beta;-D ribofuranosyl)nicotinamide // phosphate
a [glycine-cleavage complex H protein] N6-dihydrolipoyl-L-lysine + NAD+  <-->  a [glycine-cleavage complex H protein] N6-[(R)-lipoyl]-L-lysine + NADH + H+	EC-1.8.1.4	glycine cleavage	NAD<sup>+</sup> // a [glycine-cleavage complex H protein] <i>N<sup>6</sup></i>-dihydrolipoyl-L-lysine // a [glycine-cleavage complex H protein] <i>N<sup>6</sup></i>-[(<i>R</i>)-lipoyl]-L-lysine // NADH // H<SUP>+</SUP>
2 ATP + hydrogen carbonate + ammonium  ->  2 ADP + carbamoyl phosphate + phosphate + 2 H+	EC-6.3.4.16	urea cycle // 2 ATP + L-glutamine + hydrogen carbonate + H2O  ->  L-glutamate + carbamoyl phosphate + 2 ADP + phosphate + 2 H+	ammonium // hydrogen carbonate // ATP // ADP // phosphate // carbamoyl phosphate // H<SUP>+</SUP>
spermine + oxygen + H2O  ->  spermidine + 3-aminopropanal + hydrogen peroxide	EC-1.5.3.17		H<sub>2</sub>O // oxygen // spermine // spermidine // 3-aminopropanal // hydrogen peroxide
magnesium-protoporphyrin IX 13-monomethyl ester + 3 NADPH + 2 H+ + 3 oxygen  ->  3,8-divinyl protochlorophyllide a + 3 NADP+ + 5 H2O	EC-1.14.13.81		oxygen // H<SUP>+</SUP> // NADPH // magnesium-protoporphyrin IX 13-monomethyl ester // 3,8-divinyl protochlorophyllide <i>a</i> // NADP<sup>+</sup> // H<sub>2</sub>O
preuroporphyrinogen  ->  uroporphyrinogen-III + H2O	EC-4.2.1.75	tetrapyrrole biosynthesis I (from glutamate)	preuroporphyrinogen // uroporphyrinogen-III // H<sub>2</sub>O
L-tyrosine + oxygen  ->  dopaquinone + H2O	EC-1.14.18.1	L-dopachrome biosynthesis	oxygen // L-tyrosine // dopaquinone // H<sub>2</sub>O
agmatine + H2O  =  ammonium + N-carbamoylputrescine	EC-3.5.3.12		agmatine // H<sub>2</sub>O // ammonium // <i>N</i>-carbamoylputrescine
(2Z,4Z)-2-hydroxyhepta-2,4-dienedioate  =  (4Z)-2-oxohept-4-enedioate		(3E,5R)-5-carboxy-2-oxohept-3-enedioate + H+  =  (4Z)-2-oxohept-4-enedioate + CO2	(2Z,4Z)-2-hydroxyhepta-2,4-dienedioate // (4Z)-2-oxohept-4-enedioate
4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol + ATP  ->  2-phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol + ADP + H+	EC-2.7.1.148	methylerythritol phosphate pathway II	ATP // 4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol // H<SUP>+</SUP> // 2-phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol // ADP
(S)-2-acetolactate + an oxidized electron carrier + H+  ->  diacetyl + CO2 + a reduced two electron carrier			H<SUP>+</SUP> // an oxidized electron carrier // (<i>S</i>)-2-acetolactate // diacetyl // CO<SUB>2</SUB> // a reduced two electron carrier
N-acetyl-L-glutamate 5-semialdehyde + NADP+ + phosphate  <-  N-acetylglutamyl-phosphate + NADPH + H+	EC-1.2.1.38	L-arginine biosynthesis II (acetyl cycle) // L-ornithine biosynthesis I	phosphate // NADP<sup>+</sup> // <i>N</i>-acetyl-L-glutamate 5-semialdehyde // H<SUP>+</SUP> // <i>N</i>-acetylglutamyl-phosphate // NADPH
CTP + 2 H2O  ->  CMP + 2 phosphate + 2 H+	EC-3.6.1.5	UTP and CTP dephosphorylation II // UTP and CTP dephosphorylation I	CTP // H<sub>2</sub>O // H<SUP>+</SUP> // phosphate // CMP
leucodopachrome + dopaquinone  ->  L-dopachrome + L-dopa		L-dopachrome biosynthesis	dopaquinone // leucodopachrome // L-dopachrome // L-dopa
glutathione + RX  =  a glutathione-S-conjugate + HX	EC-2.5.1.18		RX // glutathione // a glutathione-<i>S</i>-conjugate // HX
4-maleyl-acetoacetate  ->  4-fumaryl-acetoacetate	EC-5.2.1.2	L-tyrosine degradation I	4-maleyl-acetoacetate // 4-fumaryl-acetoacetate
L-leucine + 2-oxoglutarate  <-->  L-glutamate + 4-methyl-2-oxopentanoate	EC-2.6.1.6 // EC-2.6.1.42	L-leucine biosynthesis // L-leucine degradation I	2-oxoglutarate // L-leucine // L-glutamate // 4-methyl-2-oxopentanoate
(R)-methylmalonyl-CoA  ->  succinyl-CoA	EC-5.4.99.2	propanoyl CoA degradation I	(R)-methylmalonyl-CoA // succinyl-CoA
S-adenosyl-L-methionine + a phosphatidyl-N-dimethylethanolamine  ->  a phosphatidylcholine + S-adenosyl-L-homocysteine + H+	EC-2.1.1.71		a phosphatidyl-<i>N</i>-dimethylethanolamine // <i>S</i>-adenosyl-L-methionine // a phosphatidylcholine // <i>S</i>-adenosyl-L-homocysteine // H<SUP>+</SUP>
dihydropterin deaminase	EC-3.5.4.3		H<SUP>+</SUP> // H<sub>2</sub>O // 7,8-dihydropterin // 7,8-dihydrolumazine // ammonium
an adenosine34 in [tRNAArg2] + H+ + H2O  =  an inosine34 in [tRNAArg2] + ammonium	EC-3.5.4		H<sub>2</sub>O // an adenosine<sup>34</sup> in [tRNA<sup>Arg2</sup>] // H<SUP>+</SUP> // an inosine<sup>34</sup> in [tRNA<sup>Arg2</sup>] // ammonium
D-sedoheptulose-1,7-bisphosphate + H2O  ->  D-sedoheptulose 7-phosphate + phosphate	EC-3.1.3.37	Calvin-Benson-Bassham cycle	D-sedoheptulose-1,7-bisphosphate // H<sub>2</sub>O // D-sedoheptulose 7-phosphate // phosphate
2-C-methyl-D-erythritol 4-phosphate + NADP+  <-  1-deoxy-D-xylulose 5-phosphate + NADPH + H+	EC-1.1.1.267	methylerythritol phosphate pathway II	NADP<sup>+</sup> // 2-C-methyl-D-erythritol 4-phosphate // 1-deoxy-D-xylulose 5-phosphate // NADPH // H<SUP>+</SUP>
1D-myo-inositol 2-monophosphate + H2O  ->  myo-inositol + phosphate	EC-3.1.3.25		H<sub>2</sub>O // 1D-<i>myo</i>-inositol 2-monophosphate // <I>myo</I>-inositol // phosphate
(S)-3-hydroxybutanoyl-CoA + NADP+  <-  acetoacetyl-CoA + NADPH + H+	EC-1.1.1.157		NADP<sup>+</sup> // (<i>S</i>)-3-hydroxybutanoyl-CoA // acetoacetyl-CoA // NADPH // H<SUP>+</SUP>
oxaloacetate + acetyl-CoA + ADP + phosphate  =  citrate + ATP + coenzyme A	EC-2.3.3.8		ADP // phosphate // acetyl-CoA // oxaloacetate // citrate // coenzyme A // ATP
(S)-3-hydroxytetradecanoyl-CoA + NAD+  ->  3-oxo-myristoyl-CoA + NADH + H+			NAD<sup>+</sup> // (S)-3-hydroxytetradecanoyl-CoA // 3-oxo-myristoyl-CoA // NADH // H<SUP>+</SUP>
NADPH  ->  1,2-dihydro-beta-NADP			NADPH // 1,2-dihydro-&beta;-NADP
D-glyceraldehyde 3-phosphate + NAD(P)+ + phosphate  =  1,3-bisphospho-D-glycerate + NAD(P)H + H+	EC-1.2.1.59		NAD(P)<sup>+</sup> // phosphate // D-glyceraldehyde 3-phosphate // 1,3-bisphospho-D-glycerate // NAD(P)H // H<SUP>+</SUP>
an exposed unphosphorylated, unbranched malto-oligosaccharide tail on amylopectin + n H2O  ->  maltose + an exposed unphosphorylated, (alpha-1,6)-branched malto-oligosaccharide tail on amylopectin	EC-3.2.1.2		H<sub>2</sub>O // an exposed unphosphorylated, unbranched malto-oligosaccharide tail on amylopectin // maltose // an exposed unphosphorylated, (&alpha;-1,6)-branched malto-oligosaccharide tail on amylopectin
a 1-phosphatidyl-1D-myo-inositol 4-phosphate + ATP  ->  a 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate + ADP + H+	EC-2.7.1.68	D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis	ATP // a 1-phosphatidyl-1D-<i>myo</i>-inositol 4-phosphate // a 1-phosphatidyl-1D-<i>myo</i>-inositol 4,5-bisphosphate // ADP // H<SUP>+</SUP>
alpha-D-glucopyranose  <-->  beta-D-glucopyranose	EC-5.1.3.3		&alpha;-D-glucopyranose // &beta;-D-glucopyranose
a [cysteine desulfurase]-S-sulfanyl-[disordered-form scaffold protein] complex + L-cysteine  ->  an S-sulfanyl-[cysteine desulfurase]-S-sulfanyl-[disordered-form scaffold protein] complex + L-alanine	EC-2.8.1.7	[2Fe-2S] iron-sulfur cluster biosynthesis	L-cysteine // a [cysteine desulfurase]-<i>S</i>-sulfanyl-[disordered-form scaffold protein] complex // an <i>S</i>-sulfanyl-[cysteine desulfurase]-<i>S</i>-sulfanyl-[disordered-form scaffold protein] complex // L-alanine
ATP + 2 H2O  ->  AMP + 2 phosphate + 2 H+	EC-3.6.1.5		H<sub>2</sub>O // ATP // AMP // phosphate // H<SUP>+</SUP>
ATP + UTP + L-glutamine + H2O  ->  ADP + CTP + L-glutamate + phosphate + 2 H+	EC-6.3.4.2	UTP and CTP <i>de novo</i> biosynthesis // UTP and CTP dephosphorylation II // UTP and CTP dephosphorylation I	H<sub>2</sub>O // L-glutamine // UTP // ATP // H<SUP>+</SUP> // ADP // phosphate // CTP // L-glutamate
L-threonine + NAD+  ->  aminoacetone + CO2 + NADH	EC-1.1.1.103		NAD<sup>+</sup> // L-threonine // aminoacetone // CO<SUB>2</SUB> // NADH
uroporphyrinogen-I + 4 H+  =  coproporphyrinogen I + 4 CO2	EC-4.1.1.37		H<SUP>+</SUP> // uroporphyrinogen-I // coproporphyrinogen I // CO<SUB>2</SUB>
O-ureidohomoserine + L-aspartate + ATP  ->  canavaninosuccinate + AMP + diphosphate + H+	EC-6.3.4.5		ATP // L-aspartate // O-ureidohomoserine // H<SUP>+</SUP> // canavaninosuccinate // AMP // diphosphate
S-adenosyl-L-methionine + 6-methoxy-2-all-trans-octaprenyl-1,4-benzoquinone  ->  3-methyl-6-methoxy-2-octaprenyl-1,4-benzoquinone + S-adenosyl-L-homocysteine + H+	EC-2.1.1.163		6-methoxy-2-all-trans-octaprenyl-1,4-benzoquinone // <i>S</i>-adenosyl-L-methionine // 3-methyl-6-methoxy-2-octaprenyl-1,4-benzoquinone // <i>S</i>-adenosyl-L-homocysteine // H<SUP>+</SUP>
4-methylsterol monooxygenase	EC-1.14.13.72		H<SUP>+</SUP> // NAD(P)H // oxygen // 4&alpha;-methyl-zymosterol // 4&alpha;-carboxy-5&alpha;-cholesta-8,24-dien-3&beta;-ol // NAD(P)<sup>+</sup> // H<sub>2</sub>O
2-oxoglutarate + L-alanine  <-->  L-glutamate + pyruvate	EC-2.6.1.2	C4 photosynthetic carbon assimilation cycle, NAD-ME type	L-alanine // 2-oxoglutarate // L-glutamate // pyruvate
