Compound	SMILES
ergosta-5,7-dienol	CC(C)[C@@H](C)CC[C@@H](C)[C@H]3(CC[C@H]4(C2([C@@H]([C@@]1(C)(CC[C@H](O)CC/1=C\C=2))CC[C@](C)34)))
(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA	C[C@H](C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])[C@H](C)O
menaquinol-<i>6</i>	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C(\C)=C(C2(/C=C\C=C/C(/C(/O)=1)=2))/O)
(<i>R</i>)-methylmalonate-semialdehyde	C[C@H](C=O)C(=O)[O-]
D-lysine	C([NH3+])CCC[C@@H]([NH3+])C([O-])=O
2-methyl-6-phytyl-1,4-benzoquinol	CC(CCC[C@H](CCC[C@@H](C)CCCC(\C)=C/CC1(/C=C(\C=C(C)/C(/O)=1)/O))C)C
3-methoxy-4-hydroxyphenylglycol	COC1(/C=C(\C=C/C(/O)=1)/[C@@H](O)CO)
L-cysteinyl-glycine	C(C([O-])=O)NC([C@H](CS)[NH3+])=O
4&alpha;,14&alpha;-dimethyl-5&alpha;-cholesta-8,24-dien-3&beta;-ol	CC(C)=CCC[C@@H](C)[C@H]2(CC[C@@]3(C)(C4(\CC[C@H]1([C@H](C)[C@@H](O)CC[C@@](C)1C(\CC[C@](C)23)=4))))
3,4-dihydroxy-5-<i>all-trans</i>-heptaprenylbenzoate	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C=C(/C=C(C(/O)=1)/O)/C([O-])=O)
4-phospho-hydroxy-L-threonine	C(=O)([O-])[C@@H]([NH3+])[C@H](O)COP([O-])(=O)[O-]
docosapentaenoyl-CoA	CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
&alpha;-D-ribofuranose	C([C@@H]1([C@H]([C@H]([C@H](O1)O)O)O))O
cobalt-sirohydrochlorin	C[C@@]1(CC(=O)[O-])(C4(\N2(C(/[C@@H](CCC(=O)[O-])1)=C/C8(/C(\CC(=O)[O-])=C(CCC(=O)[O-])\C3(\[N+](\[Co-2]62(N7(C(/C=3)=C(CCC(=O)[O-])/C(\CC(=O)[O-])=C(\C=C5([C@@](C)(CC(=O)[O-])[C@H](CCC(=O)[O-])C(\C=4)=[N+]56))\7)))=8)))))
L-arabitol	C([C@@H]([C@@H]([C@H](CO)O)O)O)O
UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine	CC(N[C@H]3([C@@H](OP(OP(OC[C@@H]1([C@H]([C@H]([C@@H](O1)N2(\C=C/C(NC2=O)=O))O)O))([O-])=O)([O-])=O)O[C@@H]([C@H]([C@@H]3O)O)CO))=O
hydrogen sulfite	OS(=O)[O-]
O-ureidohomoserine	C(C[C@@H](C(=O)[O-])[NH3+])ONC(N)=O
b-PEN-1:5	
D-<i>myo</i>-inositol (1,3,4,5)-tetrakisphosphate	[C@@H]1(O)([C@@H](OP([O-])(=O)[O-])[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](OP([O-])([O-])=O)1)
isovaleryl-CoA	CC(CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])C
<i>S</i>-adenosyl-L-methionine	C[S+](C[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))CC[C@@H](C([O-])=O)[NH3+]
FAD stem group	C(OP(=O)(OP([O-])(=O)OCC3(OC(N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))C(C(O)3)O))[O-])C(O)C(O)C(O)C[NH3+]
5-androstene-3,17-dione	C[C@@]13(CCC(=O)CC/1=C\C[C@H]2([C@@H]4(CCC(=O)[C@](CC[C@@H]23)(C)4)))
GLYCO-CT-METHYL	
<i>trans</i>-octadec-2-enoyl-CoA	CCCCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O
<i>keto</i>-L-sorbose	C(O)C(=O)[C@@H](O)[C@H](O)[C@@H](O)CO
<i>di-trans,octa-cis</i>-undecaprenyl diphosphate	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/COP([O-])(=O)OP(=O)([O-])[O-]
biotin	C1(S[C@@H](CCCCC(=O)[O-])[C@H]2(NC(=O)N[C@@H]12))
betaine aldehyde	C[N+](C)(CC=O)C
2-oxovalerate	CCCC(=O)C(=O)[O-]
<i>N</i><SUP>1</SUP>-acetylspermidine	CC(=O)NCCC[NH2+]CCCC[NH3+]
dGDP	C(OP(=O)([O-])OP(=O)([O-])[O-])[C@H]1(O[C@H](C[C@H](O)1)N2(\C=N/C3(C(=O)NC(/N)=N/C2=3)))
3-benzyl-3,6-dihydroxy-6-(hydroxymethyl)-diketopiperazine	C(O)[C@]2(O)(NC(=O)[C@](O)(CC1(\C=C/C=C\C=1))NC(=O)2)
4&alpha;-hydroxymethyl-5&alpha;-cholesta-8-en-3&beta;-ol	CC(C)CCC[C@H]([C@@H]4([C@]1(C)([C@H](C2(\CC[C@@H]3([C@@](C)(C(\CC1)=2)CC[C@H](O)[C@@H](CO)3)))CC4)))C
1-palmitoyl-2-cis-vaccenoyl phosphatidate	CCCCCC/C=C/CCCCCCCCCC(O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP([O-])(=O)[O-])=O
S-methyl-L-methionine	C[S+](CC[C@H]([NH3+])C(=O)[O-])C
dCTP	C([C@@H]2([C@H](C[C@H](N1(C(/N=C(\C=C/1)/N)=O))O2)O))OP(OP(OP([O-])([O-])=O)([O-])=O)([O-])=O
indole-3-glycol	C1(/NC2(/C=C\C=C/C(/C(/C(O)CO)=1)=2))
D-<i>erythro</i>-sphinganine	CCCCCCCCCCCCCCC[C@H]([C@H](CO)[NH3+])O
NADP<sup>+</sup>	C5(/C=C\C(\C(=O)N)=C/[N+](/[C@@H]1(O[C@@H]([C@H]([C@H]1O)O)COP(OP(OC[C@@H]4([C@H]([C@H]([C@H](N2(C3(\N=C/N=C(C(\N=C/2)=3)/N)))O4)OP([O-])([O-])=O)O))([O-])=O)(=O)[O-]))=5)
all-<i>trans</i>-tridecaprenyl diphosphate	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/COP(OP(=O)([O-])[O-])([O-])=O
1-palmitoyl-2-palmitoleoyl phosphatidate	CCCCCCCCCCCCCCCC(OC[C@@H](OC(=O)CCCCCCC/C=C/CCCCCC)COP([O-])(=O)[O-])=O
1-butanal	CCCC=O
XMP	C(OP(=O)([O-])[O-])[C@@H]1([C@@H](O)[C@@H](O)[C@@H](O1)N2(\C=N/C3(\C(=O)NC(=O)NC/2=3)))
methionol	CSCCCO
glycine betaine	C[N+](C)(CC([O-])=O)C
3,4-dihydroxy-5-<i>all-trans</i>-nonaprenylbenzoate	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C=C(/C=C(C(/O)=1)/O)/C([O-])=O)
3-deoxy-D-arabino-heptulosonate 7-phosphate	C(=O)([O-])C(=O)C[C@@H](O)[C@H](O)[C@H](O)COP([O-])(=O)[O-]
L-glutamine	C(=O)(N)CC[C@H]([NH3+])C([O-])=O
x-dglc-HEX-1:5|6:d	
(15<i>Z</i>)-tetracosenoate	CCCCCCCC\C=C/CCCCCCCCCCCCCC(=O)[O-]
<i>N</i><sup>4</sup>-(&beta;-<i>N</i>-acetyl-D-glucosaminyl)-L-asparagine	CC(=O)N[C@@H]1([C@@H](O)[C@H](O)[C@@H](CO)O[C@@H](NC(=O)C[C@H]([NH3+])C(=O)[O-])1)
[pks-acp]-group	CC(C)(COP(=O)([O-])OC[C@H](N[a polyketide synthase])C(=O)[a polyketide synthase])[C@@H](O)C(=O)NCCC(=O)NCCS
2,3-bis[(3<i>R</i>)-3-hydroxymyristoyl]-&alpha;-D-glucosaminyl 1-phosphate	CCCCCCCCCCC[C@H](CC(N[C@@H]1([C@H]([C@@H]([C@H](O[C@@H]1OP([O-])(=O)[O-])CO)O)OC(C[C@@H](CCCCCCCCCCC)O)=O))=O)O
putrescine	C([NH3+])CCC[NH3+]
3-hydroxyisovaleryl-CoA	CC(COP(=O)([O-])OP(=O)([O-])OCC3(C(C(C(N1(\C=N/C2(C(/N)=N\C=N/C1=2)))O3)O)OP([O-])([O-])=O))(C)C(C(NCCC(NCCSC(=O)CC(C)(C)O)=O)=O)O
UDP-&alpha;-D-glucuronate	C3(\N([C@@H]1(O[C@@H]([C@H]([C@H]1O)O)COP(=O)(OP([O-])(O[C@@H]2([C@@H]([C@H]([C@@H]([C@H](O2)C([O-])=O)O)O)O))=O)[O-]))C(NC(\C=3)=O)=O)
OPC4-3-hydroxyacyl-CoA	CC\C=C/CC4(C(=O)CCC(C[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])4)
lipid IV<sub>A</sub>	CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1([C@@H](OP([O-])([O-])=O)O[C@@H]([C@@H](O)[C@H](OC(C[C@H](O)CCCCCCCCCCC)=O)1)CO[C@H]2([C@H](NC(C[C@H](O)CCCCCCCCCCC)=O)[C@@H](OC(C[C@H](O)CCCCCCCCCCC)=O)[C@@H]([C@H](O2)CO)OP([O-])([O-])=O))
OPC6-CoA	CC\C=C/CC4(C(=O)CCC(CCCCCC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)4)
5-<i>trans</i>-3-oxo-dodecenoyl-CoA	CCCCCC/C=C/CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
GDP group	C(OP([O-])(=O)OP([O-])(=O)O)[C@@H]1([C@@H](O)[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(=O)NC(/N)=N/C2=3)))
4&alpha;-carboxy-5&alpha;-cholesta-8,24-dien-3&beta;-ol	CC(C)=CCC[C@@H](C)[C@H]2(CC[C@H]3(C4(\CC[C@H]1([C@H](C([O-])=O)[C@@H](O)CC[C@@](C)1C(\CC[C@](C)23)=4))))
queuine	C([NH2+][C@H]1(\C=C/[C@H](O)[C@H](O)1))C2(\C3(\C(=O)NC(/N)=N/C(\N/C=2)=3))
x-dman-HEX-1:5	
3-hydroxypropanoyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(CCO)=O)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
b-dglc-HEX-1:5|6:d	
3-hexaprenyl-4-hydroxybenzoate	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C=C(\C=C/C(/O)=1)/C(=O)[O-])
&alpha;-D-quinovopyranose	C[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)O1)
6-O-cis-methoxy-mycolyl-trehalose 6-phosphate	CCCCCCCCCCCCCCCCCCCCCCCCC(C(OC[C@H]1(O[C@@H]([C@@H]([C@H]([C@@H]1O)O)O)O[C@@H]2([C@@H]([C@H]([C@@H]([C@H](O2)COP([O-])(=O)[O-])O)O)O)))=O)[C@H](O)CCCCCCCCCCCCCCCCCC3(C(CCCCCCCCCCCCCCCCC(OC)C(C)CCCCCCCCCCCCCCCCCC)C3)
NAD stem group	C1(C(C(C(O1)COP(OP([O-])(=O)OCC4(C(C(O)C(N2(\C=N/C3(C(/N)=N\C=N/C2=3)))O4)O))(=O)[O-])O)O)
4&alpha;-carboxy-5&alpha;-cholesta-8-en-3&beta;-ol	CC(C)CCC[C@H]([C@@H]4([C@]1(C)([C@H](C2(\CC[C@@H]3([C@@](C)(C(\CC1)=2)CC[C@H](O)[C@@H](C([O-])=O)3)))CC4)))C
hydrogen carbonate	C([O-])(=O)O
1-deoxy-D-xylulose 5-phosphate	CC(=O)[C@@H](O)[C@H](O)COP([O-])(=O)[O-]
2-keto-6-aminocaproate	C(CC(=O)C(=O)[O-])CC[NH3+]
(<i>E</i>)-4-hydroxy-3-methylbut-2-en-1-yl diphosphate	CC(/CO)=C\COP(OP([O-])(=O)[O-])(=O)[O-]
arsenate	[As](=O)(O)([O-])[O-]
hydrogen sulfide	S
butanoate	CCCC(=O)[O-]
menaquinol-<i>7</i>	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C(\C)=C(C2(/C=C\C=C/C(/C(/O)=1)=2))/O)
pyrazinamide	C1(\N=C/C=N\C(/C(=O)N)=1)
dimethylsulfoniopropanoate	C[S+](C)CCC(=O)[O-]
<i>aldehydo</i>-D-glucuronate	C(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)C(=O)[O-]
3,4-dihydroxyphenylglycol	C(O)[C@H](O)C1(\C=C/C(/O)=C(/C=1)/O)
4&alpha;-carboxy-4&beta;-methyl-5&alpha;-cholesta-8,24-dien-3&beta;-ol	CC(C)=CCC[C@@H](C)[C@H]2(CC[C@H]3(C4(\CC[C@H]1([C@@](C([O-])=O)(C)[C@@H](O)CC[C@@](C)1C(\CC[C@](C)23)=4))))
3'-phosphoadenylyl-sulfate	C(OP(=O)([O-])OS(=O)(=O)[O-])[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3)))
trehalose-trans-methoxy-mono-mycolate	CCCCCCCCCCCCCCCCCCCCCCCCCCC(C(OC[C@H]1(O[C@@H]([C@@H]([C@H]([C@@H]1O)O)O)O[C@@H]2([C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)))=O)[C@H](O)CCCCCCCCCCCCCCCC3(CC3C(C)CCCCCCCCCCCCCCCC(OC)C(C)CCCCCCCCCCCCCCCCCC)
precorrin-1	C[C@]5(C1(\N=C(CC4(\NC(/CC3(\NC(/CC2(\NC(/C=1)=C(CC([O-])=O)/C(\CCC([O-])=O)=2))=C(CCC([O-])=O)/C(\CC(=O)[O-])=3))=C(CCC([O-])=O)/C(\CC([O-])=O)=4))/[C@H]5CCC(=O)[O-]))(CC([O-])=O)
3-dehydroshikimate	C([O-])(=O)C1(\C[C@@H](O)[C@H](O)C(=O)/C=1)
L-saccharopine	C(CC[NH2+][C@@H](CCC([O-])=O)C([O-])=O)C[C@H]([NH3+])C([O-])=O
1-deoxy-L-glycero-tetrulose 4-phosphate	CC(=O)[C@H](O)COP(=O)([O-])[O-]
1-(&beta;-D ribofuranosyl)nicotinamide	C(O)[C@@H]1([C@@H](O)[C@@H](O)[C@@H](O1)[N+]2(\C=C/C=C(/C=2)/C(=O)N))
(S)-3-hydroxy-(7Z)-tetradecenoyl-CoA	CCCCCC\C=C/CCC[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
protochlorophyllide <i>a</i>	C=CC4(\C(/C)=C5(\C=C7(C(/C)=C(CCC(=O)[O-])/C(C6(/[C-](C(OC)=O)C(=O)C1(\C(\N2([Mg]N(C(/C=C3(C(/C)=C(CC)/C(\C=C(C(\C)=1)/2)=N3))=4)5))=6)))=N7)))
5&alpha;-androstane-3,17-dione	C[C@@]12(CCC(C[C@@H]1CC[C@@H]4([C@@H]2CC[C@]3([C@H](CCC(=O)3)4)C))=O)
chlorophyll <i>a</i>	C=CC4(\C(/C)=C5(\C=C7([C@@H](C)[C@H](CCC(=O)OC/C=C(C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(\C6(/[C@@H-](C(OC)=O)C(=O)C1(\C(\N2([Mg]N(C(/C=C3(C(/C)=C(CC)/C(\C=C(C(\C)=1)/2)=N3))=4)5))=6)))=N7)))
pyridoxal 5'-phosphate	CC1(/N=C\C(\COP(=O)([O-])[O-])=C(C(/O)=1)\C=O)
&alpha;,&alpha;-trehalose	C([C@H]1(O[C@@H]([C@@H]([C@H]([C@@H]1O)O)O)O[C@@H]2([C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)))O
(S)-3-hydroxy-(11Z)-octadecenoyl-CoA	CCCCCC\C=C/CCCCCCC[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
cob(I)yrinate <i>a,c</i>-diamide	CC6(\C8(/[C@H]([C@@](C1(\[N+](\[Co-3]27([N+]4(/[C@@]([C@]([C@@H](C(\C(/C)=C3([C@]([C@H](CCC(=O)[O-])C(\C=1)=[N+]23)(CC(=O)N)C))=4)CCC([O-])=O)(CC(=O)N)C)(C)[C@H]5(N(C(/[C@]([C@H]5CC(=O)[O-])(C)CCC(=O)[O-])=6)7))))=8))(C)C)CCC(=O)[O-]))
laurate	CCCCCCCCCCCC([O-])=O
dioleoyl phosphatidate	CCCCCCCC\C=C/CCCCCCCC(OC[C@@H](OC(=O)CCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)[O-])=O
GLYCO-CT-SULFATE	
crotonyl-CoA	C/C=C/C(SCCNC(CCNC(C(C(COP(=O)([O-])OP(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])([O-])=O)O)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))([O-])=O)(C)C)O)=O)=O)=O
sphinganine (C20)	CCCCCCCCCCCCCCCCC[C@@H](O)[C@@H]([NH3+])CO
(<i>R</i>)-lactate	C[C@H](C([O-])=O)O
3-[(3a<i>S</i>,4<i>S</i>,5<i>R</i>,7a<i>S</i>)-5-hydroxy-7a-methyl-1-oxo-octahydro-1<i>H</i>-inden-4-yl]-3-hydroxypropanoyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(O)[C@@H]1([C@H](O)CC[C@]2(C)(C(=O)CC[C@@H]12)))COP(=O)(OP(=O)(OC[C@@H]3([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O3)N4(C5(\N=C/N=C(C(\N=C/4)=5)/N))))[O-])[O-]
3-methylglutaconyl-CoA	CC(/CC(=O)[O-])=C\C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
6,7-dehydrobaicalein	C3(\C=C/C(/C1(/OC2(\C(\C(=O)\C=1)=C(C(=O)C(=O)/C=2)\O)))=C\C=3)
7,8-dihydroneopterin 3'-triphosphate	C1(NC2(/N=C(N)\NC(=O)C(/N=C1/[C@H](O)[C@H](O)COP([O-])(=O)OP([O-])(=O)OP([O-])(=O)[O-])=2))
<i>E. coli</i> <i>holo</i>-AcpP group	CC(C)(COP(=O)([O-])OC[C@H](N[apo-[acyl carrier protein]])C(=O)[apo-[acyl carrier protein]])[C@@H](O)C(=O)NCCC(=O)NCCS
(2E,6Z,9Z,12Z,15Z,18Z)-tetracosahexaenoyl-CoA	CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC/C=C/C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O
hydrogen peroxide	OO
a phosphate group	[O-]P([O-])([O-])=O
x-dgal-HEX-1:5|6:a	
2-iminopropanoate	CC(C(=O)[O-])=N
4-hydroxybenzaldehyde	C(C1(\C=C/C(/O)=C\C=1))=O
DNA without lesion	
pseudouridine 5'-phosphate	C2(\NC(=O)NC(=O)C(/[C@@H]1(O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@@H](O)1))=2)
hydrogen selenide	[SeH2]
pteridine-ring	C1(\C=N/C2(\C=N/C=N\C(\N=1)=2))
cacodylate	C[As](C)(=O)[O-]
1-oleyl-2-lyso-phosphatidate	CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP([O-])([O-])=O)O
prostaglandin E<sub>2</sub>	CCCCCC(O)/C=C/[C@@H]1([C@@H](C\C=C/CCCC(=O)[O-])C(=O)C[C@@H](O)1)
1-piperideine 6-carboxylate	C([C@@H]1(CCC\C=N/1))([O-])=O
porphyrin-ring	C1(\C2(\C=C5(\C=C/C(\C=C4(\C=C/C(\C=C3(\C=C/C(\C=C(\C=1)/N=2)=N3))=N4))=N5)))
decanoate	CCCCCCCCCC(=O)[O-]
3-sulfopyruvate	C(=O)([O-])C(=O)CS(=O)(=O)[O-]
3,4-dihydroxyphenylacetaldehyde	C1(\C(/CC=O)=C/C(/O)=C(\C=1)/O)
icosapentaenoate	CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)[O-]
8-oxo-GTP	C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(C(=O)NC3(C(=O)NC(/N)=N/C2=3)))
shikimate 3-phosphate	C(=O)([O-])C1(\C[C@@H](O)[C@H](O)[C@H](OP(=O)([O-])[O-])/C=1)
hydroxypyruvate	C(C(=O)C([O-])=O)O
5-deoxy-D-glucuronate	C(C(=O)[O-])[C@@H](O)[C@H](O)[C@@H](O)C=O
D-<i>threo</i>-isocitrate	C(=O)([C@@H](CC([O-])=O)[C@@H](O)C([O-])=O)[O-]
2,6-diamino-4-hydroxy-5-(<i>N</i>-methyl)formamidopyrimidine	CN(C=O)C1(\C(\O)=N/C(\N)=N\C(/N)=1)
&alpha;-D-ribose-1-phosphate	C(O)[C@@H]1([C@@H](O)[C@@H](O)[C@@H](OP(=O)([O-])[O-])O1)
D-hexose 6-phosphate	C(OP(=O)([O-])[O-])C1(OC(O)C(O)C(O)C(O)1)
4'-phosphopantetheine group	CC([C@@H](O)C(=O)NCCC(NCCS)=O)(C)COP([O-])(=O)[O-]
3-phospho-D-glycerate	C(OP(=O)([O-])[O-])[C@@H](O)C(=O)[O-]
(<i>S</i>)-3-hydroxy-isobutanoyl-CoA	C[C@H](C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])CO
2-dehydropantoate	CC(C(=O)C([O-])=O)(CO)C
prolycopene	CC(C)=CCCC(\C)=C/C=C\C(/C)=C/C=C/C(\C)=C/C=C/C=C(C)/C=C/C=C(C)\C=C/C=C(C)/CCC=C(C)C
baicalein	C3(\C=C/C(/C1(/OC2(/C=C(C(\O)=C(C(\C(=O)\C=1)=2)\O)/O)))=C\C=3)
(2S,4S)-4-hydroxy-2,3,4,5-tetrahydrodipicolinate	C1([C@H](O)CC(/C([O-])=O)=N\[C@@H]1C([O-])=O)
(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA	CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
(<i>E</i>)-glutaconyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(/C=C/CC(=O)[O-])=O)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
chorismate	C=C(C(=O)[O-])O[C@H]1([C@H](O)\C=C/C(/C([O-])=O)=C\1)
dolichol-group	CC[C@@H](C)CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC\C=C(C)/CC/C=C(C)/CC/C=C(C)/CCC=C(C)C
nitrate	N(=O)(=O)[O-]
3-oxo-(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA	CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O
ppGpp	C(OP(=O)([O-])OP(=O)(O)[O-])[C@H]1(O[C@H]([C@H](O)[C@H](OP(=O)([O-])OP(=O)([O-])[O-])1)N2(\C=N/C3(C(=O)NC(/N)=N/C2=3)))
formaldehyde	C=O
citrate	C(=O)([O-])CC(C(=O)[O-])(O)CC(=O)[O-]
4-acetamidobutanoate	CC(=O)NCCCC(=O)[O-]
14-hydroxylanosterol	CC(C)=CCC[C@H]([C@@H]1([C@]3(C)([C@@](CO)(CC1)C4(\CC[C@@H]2(C(C)(C)[C@@H](O)CC[C@@]2(C(\CC3)=4)C)))))C
